E1-1.csv, 0.7346, 1933
E1-2.csv, 0.8421, 1665
E1-3.csv, 0.8474, 1723
E1-4.csv, 0.7739, 3275
E1-5.csv, 0.7001, 3511
E2-1.csv, 0.8467, 1538
E2-2.csv, 0.8378, 1977
E2-3.csv, 0.7961, 2194
E2-4.csv, 0.7456, 1943
E2-5.csv, 0.8691, 1697
E3-1.csv, 0.8987, 1681
E3-2.csv, 0.8457, 2714
E3-3.csv, 0.8466, 2011
E3-4.csv, 0.8610, 1691
E3-5.csv, 0.7888, 3705
E4-1.csv, 0.8096, 1853
E4-2.csv, 0.8309, 2693
E4-3.csv, 0.8029, 2262
E4-4.csv, 0.8309, 3443
E4-5.csv, 0.8173, 2501
E5-1.csv, 0.8672, 1911
E5-2.csv, 0.8460, 2330
E5-3.csv, 0.8192, 2468
E5-4.csv, 0.8005, 2322
E5-5.csv, 0.8164, 2308
E1-1.csv, 0.8586, 1906
E1-2.csv, 0.8106, 1711
E1-3.csv, 0.8033, 1720
E1-4.csv, 0.8234, 2924
E1-5.csv, 0.6909, 2514
E2-1.csv, 0.8544, 1629
E2-2.csv, 0.8419, 1872
E2-3.csv, 0.7973, 1989
E2-4.csv, 0.8117, 2184
E2-5.csv, 0.8684, 1818
E3-1.csv, 0.8608, 1613
E3-2.csv, 0.8071, 2669
E3-3.csv, 0.8250, 1946
E3-4.csv, 0.8681, 1986
E3-5.csv, 0.7730, 3694
E4-1.csv, 0.8096, 1870
E4-2.csv, 0.8309, 2560
E4-3.csv, 0.7876, 2332
E4-4.csv, 0.8008, 3003
E4-5.csv, 0.8107, 2291
E5-1.csv, 0.8462, 1908
E5-2.csv, 0.8587, 2148
E5-3.csv, 0.7936, 2309
E5-4.csv, 0.7795, 2341
E5-5.csv, 0.8078, 2455
E1-1.csv, 0.7346, 1795
E1-2.csv, 0.8033, 1668
E1-3.csv, 0.8474, 1675
E1-4.csv, 0.8153, 3089
E1-5.csv, 0.6909, 2475
E2-1.csv, 0.8409, 1573
E2-2.csv, 0.8252, 1907
E2-3.csv, 0.8031, 1985
E2-4.csv, 0.7982, 2045
E2-5.csv, 0.8684, 1758
E3-1.csv, 0.8235, 1655
E3-2.csv, 0.8235, 2617
E3-3.csv, 0.7880, 1969
E3-4.csv, 0.8866, 1773
E3-5.csv, 0.7944, 2962
E4-1.csv, 0.8195, 2047
E4-2.csv, 0.8309, 2531
E4-3.csv, 0.7897, 2240
E4-4.csv, 0.8457, 3108
E4-5.csv, 0.7945, 2216
E5-1.csv, 0.8594, 1902
E5-2.csv, 0.8599, 2367
E5-3.csv, 0.8144, 2357
E5-4.csv, 0.7574, 2156
E5-5.csv, 0.8078, 2350
E1-1.csv, 0.8167, 1945
E1-2.csv, 0.8253, 1678
E1-3.csv, 0.8033, 1625
E1-4.csv, 0.7739, 3247
E1-5.csv, 0.7001, 3321
E2-1.csv, 0.8619, 1597
E2-2.csv, 0.8252, 2005
E2-3.csv, 0.7998, 1957
E2-4.csv, 0.7456, 2078
E2-5.csv, 0.8684, 1776
E3-1.csv, 0.8449, 1642
E3-2.csv, 0.8242, 2594
E3-3.csv, 0.8425, 1977
E3-4.csv, 0.8533, 1713
E3-5.csv, 0.7730, 3271
E4-1.csv, 0.8595, 1934
E4-2.csv, 0.8309, 2399
E4-3.csv, 0.7876, 2179
E4-4.csv, 0.8276, 2867
E4-5.csv, 0.8171, 2237
E5-1.csv, 0.8549, 1869
E5-2.csv, 0.8525, 2164
E5-3.csv, 0.7965, 2162
E5-4.csv, 0.7625, 2178
E5-5.csv, 0.8078, 2176
E1-1.csv, 0.8167, 2039
E1-2.csv, 0.8694, 1678
E1-3.csv, 0.8033, 1748
E1-4.csv, 0.7668, 2901
E1-5.csv, 0.7995, 2767
E2-1.csv, 0.8276, 1568
E2-2.csv, 0.8239, 1783
E2-3.csv, 0.8458, 1920
E2-4.csv, 0.8563, 2231
E2-5.csv, 0.8684, 1806
E3-1.csv, 0.8135, 1665
E3-2.csv, 0.8365, 2486
E3-3.csv, 0.7932, 2049
E3-4.csv, 0.8610, 1695
E3-5.csv, 0.7999, 3172
E4-1.csv, 0.8165, 1848
E4-2.csv, 0.8369, 2756
E4-3.csv, 0.8298, 2186
E4-4.csv, 0.8064, 3569
E4-5.csv, 0.8464, 2582
E5-1.csv, 0.8462, 1882
E5-2.csv, 0.8538, 2354
E5-3.csv, 0.7841, 2093
E5-4.csv, 0.7810, 2432
E5-5.csv, 0.8078, 2400
