E1-1.csv, 0.7164, 1568
E1-2.csv, 0.8136, 1331
E1-3.csv, 0.8025, 1311
E1-4.csv, 0.7503, 3244
E1-5.csv, 0.7846, 2868
E2-1.csv, 0.8200, 1161
E2-2.csv, 0.8541, 1664
E2-3.csv, 0.7870, 1589
E2-4.csv, 0.7584, 1694
E2-5.csv, 0.8742, 1410
E3-1.csv, 0.8915, 1271
E3-2.csv, 0.8225, 2150
E3-3.csv, 0.7914, 1631
E3-4.csv, 0.8472, 1457
E3-5.csv, 0.8216, 3811
E4-1.csv, 0.8269, 1487
E4-2.csv, 0.8188, 2004
E4-3.csv, 0.7847, 2176
E4-4.csv, 0.8144, 3111
E4-5.csv, 0.8062, 2103
E5-1.csv, 0.8568, 1544
E5-2.csv, 0.8466, 1924
E5-3.csv, 0.8279, 2130
E5-4.csv, 0.7545, 2181
E5-5.csv, 0.8183, 2206
E1-1.csv, 0.7075, 1590
E1-2.csv, 0.7786, 1264
E1-3.csv, 0.7747, 1311
E1-4.csv, 0.7671, 2709
E1-5.csv, 0.7009, 2355
E2-1.csv, 0.8344, 1257
E2-2.csv, 0.8455, 1645
E2-3.csv, 0.7745, 1865
E2-4.csv, 0.8126, 1721
E2-5.csv, 0.8772, 1498
E3-1.csv, 0.7951, 1379
E3-2.csv, 0.7907, 2693
E3-3.csv, 0.7964, 1632
E3-4.csv, 0.8593, 1600
E3-5.csv, 0.8072, 3692
E4-1.csv, 0.8353, 1664
E4-2.csv, 0.8288, 2409
E4-3.csv, 0.8222, 2212
E4-4.csv, 0.8051, 3363
E4-5.csv, 0.7711, 1866
E5-1.csv, 0.7983, 1529
E5-2.csv, 0.8491, 1817
E5-3.csv, 0.7864, 1946
E5-4.csv, 0.7636, 1966
E5-5.csv, 0.8193, 2230
E1-1.csv, 0.6807, 1581
E1-2.csv, 0.7929, 1267
E1-3.csv, 0.8375, 1349
E1-4.csv, 0.7724, 2570
E1-5.csv, 0.7428, 2345
E2-1.csv, 0.8806, 1161
E2-2.csv, 0.8497, 1554
E2-3.csv, 0.7603, 1620
E2-4.csv, 0.7669, 1609
E2-5.csv, 0.8595, 1417
E3-1.csv, 0.8001, 1325
E3-2.csv, 0.7920, 2125
E3-3.csv, 0.7909, 1523
E3-4.csv, 0.9035, 1536
E3-5.csv, 0.7818, 3777
E4-1.csv, 0.8128, 1540
E4-2.csv, 0.8457, 2021
E4-3.csv, 0.7824, 2176
E4-4.csv, 0.7848, 3064
E4-5.csv, 0.8187, 2353
E5-1.csv, 0.8174, 1541
E5-2.csv, 0.8464, 1727
E5-3.csv, 0.7861, 1861
E5-4.csv, 0.7733, 2317
E5-5.csv, 0.8211, 2193
E1-1.csv, 0.7654, 1441
E1-2.csv, 0.8357, 1283
E1-3.csv, 0.7751, 1268
E1-4.csv, 0.7485, 2526
E1-5.csv, 0.7501, 2620
E2-1.csv, 0.7888, 1182
E2-2.csv, 0.8469, 1536
E2-3.csv, 0.7742, 1743
E2-4.csv, 0.8251, 1669
E2-5.csv, 0.8531, 1447
E3-1.csv, 0.8325, 1364
E3-2.csv, 0.8215, 2460
E3-3.csv, 0.7931, 1616
E3-4.csv, 0.8611, 1531
E3-5.csv, 0.7914, 3055
E4-1.csv, 0.8148, 1665
E4-2.csv, 0.8184, 2391
E4-3.csv, 0.8270, 2014
E4-4.csv, 0.7876, 3027
E4-5.csv, 0.8276, 2356
E5-1.csv, 0.8222, 1409
E5-2.csv, 0.8603, 2067
E5-3.csv, 0.7927, 2069
E5-4.csv, 0.7631, 2378
E5-5.csv, 0.8196, 1879
