# {"t_start": 1672454481.1175256, "env_id": "PctContinuous-v0"} 
r,l,t
5.1402,18,717.208665
5.390012,27,719.245887
6.151401,22,720.901963
4.001016,19,722.347347
5.885214,24,724.100908
6.601263,25,725.998409
6.322598,27,728.018415
4.658192,21,729.639301
5.351654,25,731.522891
6.433143,20,733.05167
5.578994,24,734.840869
5.863829,25,736.763336
6.005989,22,738.434713
5.068789,20,739.946203
6.138631,26,741.894827
6.468429,29,744.092106
5.822538,28,746.212705
7.02306,27,748.251718
6.406769,28,750.355308
8.058641,24,752.160695
6.251427,33,754.633692
6.007366,24,756.512923
5.89719,26,758.454099
6.247105,22,760.117428
5.240496,28,762.21805
6.787937,26,764.173783
6.318451,31,766.507827
5.120257,16,767.750894
5.723177,27,769.752336
6.532107,22,771.431933
6.116023,22,773.101004
6.393449,27,775.139219
6.090656,22,776.804921
5.920971,25,778.701446
5.711605,20,780.195621
5.927259,24,782.010668
5.572331,19,783.424009
5.176401,22,785.093055
7.083857,22,786.779442
6.621681,20,788.240118
5.84414,26,790.19846
6.318367,18,791.536579
5.151303,23,793.298192
5.304597,20,794.77747
6.312089,24,796.595752
6.128286,25,798.516043
5.606236,28,800.651773
5.840155,24,802.432753
7.297303,29,804.620658
6.79272,28,806.708829
6.177127,25,808.623861
5.754917,22,810.23987
7.532984,28,812.391751
5.581775,21,813.974446
6.744527,26,815.959569
6.710708,26,817.893562
6.293505,21,819.483258
6.475227,28,821.556675
5.056927,17,822.862195
6.556416,24,824.704895
6.464929,26,826.661581
5.929846,20,828.190502
6.399259,25,830.07973
6.004025,29,832.275586
5.916586,23,834.036455
5.81991,23,835.830776
5.750487,21,837.404463
6.25043,22,839.088314
5.756033,25,840.994083
5.642968,19,842.503835
6.573931,22,844.172981
6.445618,23,845.854449
4.308856,26,847.82167
5.214102,19,849.217965
6.123253,23,850.983952
5.023843,20,852.481955
7.017461,26,854.453727
5.761541,21,855.983353
5.776606,22,857.693819
6.055407,23,859.397041
6.884316,28,861.564768
5.067169,18,862.875051
5.284943,28,865.040387
6.49707,32,867.443064
5.592393,21,869.095957
7.533126,28,871.154608
6.129604,22,872.861827
5.693003,21,874.401274
5.507303,17,875.655855
7.257705,30,877.97029
6.127467,27,880.073419
6.490904,26,882.013646
6.556885,21,883.580077
6.890381,28,885.717188
5.698972,24,887.521739
5.850764,22,889.212838
6.111414,24,890.993529
5.816185,25,892.908518
6.839673,28,894.975849
6.280216,26,896.965329
5.590248,22,898.64728
6.847204,30,900.933398
5.777507,19,902.373892
6.650643,20,903.896433
6.204524,20,905.3856
5.840462,20,906.944874
4.880912,24,908.74223
6.253328,23,910.530498
5.84598,20,912.028121
6.585886,23,913.775542
5.875952,25,915.709887
6.605818,27,917.746929
7.229547,25,919.636626
5.487759,21,921.22648
5.421274,28,923.366245
6.11032,27,925.396726
5.679441,21,927.02901
6.24734,26,928.980932
5.943878,22,930.639685
6.48518,26,932.600274
5.893487,26,934.622613
6.218663,29,936.817219
6.314421,25,938.714352
5.564241,17,939.982682
4.85224,22,941.62171
6.843987,25,943.456822
6.29844,27,945.483889
6.353429,30,947.737346
7.031407,24,949.603418
6.56437,31,951.948754
5.437366,23,953.723098
5.006878,23,955.496489
5.025999,20,957.026031
5.298633,22,958.646885
4.52538,18,960.059758
6.275678,28,962.137757
4.745583,19,963.635514
6.248255,35,966.267756
7.202509,30,968.561221
4.880398,18,969.941894
5.993602,22,971.608446
3.146974,13,972.621092
6.695053,22,974.254774
6.393491,26,976.242739
6.133499,25,978.130559
5.899461,25,980.062502
4.927763,18,981.422646
6.667519,21,983.037819
6.323668,26,984.992167
6.033162,29,987.230755
5.445137,18,988.599155
5.934779,26,990.61166
6.099081,19,992.059859
6.99998,24,993.803512
5.456835,20,995.346299
5.868952,28,997.457059
6.087803,27,999.481236
6.664163,22,1001.133359
6.31866,24,1002.985237
6.302926,24,1004.761203
6.367643,20,1006.286626
6.240063,27,1008.288069
5.074487,24,1010.12469
5.280509,25,1012.039646
5.995023,25,1013.980432
5.924695,27,1016.001263
5.76696,25,1017.913301
6.1939,22,1019.561915
5.974423,25,1021.499758
6.74666,31,1023.854295
5.438602,25,1025.747969
6.816011,25,1027.633362
6.72435,30,1029.937638
6.070558,22,1031.602423
6.290783,22,1033.294374
6.80835,27,1035.353194
6.32046,20,1036.908264
6.561614,29,1039.093664
5.662012,20,1040.6297
6.12652,22,1042.266469
6.802496,29,1044.507811
4.19116,17,1045.745725
6.492759,26,1047.696454
6.315736,24,1049.465266
5.55532,22,1051.196117
6.003847,17,1052.460464
5.897341,27,1054.458517
5.42635,18,1055.871973
6.28115,23,1057.609127
6.686898,20,1059.173547
6.505723,28,1061.255805
5.626437,23,1063.044157
6.190779,25,1064.94031
6.601234,28,1067.100314
5.584718,20,1068.601019
6.439692,31,1070.989655
6.081808,20,1072.459356
6.643883,27,1074.514244
5.615146,23,1076.255125
6.408535,25,1078.155469
6.98518,30,1080.398496
6.886275,24,1082.190114
6.49202,22,1083.825237
6.11287,24,1085.682068
5.118203,20,1087.147028
6.952371,25,1089.05013
5.960207,25,1090.939978
4.586652,23,1092.714561
6.762612,30,1094.932641
6.774864,25,1096.87485
6.261792,35,1099.475849
6.076416,19,1100.920489
5.608747,26,1102.891357
6.329153,28,1105.099822
6.972889,26,1107.06807
6.83346,23,1108.852787
5.133916,19,1110.226134
5.901371,16,1111.458596
3.527199,15,1112.585273
6.211337,25,1114.455476
5.216382,18,1115.79565
2.694929,14,1116.85278
6.18611,22,1118.49164
6.611992,32,1120.945836
6.77074,23,1122.667315
6.802488,25,1124.552856
6.353941,16,1125.754783
5.953609,22,1127.451005
4.592548,17,1128.711734
6.296655,29,1130.938298
5.708089,28,1133.028919
6.988499,25,1134.946633
5.295438,23,1136.686707
7.261292,28,1138.841132
6.410073,33,1141.350698
4.986674,20,1142.879843
6.505644,22,1144.558897
5.898837,23,1146.373121
4.987085,21,1147.930413
5.880909,23,1149.667766
7.241842,36,1152.411116
6.013974,20,1153.97759
6.360878,20,1155.510253
5.772463,25,1157.466299
4.918328,23,1159.146068
6.38809,20,1160.665951
4.375403,17,1162.022766
6.069434,23,1163.773209
6.316349,19,1165.272336
5.751031,24,1167.06798
6.048933,23,1168.811476
6.636561,33,1171.307848
6.12697,24,1173.189231
5.955985,26,1175.145415
6.255705,26,1177.146416
5.587112,21,1178.746119
6.177387,27,1180.826217
5.435945,20,1182.311053
6.078144,26,1184.320422
5.271216,21,1185.891714
5.372855,20,1187.397803
5.796394,21,1189.035048
5.681142,25,1190.949411
6.779098,25,1192.871242
6.649917,29,1195.058982
5.689359,19,1196.522345
5.35235,20,1198.015395
6.064857,21,1199.667781
5.571671,23,1201.422574
4.631316,19,1202.920743
6.423312,29,1205.089359
5.893682,23,1206.855447
6.352315,28,1208.955489
5.974648,20,1210.520838
6.90301,28,1212.645371
6.218903,27,1214.770184
6.177304,25,1216.653851
7.016709,25,1218.53825
5.777145,26,1220.498731
6.149233,19,1222.030856
5.512696,24,1223.82107
6.758433,27,1225.94472
4.451257,18,1227.317459
6.498862,23,1229.084749
7.382115,26,1231.092412
6.054421,23,1232.859085
6.936364,27,1234.91097
5.811759,22,1236.596313
6.678061,21,1238.215762
5.697333,23,1239.97305
7.237635,27,1242.039805
6.5873,28,1244.13285
6.629357,31,1246.558561
6.374237,22,1248.236635
6.357154,24,1250.105333
6.533786,26,1252.049256
5.883261,26,1254.068395
6.397956,24,1255.889229
6.772757,31,1258.247487
5.542285,21,1259.83907
5.658181,26,1261.824291
6.503927,22,1263.482972
6.14667,29,1265.759295
6.553418,24,1267.583571
6.343321,22,1269.273869
7.172617,37,1272.115688
6.907925,35,1274.771984
4.850705,18,1276.152696
5.963527,26,1278.11957
6.160533,32,1280.596723
6.339812,25,1282.465678
6.559831,24,1284.285676
5.439469,19,1285.720305
4.468905,20,1287.261582
6.770391,26,1289.202664
7.297187,27,1291.277951
5.681659,26,1293.230943
5.434681,21,1294.859238
5.922721,23,1296.610601
5.969545,25,1298.562311
3.585405,17,1299.83962
5.810112,24,1301.68835
6.606478,26,1303.720429
6.492871,22,1305.415778
6.649494,27,1307.487835
5.516648,26,1309.480837
5.976002,26,1311.517763
5.42951,23,1313.26057
5.887352,21,1314.87766
6.677615,31,1317.249983
6.422722,31,1319.617444
6.088416,23,1321.331543
7.482459,27,1323.422606
4.457551,21,1325.007844
6.458001,29,1327.222634
6.93873,27,1329.279022
6.235537,21,1330.8676
6.659919,23,1332.654116
4.832504,18,1334.044102
6.329793,28,1336.177952
5.370103,18,1337.614544
6.137333,27,1339.636891
6.041059,24,1341.462748
6.911744,28,1343.563348
5.849809,24,1345.433848
5.195864,23,1347.197274
6.608646,33,1349.753632
6.515551,25,1351.650906
6.62054,24,1353.493096
6.072229,24,1355.286949
5.466639,23,1357.078241
6.25191,21,1358.623211
5.442552,21,1360.261414
6.220287,27,1362.294016
6.832423,22,1363.975243
6.185257,22,1365.642199
2.889211,12,1366.573415
7.211318,28,1368.731709
5.922514,20,1370.256522
5.522122,21,1371.889088
6.776072,25,1373.80612
6.01523,23,1375.593625
6.559095,23,1377.363132
6.371907,24,1379.196609
6.659668,21,1380.807706
6.434459,23,1382.547119
5.55018,17,1383.890369
5.920954,23,1385.61655
6.349844,25,1387.534441
6.207186,21,1389.088028
6.767852,25,1390.974924
5.731566,21,1392.560888
5.969588,25,1394.49417
6.814391,24,1396.292007
6.901323,25,1398.214288
6.830528,26,1400.216002
6.238262,24,1402.069619
5.962739,21,1403.684098
6.823007,34,1406.294337
6.358918,19,1407.754654
4.646706,19,1409.189768
6.965565,26,1411.200205
6.049764,28,1413.411243
6.317267,23,1415.116203
6.823594,27,1417.262402
5.960311,25,1419.169065
6.02546,17,1420.429794
6.894499,33,1422.981013
6.806497,31,1425.382615
5.602436,24,1427.195992
6.139428,23,1428.958086
5.263811,25,1430.850886
6.284805,24,1432.711089
6.246277,22,1434.397179
6.685567,26,1436.394145
6.850866,30,1438.667659
6.801862,25,1440.61641
6.936321,30,1442.897837
6.826398,31,1445.292744
6.060763,22,1446.959636
5.244898,17,1448.321785
6.294582,29,1450.497006
6.169074,22,1452.198565
6.832633,35,1454.871432
6.470507,23,1456.659843
5.848275,21,1458.236941
5.154178,18,1459.632675
3.822659,19,1461.099907
5.17793,18,1462.502074
5.907167,25,1464.467716
4.281287,17,1465.728156
6.592258,27,1467.839387
6.588454,26,1469.816238
6.266057,19,1471.288264
5.933547,31,1473.624135
5.744761,24,1475.488448
6.713212,25,1477.363313
5.6411,24,1479.258424
5.688081,23,1481.033638
6.121937,28,1483.19538
6.220443,26,1485.170529
5.682112,20,1486.719804
5.832669,23,1488.429304
6.144848,24,1490.328992
7.475286,27,1492.362992
6.497813,29,1494.572751
6.970396,26,1496.578109
5.896254,26,1498.596335
6.101479,28,1500.746054
5.82086,22,1502.482947
6.288991,24,1504.302627
6.133452,27,1506.409719
5.936273,25,1508.298057
6.125531,22,1509.989918
6.77894,28,1512.121286
6.398263,21,1513.764351
5.076217,19,1515.20987
5.758351,22,1516.881239
6.099918,23,1518.683046
6.563076,32,1521.18678
5.891384,19,1522.645511
6.308609,31,1525.019319
7.334246,34,1527.591441
6.91299,22,1529.298173
5.901806,24,1531.107104
7.101507,35,1533.795625
6.294432,27,1535.902731
6.024977,22,1537.583234
6.403635,21,1539.185679
6.456503,24,1541.042729
5.734512,28,1543.148937
6.287368,23,1544.93844
6.715336,29,1547.193854
6.390922,23,1548.957596
6.894077,22,1550.604338
6.256886,23,1552.41678
6.257102,26,1554.408526
5.560222,18,1555.863689
5.749624,28,1557.939476
5.673533,21,1559.564181
6.208773,28,1561.698998
6.561897,28,1563.88018
5.6967,22,1565.545754
3.472274,17,1566.826432
6.777513,27,1568.926729
6.086207,26,1570.966072
6.54094,20,1572.485472
7.030075,25,1574.391047
6.299242,28,1576.561215
5.068394,25,1578.503949
5.065214,16,1579.70429
6.554801,27,1581.728329
5.780483,21,1583.329829
6.96999,29,1585.517792
6.313118,22,1587.218437
7.28752,27,1589.24429
6.267716,25,1591.194294
6.657681,32,1593.65008
5.668834,20,1595.205651
5.764913,23,1596.971411
6.437569,29,1599.185312
6.170719,28,1601.295129
6.94483,28,1603.440868
6.371153,25,1605.358253
4.713176,20,1606.878592
5.261838,23,1608.626022
6.66251,24,1610.476704
5.447036,16,1611.695854
6.791071,24,1613.534973
6.27419,24,1615.390766
6.511682,30,1617.660501
5.813004,31,1619.989696
6.404598,26,1622.054149
5.795881,24,1623.839885
5.730599,23,1625.625254
6.194067,32,1628.059433
5.963145,26,1630.083869
7.527468,32,1632.511902
6.061369,28,1634.600375
5.810868,22,1636.294225
5.570825,20,1637.819358
6.434804,26,1639.85449
7.069707,30,1642.144391
6.089076,31,1644.579669
7.032491,26,1646.55346
5.580966,23,1648.331676
6.515024,24,1650.134195
7.119989,25,1652.047899
6.217532,28,1654.16258
6.530505,26,1656.178719
6.554502,26,1658.139407
6.132381,25,1660.054444
6.081531,19,1661.478971
6.722131,22,1663.195924
6.054423,28,1665.32154
6.627735,25,1667.298229
5.944669,24,1669.13493
6.507417,27,1671.241632
6.387952,28,1673.443975
5.996941,28,1675.563828
7.646388,30,1677.823163
6.094959,22,1679.561179
6.395814,26,1681.537837
6.440563,24,1683.414486
6.257444,25,1685.349524
7.098185,31,1687.725187
6.413312,26,1689.734832
5.813705,24,1691.537525
6.565813,29,1693.769849
5.564533,25,1695.6584
6.221291,27,1697.746826
4.810526,17,1699.011472
5.14232,22,1700.725446
7.145246,32,1703.188445
6.614296,26,1705.204797
6.68742,30,1707.490024
5.648494,27,1709.569885
6.232159,25,1711.468922
5.874524,24,1713.354012
6.302319,26,1715.360503
5.913709,21,1716.95456
6.410558,25,1718.83075
5.655116,27,1720.944827
5.372889,18,1722.330517
5.488745,28,1724.487777
6.996041,31,1726.862761
5.919265,24,1728.70287
6.331836,24,1730.526836
6.265026,20,1732.076796
6.92891,21,1733.663795
5.060249,24,1735.486187
6.711203,24,1737.334382
6.123997,22,1739.011008
6.955284,25,1740.918741
5.882339,21,1742.493971
6.621158,29,1744.742225
6.640872,24,1746.527562
5.485004,17,1747.897903
6.571079,26,1749.836113
6.632235,29,1752.086345
6.41976,29,1754.319301
6.401173,28,1756.476238
5.226005,24,1758.266621
6.423083,28,1760.45158
7.349984,30,1762.720998
5.418881,24,1764.511053
5.863886,23,1766.311774
6.816616,30,1768.57309
5.754416,22,1770.293495
5.447904,21,1771.915004
6.806408,25,1773.868113
5.471323,22,1775.574941
6.046575,28,1777.782269
5.03165,23,1779.488293
6.388863,25,1781.399858
6.573101,26,1783.427588
6.782093,23,1785.182955
6.74522,24,1787.036792
5.136177,19,1788.459519
6.662543,22,1790.150784
5.626656,22,1791.796768
6.096682,25,1793.728589
6.535779,26,1795.737493
6.362277,24,1797.567578
6.345415,23,1799.291636
5.892322,24,1801.129325
5.916184,25,1803.026052
6.001642,24,1804.865572
6.280709,25,1806.794974
6.098447,35,1809.49972
6.608937,38,1812.367251
6.20917,23,1814.111313
5.585738,26,1816.134487
6.126966,26,1818.103482
6.353123,26,1820.106267
6.0835,18,1821.471844
6.962355,32,1823.921491
6.357061,29,1826.120205
6.202008,28,1828.287025
5.714434,25,1830.198395
6.45571,25,1832.130107
6.448679,29,1834.310528
6.795522,30,1836.645651
6.184179,27,1838.663378
5.975006,22,1840.377583
6.948322,20,1841.930829
6.630291,33,1844.484997
6.314149,31,1846.902637
5.9997,28,1849.038468
6.273218,26,1851.071472
5.811877,24,1852.873284
6.567391,32,1855.367822
4.755762,21,1856.921506
6.322924,30,1859.188439
6.806219,27,1861.234454
6.393165,27,1863.357432
6.575205,32,1865.826419
6.200547,27,1867.858108
6.106839,27,1869.982107
7.1583,31,1872.33014
6.036713,23,1874.088118
5.666151,25,1875.972953
6.367769,20,1877.477213
4.059639,21,1879.041696
6.311691,20,1880.537122
6.381183,24,1882.385478
5.883223,20,1883.896403
6.10826,23,1885.689929
7.189132,23,1887.423967
6.114704,20,1888.974946
6.973949,31,1891.348756
5.414638,21,1892.940527
6.494841,21,1894.533154
6.128042,29,1896.780682
5.747354,19,1898.207492
6.033182,29,1900.437624
5.023519,18,1901.83672
6.762957,21,1903.449954
6.047684,22,1905.172734
6.355146,22,1906.802377
6.370073,24,1908.66141
6.477056,23,1910.401874
6.478577,19,1911.871575
6.75315,24,1913.692429
5.684965,25,1915.653341
5.9459,30,1917.941003
6.041368,24,1919.829855
4.628195,21,1921.392558
6.937332,29,1923.629103
5.906895,25,1925.551792
6.709579,27,1927.644556
6.26513,23,1929.38168
4.627311,24,1931.25678
5.377294,22,1932.887016
4.704765,19,1934.324505
5.709249,25,1936.262614
6.828059,23,1937.997833
6.589621,27,1940.09758
5.537554,27,1942.106159
4.953981,19,1943.575499
6.094402,21,1945.161786
5.781889,25,1947.087303
6.062142,19,1948.507008
5.434004,26,1950.520555
6.159185,21,1952.062158
6.031342,26,1954.090328
5.29713,21,1955.676734
6.118972,26,1957.693122
5.97601,27,1959.746297
6.180233,27,1961.832306
6.595096,24,1963.62063
6.871575,23,1965.383868
7.313778,28,1967.531843
6.882301,23,1969.279179
6.450557,24,1971.107237
7.059057,29,1973.347104
6.470451,23,1975.099885
5.933285,29,1977.380316
5.980682,23,1979.12322
6.120872,25,1981.103296
6.507474,20,1982.596804
6.314794,23,1984.384321
5.615875,22,1986.031753
5.322158,20,1987.522818
5.886517,20,1989.072478
