# {"t_start": 1672454481.0872173, "env_id": "PctContinuous-v0"} 
r,l,t
6.260417,24,4284.038488
5.479867,18,4285.392567
6.520841,28,4287.489577
4.764465,18,4288.898529
6.869227,24,4290.741266
5.080347,23,4292.563455
6.841482,23,4294.269658
6.330211,23,4296.108115
7.042782,26,4298.064401
6.013047,24,4299.963895
6.571355,32,4302.430793
6.022111,22,4304.163311
6.475468,25,4306.05799
6.937724,35,4308.781774
6.501248,28,4310.898222
6.629736,30,4313.204434
6.156155,27,4315.285241
6.672659,23,4317.018185
6.480812,26,4319.00434
6.048374,26,4320.977479
5.705705,22,4322.681039
6.857277,24,4324.501727
7.466621,31,4326.89662
5.8187,24,4328.754969
6.798322,30,4331.073382
6.921213,22,4332.756283
5.910214,21,4334.454607
6.376014,26,4336.388995
6.597711,30,4338.72944
6.96244,28,4340.821505
6.56468,25,4342.751229
6.685821,26,4344.757828
6.695943,25,4346.700702
6.496886,28,4348.794889
6.479693,30,4351.149101
5.652069,19,4352.589406
6.692505,26,4354.606064
6.209915,29,4356.819312
6.840575,29,4359.084852
6.843489,24,4361.02
6.212539,18,4362.385728
5.551996,23,4364.15291
6.683839,27,4366.297613
5.790316,22,4368.001082
3.758997,14,4369.081937
6.432471,24,4370.941882
6.998623,30,4373.320677
6.652942,29,4375.52295
6.725317,30,4377.861684
5.942064,28,4380.024329
5.772173,22,4381.752933
3.524682,14,4382.832454
6.448442,25,4384.770053
6.944509,25,4386.649344
6.805404,29,4388.926481
6.52261,25,4390.835507
5.126792,26,4392.858665
6.409712,28,4394.962548
7.524648,36,4397.72629
7.053881,29,4399.976297
6.559453,30,4402.242401
6.371942,20,4403.771697
6.379138,25,4405.699749
6.809899,30,4408.009736
7.239828,28,4410.13429
5.704914,23,4411.947798
6.647385,22,4413.616706
6.262149,23,4415.400548
6.541814,26,4417.374572
6.348389,24,4419.296594
5.608766,25,4421.199143
6.784124,24,4423.046325
6.899584,24,4424.892203
5.834506,31,4427.263155
6.799019,25,4429.176778
5.89426,24,4431.063028
6.056411,22,4432.745778
7.307794,27,4434.890615
6.099324,27,4436.972126
6.450451,24,4438.824594
7.536424,28,4440.936121
6.778143,23,4442.724458
5.238701,18,4444.094933
5.944616,23,4445.886754
4.585469,20,4447.410868
6.476824,19,4448.814527
7.068773,35,4451.542108
6.644156,26,4453.592943
6.886725,25,4455.499399
6.491225,30,4457.807746
6.888576,32,4460.210144
6.633596,26,4462.211023
6.428958,20,4463.708429
6.45064,26,4465.725396
6.842536,30,4467.967229
6.685789,28,4470.154934
5.812129,17,4471.433231
6.549774,23,4473.195296
6.109858,23,4474.945553
7.384355,31,4477.316405
6.644135,34,4479.905515
6.44624,24,4481.768251
6.813572,25,4483.661211
6.368077,26,4485.682406
6.393371,24,4487.450523
5.271845,23,4489.25228
6.58256,24,4491.089153
6.218132,26,4493.120172
6.912875,26,4495.084408
6.656176,31,4497.511741
5.755122,20,4499.031164
5.577659,23,4500.851814
6.779328,25,4502.751821
7.471099,38,4505.69851
7.545446,30,4508.049385
6.405183,21,4509.642361
6.100172,24,4511.505953
6.59248,30,4513.763731
7.467923,37,4516.624325
6.560412,22,4518.278626
6.698595,29,4520.518209
6.995836,27,4522.617061
6.611682,30,4524.848332
7.360813,27,4526.899392
6.466976,27,4528.940673
6.299415,28,4531.147825
5.538785,19,4532.590333
6.978977,26,4534.597125
6.259986,22,4536.281182
6.530554,25,4538.204247
6.091128,23,4539.965468
6.778663,26,4541.981731
7.158496,24,4543.819948
6.573894,24,4545.729725
6.502096,24,4547.552495
6.351877,25,4549.513292
7.015656,28,4551.633638
6.171732,21,4553.220229
7.072147,28,4555.38942
6.289862,22,4557.040631
6.852704,28,4559.233358
6.55013,38,4562.197759
5.644946,18,4563.515798
6.855626,21,4565.14975
6.971802,21,4566.777153
5.900525,28,4568.94559
5.994898,17,4570.227737
5.867816,20,4571.701843
5.992154,22,4573.410903
6.539452,24,4575.246447
7.487531,32,4577.671202
5.679833,26,4579.631429
7.133531,22,4581.381631
6.384825,21,4582.952065
6.027948,26,4584.987227
5.672875,24,4586.820912
4.646405,15,4588.010413
6.787462,29,4590.187075
6.538047,23,4591.958178
6.793448,26,4593.927974
5.706585,18,4595.295184
6.951706,29,4597.55309
6.0544,26,4599.594955
5.959665,28,4601.75065
5.642341,25,4603.694663
6.63742,24,4605.532798
5.876627,25,4607.50149
5.455607,22,4609.186016
6.199138,24,4611.036739
6.047113,25,4612.869475
7.460564,29,4615.127897
6.175897,25,4617.032219
6.078036,32,4619.471943
6.259248,28,4621.590136
6.806836,24,4623.488253
6.381308,24,4625.31895
6.899801,26,4627.318182
6.856242,26,4629.310866
5.735424,28,4631.456038
7.029362,24,4633.278014
6.549888,28,4635.481257
5.840889,24,4637.270054
7.108215,26,4639.306499
7.087613,33,4641.883604
7.070297,31,4644.24411
5.922312,22,4645.998475
5.860854,23,4647.751942
6.091899,24,4649.616571
6.042576,27,4651.689456
6.567589,31,4654.040158
5.446521,21,4655.631781
6.835856,33,4658.152286
5.799519,19,4659.586476
6.929958,31,4662.006709
7.422578,26,4663.951544
6.936527,23,4665.691692
4.474731,22,4667.38821
6.031544,24,4669.267745
5.960276,33,4671.783512
6.042749,23,4673.545224
6.874272,28,4675.640704
7.345655,26,4677.736381
6.910865,24,4679.512008
6.422258,25,4681.489456
6.733422,25,4683.359442
6.801981,24,4685.222295
6.715672,28,4687.332804
7.172919,30,4689.688557
6.058973,20,4691.200277
6.056155,22,4692.918073
7.184324,33,4695.497829
5.459033,19,4696.94611
7.029207,30,4699.255962
4.734979,26,4701.19996
6.102453,23,4702.930354
6.293245,30,4705.268564
6.033982,24,4707.127747
6.94671,27,4709.194403
6.62107,22,4710.896575
7.043397,34,4713.433336
7.671327,27,4715.463011
6.670483,30,4717.750823
5.493196,22,4719.493962
7.318976,33,4721.96951
5.251129,20,4723.535059
6.087003,16,4724.727566
6.641718,27,4726.831713
6.712228,27,4728.892206
6.349638,20,4730.487016
7.149098,29,4732.679085
6.88205,30,4735.033627
6.425264,26,4737.02434
6.686153,23,4738.806324
5.696373,18,4740.162792
3.259216,14,4741.232224
7.01805,23,4743.051458
6.787159,29,4745.314763
6.595225,31,4747.641239
6.542372,30,4749.998502
6.584372,31,4752.352968
6.283728,25,4754.354
7.735155,30,4756.619354
5.974693,25,4758.560503
6.930353,27,4760.651182
7.422828,41,4763.795295
7.033954,23,4765.562643
6.466397,27,4767.604376
6.496115,30,4769.935584
7.142633,34,4772.523619
6.423929,29,4774.722766
6.327801,22,4776.45305
6.931356,32,4778.853299
6.875779,24,4780.72741
6.47844,23,4782.457081
6.655963,26,4784.533662
6.93473,29,4786.682775
6.13461,25,4788.640799
6.57517,26,4790.650348
6.264423,27,4792.789098
6.798398,27,4794.809283
5.64891,21,4796.48345
5.885386,21,4798.087504
7.351141,25,4800.073527
6.761042,26,4802.051933
5.747893,23,4803.900001
6.762991,28,4806.050965
6.479027,24,4807.90379
6.410367,22,4809.549715
5.924739,23,4811.379587
5.680038,22,4813.044005
6.634408,21,4814.684023
6.299582,29,4816.859144
6.486385,25,4818.866533
6.502353,26,4820.85031
7.094806,22,4822.598457
7.389609,32,4825.023409
7.095678,26,4827.072507
6.78852,29,4829.230356
5.464081,21,4830.910641
6.582392,28,4833.000862
6.764854,27,4835.089424
6.376201,23,4836.8181
6.623239,27,4838.936799
6.335242,27,4840.974002
5.392159,32,4843.462618
5.552883,27,4845.618634
5.905581,20,4847.140964
5.832679,24,4848.962461
6.870558,29,4851.191163
6.951408,28,4853.367339
7.134499,27,4855.438031
7.254425,28,4857.631041
6.382726,31,4859.94881
6.434357,26,4861.986517
7.099877,32,4864.420723
6.479112,23,4866.200985
6.739446,31,4868.619014
6.688784,27,4870.65279
6.009678,24,4872.543655
5.702631,24,4874.402107
4.745093,18,4875.760862
6.292813,17,4877.142802
6.298563,25,4879.059673
6.937841,24,4880.92347
6.302949,24,4882.75274
6.776041,26,4884.755262
6.904173,30,4887.045524
6.979002,28,4889.179071
7.283186,29,4891.353271
7.187424,30,4893.671298
6.902472,18,4895.023927
7.112299,21,4896.696457
6.394464,22,4898.351659
6.261004,25,4900.284084
5.861742,20,4901.821721
6.571724,21,4903.463229
6.564946,18,4904.834982
6.082979,24,4906.695958
5.690237,22,4908.470129
6.349815,25,4910.317826
5.963025,21,4911.989662
6.835426,25,4913.875406
7.172613,28,4916.063386
5.998004,24,4917.864289
6.412602,28,4920.051923
6.867526,29,4922.315962
6.163138,25,4924.254118
7.076927,29,4926.531567
7.623818,20,4928.027704
6.013341,26,4930.004587
7.350916,27,4932.084005
6.197266,27,4934.183189
6.290731,25,4936.059891
7.214293,28,4938.201991
6.919387,25,4940.116161
6.317932,32,4942.632904
5.722134,25,4944.508385
7.053238,24,4946.388605
6.995346,28,4948.517376
6.303371,22,4950.266065
5.562083,23,4952.021198
6.865075,29,4954.326695
6.933298,28,4956.489502
6.17844,22,4958.211981
5.958618,21,4959.797841
5.888875,30,4962.172291
6.443525,34,4964.76149
7.344807,27,4966.831329
7.008683,28,4969.028861
6.748417,20,4970.507571
5.467258,22,4972.119791
6.766707,29,4974.354038
5.750255,24,4976.161997
6.066701,26,4978.168349
6.752215,31,4980.547168
6.260723,21,4982.177631
5.457928,25,4984.170027
5.148731,23,4985.88951
6.613256,23,4987.612468
4.499558,13,4988.640712
6.399041,22,4990.335335
6.276901,25,4992.275867
6.435877,28,4994.357728
6.750384,23,4996.197262
6.620945,23,4997.936552
7.17881,28,5000.054391
7.177801,28,5002.172377
6.575138,27,5004.29291
7.183861,28,5006.398012
6.307325,21,5008.051973
6.716948,30,5010.308158
6.004628,19,5011.799667
4.051467,17,5013.091623
6.446639,26,5015.100898
5.745595,22,5016.794822
7.079599,28,5018.908174
6.155941,24,5020.776899
7.098485,31,5023.180751
6.429667,29,5025.393735
6.183607,25,5027.398931
7.084049,32,5029.855147
6.472956,22,5031.552711
6.753989,28,5033.672377
6.846393,25,5035.621808
6.745055,24,5037.399133
6.483668,25,5039.315451
5.631747,22,5040.977132
5.292905,22,5042.670788
6.30794,23,5044.423828
5.831136,18,5045.844959
6.228863,30,5048.099488
6.266911,32,5050.588186
6.38531,26,5052.532897
6.457631,21,5054.200204
7.021838,28,5056.33062
5.859657,22,5058.030234
5.562424,27,5060.067338
6.330307,30,5062.403548
6.596474,29,5064.610579
6.82852,30,5066.966723
6.098052,23,5068.732378
6.620141,26,5070.679336
7.076269,23,5072.488703
7.082021,31,5074.857614
7.056139,20,5076.404551
7.58413,26,5078.378055
6.840342,31,5080.759665
7.226051,27,5082.81016
6.186276,24,5084.691804
6.347453,22,5086.352134
5.640319,22,5088.043895
7.229501,30,5090.331881
7.13627,31,5092.778923
6.807771,30,5095.056316
5.452435,27,5097.152271
6.098035,28,5099.311539
6.008618,23,5101.077484
6.073828,18,5102.44804
6.786803,29,5104.704709
7.539501,34,5107.343279
6.549392,17,5108.641576
6.538022,26,5110.612131
6.123263,23,5112.426775
6.220406,31,5114.832566
7.100164,33,5117.303135
6.785499,22,5119.020392
5.875438,26,5120.996547
7.56239,38,5123.914633
6.841985,32,5126.400898
6.863515,33,5128.879029
6.258683,21,5130.496123
7.021952,28,5132.606594
7.77695,25,5134.527385
6.465825,27,5136.582234
7.43704,27,5138.704363
6.46224,27,5140.770694
6.190866,21,5142.430678
6.66656,27,5144.446991
6.115261,22,5146.20859
6.983549,31,5148.591951
7.070183,26,5150.625529
7.171218,22,5152.279811
6.09323,27,5154.39892
6.855544,31,5156.76636
5.724129,19,5158.282123
6.633385,21,5159.880696
5.819308,28,5162.05513
6.120448,31,5164.432904
6.89567,30,5166.737632
6.106479,20,5168.244433
6.891535,32,5170.726392
6.816634,32,5173.184131
6.700783,30,5175.409427
7.276693,27,5177.505224
7.313122,25,5179.409113
7.042986,36,5182.152631
7.605014,28,5184.288457
7.573374,25,5186.184163
4.924982,21,5187.853683
5.815019,22,5189.518424
6.713134,25,5191.402008
6.251698,23,5193.181163
6.383757,25,5195.102844
6.885036,32,5197.569252
6.170004,25,5199.54259
6.362297,28,5201.664946
6.830333,31,5204.015702
6.379877,23,5205.775126
6.312412,30,5208.080999
7.286993,30,5210.343234
6.636973,28,5212.4925
7.615407,34,5215.129839
7.50202,27,5217.167276
6.504848,30,5219.479047
5.802017,24,5221.245378
6.521741,30,5223.580497
3.161836,16,5224.781737
6.882861,30,5227.129667
6.38126,25,5229.010741
6.999889,34,5231.627182
7.330595,23,5233.377524
6.14381,22,5235.090573
5.562037,27,5237.196739
6.563676,26,5239.238472
6.914971,28,5241.421826
6.870569,31,5243.745266
6.084917,19,5245.262638
5.022959,21,5246.830506
6.905213,28,5248.963894
6.525103,23,5250.757209
6.415466,24,5252.585799
4.770543,17,5253.912541
6.642318,23,5255.654902
6.58392,25,5257.609339
6.57585,26,5259.597324
6.093211,24,5261.506965
6.85126,30,5263.800675
6.383813,22,5265.493462
6.729106,29,5267.717949
6.326559,27,5269.823751
7.173877,27,5271.893251
6.611108,28,5274.056665
6.967243,29,5276.317234
7.248556,27,5278.364365
6.065366,23,5280.172686
6.949601,29,5282.34102
5.934227,25,5284.342731
6.904397,32,5286.793375
5.314694,18,5288.199132
6.346196,27,5290.225119
6.439428,24,5292.113633
6.549354,22,5293.816815
6.225066,24,5295.696945
6.112939,24,5297.526622
6.744984,24,5299.408939
6.203947,24,5301.169976
6.75044,30,5303.489971
6.35908,23,5305.218389
4.946141,19,5306.682508
7.148794,24,5308.605784
5.859296,28,5310.819436
5.607293,19,5312.202932
6.777523,35,5314.941841
6.802157,23,5316.730606
6.213682,27,5318.816644
6.082053,25,5320.665601
4.272264,18,5322.021394
6.409593,32,5324.427181
6.866464,28,5326.595759
6.792937,29,5328.756155
5.747663,19,5330.243598
6.274266,24,5331.996848
5.817039,25,5333.936244
6.849963,26,5335.954301
6.653481,27,5338.048003
6.54457,24,5339.890309
6.932568,31,5342.280949
5.768649,24,5344.103588
5.550373,26,5346.145282
4.699695,20,5347.67562
6.761311,26,5349.697258
6.57892,22,5351.385985
5.726083,27,5353.473175
5.135969,22,5355.131756
6.68068,26,5357.187586
5.831406,23,5358.924353
6.157376,16,5360.121104
6.324218,29,5362.35746
6.586833,28,5364.525294
6.069257,26,5366.496968
6.337629,26,5368.508324
4.908985,22,5370.200798
6.848486,25,5372.151665
5.698495,24,5373.926861
6.043406,30,5376.270407
6.16486,28,5378.389238
5.286768,22,5380.08409
6.01615,23,5381.847929
6.825955,24,5383.743507
7.106361,25,5385.630611
6.573899,23,5387.351751
6.271952,26,5389.388893
5.683345,25,5391.350708
7.209564,22,5392.978085
7.249486,24,5394.773486
6.332369,22,5396.476783
6.80991,24,5398.30723
7.185287,30,5400.642895
6.650041,28,5402.81012
7.033675,33,5405.287119
6.651115,35,5408.037325
6.050857,29,5410.252363
5.859164,22,5411.976711
5.603303,26,5413.966045
6.557833,21,5415.602785
6.214829,22,5417.2795
2.590204,12,5418.267565
6.473194,33,5420.699848
6.245047,27,5422.838353
7.096632,27,5424.872477
5.843679,23,5426.700558
6.519292,26,5428.663727
5.757921,21,5430.302456
6.542196,35,5432.989996
6.260893,24,5434.883969
5.773707,21,5436.468672
5.949148,23,5438.251137
6.531461,24,5440.074068
6.051549,23,5441.888004
6.08908,25,5443.800602
7.031323,28,5446.007041
6.394286,26,5447.982622
6.82745,24,5449.844471
5.87285,22,5451.523296
6.879309,24,5453.417507
7.119483,23,5455.144875
6.613602,31,5457.546512
6.145157,24,5459.340732
5.727851,27,5461.481923
7.326585,26,5463.436042
6.290866,20,5464.972937
6.266595,25,5466.900313
6.559695,25,5468.854157
3.404005,17,5470.085255
7.090756,26,5472.160416
6.453418,27,5474.256495
6.992071,23,5476.088759
6.721585,21,5477.67918
6.798266,23,5479.394784
6.50991,29,5481.688355
7.008218,23,5483.440197
7.03655,25,5485.376869
6.702872,25,5487.268911
6.169299,28,5489.404256
5.93691,24,5491.198882
4.119344,19,5492.690472
3.125533,10,5493.450558
6.498251,24,5495.343748
6.721347,25,5497.279972
6.638389,27,5499.384655
6.858404,29,5501.622144
5.943179,25,5503.58375
6.286908,26,5505.525717
7.013101,28,5507.737497
6.632116,28,5509.828538
5.842187,21,5511.491395
5.29366,24,5513.271852
6.533434,27,5515.373212
6.246458,26,5517.300041
5.928157,23,5519.131309
6.351266,31,5521.436046
6.312479,24,5523.330848
6.821047,34,5525.888056
6.563902,30,5528.195956
6.275762,24,5530.057123
6.907057,29,5532.251082
5.677146,24,5534.141202
6.247284,26,5536.123167
7.87467,31,5538.496485
5.469349,21,5540.087944
6.460701,27,5542.158913
6.28528,21,5543.749663
6.370715,30,5546.07334
4.164997,18,5547.47057
6.394911,28,5549.665795
5.628237,18,5551.036348
6.22772,22,5552.653293
6.961292,29,5554.892819
6.402175,25,5556.850326
6.144148,30,5559.114009
6.268885,24,5561.026693
6.802621,24,5562.854689
6.020287,17,5564.125152
7.280498,29,5566.335947
5.355613,21,5567.946422
6.326762,29,5570.203808
4.38864,15,5571.317094
6.126996,25,5573.249088
5.701165,23,5574.984946
6.178435,21,5576.669784
4.562011,20,5578.197748
6.585792,27,5580.313087
6.326614,24,5582.126698
6.708124,31,5584.508724
7.257149,29,5586.70427
6.614218,24,5588.578215
6.84673,26,5590.526041
6.987898,25,5592.483786
6.757497,23,5594.259973
6.6451,31,5596.69783
6.726918,25,5598.56754
6.008927,20,5600.118458
6.562908,30,5602.385871
6.949249,27,5604.456808
6.685612,30,5606.802065
6.583819,26,5608.731866
6.276351,31,5611.145133
6.851589,30,5613.459567
7.164692,34,5616.131811
6.1492,24,5617.958765
6.45153,23,5619.801149
5.948422,26,5621.781653
6.232244,16,5623.046782
7.243906,27,5625.098783
6.678147,29,5627.347746
5.345124,24,5629.173454
6.875932,22,5630.875332
7.097461,32,5633.330078
5.274819,25,5635.273436
6.181128,32,5637.715533
6.353767,25,5639.645813
5.802878,28,5641.806557
6.023856,21,5643.396193
6.01413,25,5645.354251
6.403247,26,5647.294128
6.981651,33,5649.842657
6.303295,18,5651.192109
7.091312,31,5653.607762
6.523655,27,5655.603435
6.526598,22,5657.294885
6.185466,22,5658.948874
6.389282,26,5660.97658
7.368101,35,5663.598739
7.031087,29,5665.880175
5.916991,16,5667.116337
7.182522,27,5669.21616
7.215211,28,5671.354682
6.691413,26,5673.353923
6.961767,30,5675.670712
7.604462,31,5678.040193
7.359616,29,5680.314037
6.645322,30,5682.599481
6.603083,24,5684.494472
6.339427,26,5686.458451
6.840541,29,5688.720396
6.459726,26,5690.692837
4.785959,23,5692.509934
6.4842,27,5694.538159
6.192517,25,5696.527598
6.395353,25,5698.42944
6.305595,27,5700.541615
6.763317,27,5702.575521
5.803059,26,5704.619032
7.329901,33,5707.15977
6.761327,31,5709.48938
6.667269,33,5712.060021
4.849058,18,5713.387823
7.312777,29,5715.652045
7.031242,33,5718.206853
5.941467,24,5719.965854
6.143235,27,5722.070047
6.481356,25,5723.986121
7.659733,34,5726.58813
5.868887,23,5728.300238
5.813283,30,5730.635741
6.876022,27,5732.70033
6.372492,21,5734.343672
5.224426,20,5735.860528
7.195214,30,5738.185427
6.031802,23,5739.925306
6.5676,26,5741.982858
6.789132,25,5743.875824
6.642942,29,5746.10266
7.453414,28,5748.23915
7.147701,31,5750.635163
4.888824,23,5752.407488
7.094529,24,5754.276335
6.445901,23,5755.987591
6.37172,26,5757.962048
6.925452,30,5760.210516
7.387621,25,5762.189858
6.588952,25,5764.064583
6.255235,23,5765.863639
7.24577,31,5768.303765
6.358641,20,5769.822809
7.379089,37,5772.690035
5.383721,19,5774.128798
2.430363,13,5775.12782
6.345452,30,5777.442997
6.984788,28,5779.622864
7.037693,32,5782.046062
7.425924,36,5784.832945
6.992346,31,5787.161693
6.769989,32,5789.662597
6.304691,24,5791.52943
6.425203,22,5793.159507
7.121763,30,5795.502339
6.957803,29,5797.664699
6.852596,24,5799.538556
6.820608,24,5801.31985
6.070818,20,5802.899109
7.537339,27,5804.976901
6.859985,26,5806.995603
3.468138,16,5808.190412
5.887597,28,5810.362122
7.053376,21,5811.919912
7.481476,28,5814.110363
5.810517,24,5815.898493
7.439832,26,5818.010731
5.619373,21,5819.599024
6.537593,26,5821.573174
7.602361,32,5824.056555
7.897657,29,5826.293515
6.871827,28,5828.397133
7.422028,30,5830.715288
5.343097,23,5832.444294
5.745426,23,5834.2067
5.41743,25,5836.135048
7.067562,29,5838.39521
6.764304,26,5840.339284
6.832667,31,5842.722407
5.880535,17,5844.010778
6.523813,31,5846.415813
6.598607,23,5848.174166
5.852709,29,5850.435208
7.14136,23,5852.169286
6.214543,20,5853.708155
6.033262,23,5855.424291
6.028439,23,5857.233788
6.963993,21,5858.781026
4.804063,16,5860.002464
6.507624,21,5861.666098
7.952598,31,5864.03919
6.787578,18,5865.381375
6.647616,26,5867.343891
7.387129,27,5869.443057
7.444198,27,5871.481704
5.563447,18,5872.916921
7.072367,31,5875.224839
5.427852,24,5877.091663
6.910469,25,5878.97335
6.147619,25,5880.930594
6.829192,25,5882.837711
6.030183,19,5884.342165
6.445811,22,5885.953617
5.49565,25,5887.888638
6.672639,26,5889.851953
6.101651,27,5891.949125
6.801965,25,5893.863621
7.393585,31,5896.251658
6.626178,26,5898.210102
7.821577,37,5901.047799
7.09099,26,5903.138345
6.300145,26,5905.089983
6.883812,27,5907.163837
7.568259,27,5909.252729
6.131067,26,5911.268575
6.747189,27,5913.278885
6.37315,27,5915.427996
5.686875,22,5917.062045
6.053832,22,5918.794697
7.41585,32,5921.155173
6.849681,30,5923.473441
6.689457,28,5925.669846
7.151627,26,5927.633487
6.69377,34,5930.295193
7.1215,25,5932.201663
6.424872,23,5933.987053
6.692208,27,5936.048664
7.301267,29,5938.261426
6.399967,25,5940.138584
7.081088,23,5941.947273
5.82371,28,5944.098647
6.877542,33,5946.63552
6.718965,30,5948.960899
7.232048,25,5950.825089
7.168715,28,5953.000901
6.940141,26,5954.97816
6.570193,25,5956.927329
7.048483,29,5959.127538
6.038674,27,5961.209293
6.578757,23,5962.950244
5.795942,26,5964.963662
7.296743,23,5966.677654
6.824698,25,5968.59301
7.237262,30,5970.92448
7.504138,31,5973.337909
5.908603,20,5974.845876
5.924677,28,5977.005771
7.141048,30,5979.341856
6.230348,27,5981.416379
5.288981,25,5983.339029
6.830139,30,5985.609782
2.965753,15,5986.801783
6.711283,26,5988.758118
6.013944,26,5990.772368
6.512083,29,5992.955464
7.591904,32,5995.436743
6.7946,29,5997.640053
5.917575,27,5999.760187
5.814346,27,6001.773936
6.61885,25,6003.741135
7.264,30,6006.077674
4.928737,21,6007.634992
7.304906,30,6009.951489
8.1319,30,6012.244295
6.225182,27,6014.359596
6.853111,28,6016.448763
3.375453,20,6017.992188
5.64159,14,6019.061038
7.237031,32,6021.542318
6.96828,27,6023.600953
5.630137,21,6025.266862
7.384199,27,6027.313873
6.30047,30,6029.627567
6.736807,35,6032.255682
6.685693,25,6034.18352
3.024231,10,6034.907965
6.417415,37,6037.765285
4.322547,15,6038.889147
6.650245,31,6041.258299
6.520964,25,6043.12701
6.059807,23,6044.934686
6.288795,25,6046.810965
6.176459,27,6048.933214
6.939535,18,6050.289904
6.745095,30,6052.631922
6.295441,18,6053.972983
7.058088,24,6055.853762
6.955445,30,6058.158675
5.999505,20,6059.747919
6.793911,22,6061.406878
6.35357,26,6063.472005
7.609091,26,6065.419167
5.543234,28,6067.578737
6.939905,29,6069.767483
7.153511,34,6072.392891
7.80869,32,6074.794966
6.174596,24,6076.676745
6.171298,23,6078.431224
5.761777,23,6080.166185
6.551282,20,6081.685553
6.833212,25,6083.664535
5.961605,26,6085.671929
5.799573,16,6086.952317
6.524718,27,6088.955885
6.117458,25,6090.881844
7.34361,21,6092.456622
5.978534,25,6094.410908
6.769163,24,6096.252581
5.52692,21,6097.837746
6.475424,24,6099.705729
6.39458,26,6101.701059
6.801065,23,6103.512369
5.146483,18,6104.877764
6.657469,23,6106.682603
6.743442,25,6108.555088
5.896973,26,6110.600302
7.70591,32,6113.028739
6.618787,24,6114.93549
6.399542,23,6116.637989
5.56735,28,6118.798634
6.031781,19,6120.245942
7.066321,22,6121.918524
5.915431,23,6123.669662
6.347721,29,6125.875582
6.773844,23,6127.608586
7.012137,23,6129.403374
5.713133,31,6131.775415
6.91522,33,6134.314555
7.432302,31,6136.717197
6.60808,26,6138.683901
6.551303,24,6140.552283
4.692693,21,6142.124146
6.856294,29,6144.393238
6.682305,25,6146.291076
5.614387,24,6148.135059
6.513106,31,6150.488361
6.462953,30,6152.832763
7.379245,30,6155.14087
5.010295,17,6156.445669
7.115469,28,6158.566309
5.985508,25,6160.516739
6.219221,29,6162.725106
6.819112,26,6164.774815
5.54677,16,6165.967075
5.559248,20,6167.541409
6.720114,30,6169.8491
6.773974,33,6172.404502
7.422616,31,6174.839171
6.526959,26,6176.786397
7.230187,28,6178.944049
4.25408,15,6180.091597
7.358254,23,6181.823411
4.868908,13,6182.873278
6.056492,22,6184.507877
5.800008,26,6186.523052
6.029555,30,6188.79962
7.263528,29,6191.066301
7.69799,32,6193.471466
3.523044,17,6194.883037
5.287668,18,6196.21402
7.319309,22,6197.942992
5.821122,27,6199.995157
7.276413,30,6202.340323
6.198401,20,6203.869816
6.402922,29,6206.183689
6.067973,24,6207.984623
7.052405,23,6209.760423
6.803878,24,6211.580207
6.161779,22,6213.367034
4.785904,21,6214.97514
6.742837,24,6216.774906
6.484282,30,6219.121214
6.783537,27,6221.199342
5.369862,27,6223.274921
6.976808,23,6225.05921
6.354365,31,6227.380766
7.464823,32,6229.886945
6.783842,28,6231.988261
6.830013,26,6234.024853
7.018476,26,6236.00479
7.36934,30,6238.292341
5.652313,23,6240.01952
5.772827,18,6241.402359
7.098537,26,6243.325384
6.737979,23,6245.163632
6.917573,24,6246.918337
6.287102,23,6248.703151
7.397999,33,6251.249597
5.278698,21,6252.870548
6.537629,31,6255.236829
6.553557,26,6257.257028
7.700356,29,6259.465914
6.37474,22,6261.109667
6.828371,30,6263.39656
5.889003,25,6265.28538
6.780863,31,6267.705681
6.2672,21,6269.282389
6.64956,26,6271.311198
4.57222,19,6272.749821
6.082876,24,6274.636655
6.843094,29,6276.798041
6.473387,33,6279.380691
5.868848,23,6281.142481
6.661825,23,6282.92577
6.682425,28,6285.076797
6.018415,24,6286.964059
5.70515,24,6288.787664
6.950197,25,6290.720563
3.172523,17,6292.01092
6.589166,23,6293.706756
6.77416,28,6295.864372
5.733813,25,6297.799663
6.954368,29,6299.982838
6.894812,27,6302.05544
6.939417,32,6304.518141
5.983785,20,6306.071336
6.0641,29,6308.289782
5.98903,21,6309.935158
5.386045,21,6311.535915
6.720924,25,6313.508384
6.392967,24,6315.312805
7.170225,22,6316.997266
7.086648,23,6318.708973
6.649353,26,6320.727968
6.95862,28,6322.869105
6.720237,26,6324.938937
6.358638,17,6326.210556
6.505885,30,6328.543211
6.254365,21,6330.112448
5.574335,25,6332.0057
6.056889,33,6334.537328
6.685154,27,6336.670617
7.089723,27,6338.724875
3.47591,15,6339.930054
6.754189,29,6342.110624
5.969223,28,6344.272485
6.938829,28,6346.388683
6.678515,22,6348.117761
5.254958,21,6349.730451
6.67366,27,6351.85835
6.508855,28,6353.966089
5.964102,20,6355.559469
7.074283,31,6357.919
6.738389,26,6359.960682
4.492888,19,6361.357732
6.841444,29,6363.591235
5.999678,23,6365.321812
6.282832,25,6367.291362
5.236035,23,6369.044658
6.290355,23,6370.838071
5.226627,22,6372.491546
7.439593,26,6374.538235
6.727698,28,6376.641652
5.791493,20,6378.14769
5.936101,26,6380.148743
6.361142,27,6382.285804
6.921651,23,6384.035691
5.939936,27,6386.184164
3.251405,15,6387.336472
6.655337,31,6389.689829
6.657774,23,6391.500358
6.807177,26,6393.50346
