# {"t_start": 1672454481.1044621, "env_id": "PctContinuous-v0"} 
r,l,t
5.255835,24,208.790477
4.162243,16,210.139226
4.865447,19,211.773066
4.964058,16,213.051705
5.679415,24,214.952144
5.337214,18,216.311012
5.841445,22,217.9412
4.409591,19,219.3342
6.376444,28,221.448338
5.799055,23,223.214533
5.090803,18,224.537853
5.761273,21,226.095211
6.020102,26,228.032369
5.887826,29,230.132786
6.317958,28,232.263044
4.735175,17,233.508246
5.275293,23,235.252244
6.36104,26,237.147899
5.68288,28,239.25758
4.935263,18,240.566058
4.414912,21,242.16952
5.589439,19,243.557312
6.023962,20,245.034305
5.616556,26,247.022294
5.889483,29,249.160539
6.156543,24,250.957071
6.103002,20,252.450569
5.022617,18,253.842688
6.348656,26,255.746998
5.683454,24,257.612413
4.795961,26,259.555064
6.149885,22,261.207522
4.933772,20,262.699651
6.401539,26,264.66506
5.318599,22,266.288973
5.10935,19,267.699338
5.330589,16,268.903434
5.949707,18,270.241389
5.504421,16,271.409823
5.793282,22,273.066227
5.893328,23,274.744689
4.682394,18,276.143937
5.894849,22,277.792329
5.446539,22,279.464854
6.068211,25,281.32265
4.434795,16,282.537384
6.357836,24,284.366889
4.746854,17,285.654403
3.714776,15,286.798952
5.780787,24,288.532429
5.677836,23,290.199386
3.797104,14,291.274428
5.28444,24,293.02669
4.283395,23,294.777638
4.772556,17,296.047144
4.334901,15,297.148904
5.436322,22,298.766953
6.484086,26,300.682821
5.669083,17,301.998605
5.308461,16,303.171994
5.508537,19,304.57134
4.3022,22,306.227338
4.87617,18,307.613708
5.306702,21,309.176227
5.778323,26,311.063005
5.557271,27,313.095329
5.670019,19,314.51899
4.723034,21,316.035261
4.232067,17,317.327314
5.522325,27,319.312633
5.173494,23,321.062299
4.848961,20,322.544085
5.426145,22,324.182534
6.045924,27,326.219716
5.104328,22,327.870131
6.599525,26,329.77877
6.018027,24,331.607861
5.834692,26,333.534727
5.903262,22,335.235752
5.838175,25,337.11471
4.848394,21,338.666203
4.766541,20,340.17656
6.474227,29,342.301821
3.535576,15,343.429258
5.594538,27,345.447846
5.48286,24,347.261372
6.561416,28,349.300957
4.055505,18,350.645352
5.320274,24,352.419265
4.994338,21,353.998024
2.985727,13,354.959846
5.528625,27,356.941745
5.283924,26,358.880187
6.016793,25,360.72668
7.059508,22,362.421366
4.647204,20,363.888999
5.321869,22,365.532134
6.289804,23,367.280581
5.384244,22,368.901021
3.075268,14,369.933595
5.06729,20,371.3861
4.099002,17,372.64746
5.530277,28,374.715733
6.479495,25,376.615978
5.453415,19,378.002347
5.233983,24,379.739699
5.607334,27,381.820489
5.722912,31,384.162605
5.331063,18,385.497637
4.787567,23,387.19624
5.170903,23,388.937771
5.981083,22,390.551986
5.680219,27,392.601759
5.519591,26,394.518666
5.925647,23,396.207775
5.274285,24,397.981948
4.230584,16,399.214236
5.925796,31,401.51613
5.934346,24,403.281976
6.178865,32,405.667554
5.112807,24,407.489746
5.236492,19,408.859869
5.461448,17,410.15417
5.84506,31,412.450874
5.911128,27,414.5015
3.487373,14,415.547845
5.597919,25,417.423923
5.039708,20,418.925931
5.593743,21,420.515322
5.089088,21,422.134775
5.287806,19,423.534835
5.657694,21,425.163455
5.376985,18,426.501734
5.048128,18,427.836961
5.434367,23,429.56034
5.085849,25,431.400405
6.06258,21,433.011331
6.44258,25,434.855734
5.412314,17,436.123075
5.459849,24,437.904999
6.602558,28,439.984845
6.515162,23,441.705632
5.53681,28,443.817429
5.836378,25,445.658385
4.172264,18,446.952246
4.580291,20,448.462362
5.003955,21,450.006802
3.943924,18,451.454825
5.194626,23,453.178894
6.272949,25,455.081896
5.533584,27,457.073638
5.300448,22,458.747844
5.468154,24,460.51718
4.924386,18,461.837328
5.167415,15,462.95325
6.346994,24,464.692209
5.986951,22,466.368425
5.266724,22,467.966836
5.048892,29,470.174991
4.895329,25,472.064052
5.168893,24,473.87624
5.624888,21,475.428629
5.801666,23,477.190147
5.315384,19,478.61893
6.039792,26,480.549977
5.487715,23,482.273336
5.277125,24,484.030989
6.782538,24,485.855609
6.010966,22,487.44379
5.55364,24,489.284475
5.725922,20,490.766646
4.711799,15,491.888278
6.142222,31,494.244811
5.715283,22,495.977805
5.748957,24,497.761607
4.961411,21,499.309114
5.335401,25,501.200255
4.4961,20,502.66821
5.318911,22,504.37028
5.623268,20,505.856684
4.07236,19,507.311163
5.57393,26,509.210155
5.035838,17,510.487651
6.16596,21,512.065556
6.07257,22,513.690111
6.107732,22,515.388876
5.496724,27,517.404873
5.41336,21,519.02217
5.799419,32,521.465489
3.109753,13,522.459208
5.653853,19,523.900707
5.576436,22,525.516948
5.428022,30,527.818062
6.219172,23,529.520049
5.771198,28,531.647595
3.417114,13,532.590619
4.941259,17,533.905876
6.762971,21,535.427608
5.027359,20,536.936494
4.843305,22,538.566027
4.346788,16,539.741697
6.840089,31,542.092144
5.630442,25,543.943986
5.899329,22,545.616659
5.761895,24,547.376648
6.626642,27,549.38691
5.657551,24,551.17191
6.66065,31,553.513182
6.404019,26,555.446872
5.893439,23,557.210861
6.563648,30,559.451653
6.012671,30,561.685055
5.771055,24,563.520291
4.396742,18,564.833672
5.746662,24,566.599
5.905695,18,567.955039
5.71352,23,569.627302
5.743723,20,571.150835
5.982496,24,572.93364
5.619825,22,574.665665
5.782254,26,576.596045
5.114064,20,578.084639
6.701679,27,580.124496
6.22145,21,581.634573
6.726066,28,583.795252
5.946769,24,585.572788
4.974325,22,587.218305
5.077649,23,588.907429
6.520784,25,590.847043
5.720622,25,592.711852
4.637856,17,594.003313
5.49119,21,595.515218
4.876672,22,597.223815
5.515855,23,598.934214
5.522566,20,600.429749
5.745099,22,602.106175
5.984629,24,603.945829
5.465995,19,605.374742
4.935221,15,606.48159
6.49036,25,608.319802
5.160198,22,609.974791
6.475717,32,612.394724
6.387606,22,614.040132
6.492378,16,615.246982
7.18692,24,617.032696
5.465377,18,618.351159
7.189156,26,620.329403
5.147484,21,621.908367
6.135798,24,623.685109
6.210983,22,625.309626
6.351657,22,626.943538
5.978004,21,628.547508
6.408541,30,630.824412
6.359751,27,632.879758
5.11475,16,634.061789
6.07225,29,636.199057
3.366449,16,637.371352
4.307447,20,638.933127
4.632213,14,640.008029
6.962216,27,642.018546
5.235115,23,643.786475
6.422761,26,645.705366
2.460033,11,646.558299
3.697233,17,647.839427
6.184198,29,650.022762
4.503225,22,651.678674
6.126595,21,653.232117
5.832039,18,654.628519
5.027147,14,655.667081
6.080892,26,657.649256
6.267546,25,659.510025
6.691892,21,661.096168
5.39259,27,663.090702
4.749302,17,664.359311
3.897363,20,665.909081
5.641598,21,667.453755
6.011901,22,669.146497
6.293125,23,670.85624
6.546159,25,672.762342
7.069628,31,675.072592
5.781706,23,676.838438
6.45941,31,679.135335
6.775404,22,680.802835
5.830751,24,682.600338
5.501463,19,684.082347
4.455679,23,685.784672
6.462409,31,688.143411
6.035162,25,689.994876
5.368648,24,691.781008
5.901092,18,693.127027
6.271045,28,695.280084
7.106339,30,697.532797
6.249494,24,699.348786
5.414481,19,700.777387
4.275743,17,702.054125
5.751942,23,703.790549
6.608533,26,705.727622
5.678116,20,707.283823
6.705677,20,708.766141
6.302071,24,710.59333
6.05896,27,712.662489
5.854178,22,714.329437
5.912916,29,716.496154
6.243268,27,718.518384
4.769779,22,720.165321
6.375696,28,722.289716
6.639073,27,724.285116
6.862695,29,726.447048
5.07688,22,728.098632
7.319764,30,730.413645
6.248071,24,732.223161
6.295232,24,734.016344
4.688362,17,735.299763
6.542297,31,737.669848
5.965227,22,739.350518
6.358493,24,741.173357
2.958443,11,741.972875
6.397817,20,743.458584
6.316403,19,744.93706
5.617813,24,746.736486
5.622077,22,748.401031
5.828724,20,749.905451
5.72636,24,751.731462
6.727053,24,753.525958
6.413485,31,755.90336
4.825941,19,757.329696
5.671456,23,759.12034
5.899185,27,761.109368
5.566072,20,762.597409
4.320845,15,763.736462
5.87415,18,765.090165
5.673801,17,766.386424
6.177629,25,768.272183
5.790933,27,770.278331
5.3993,18,771.697609
4.187555,18,773.050174
6.451177,23,774.764693
7.201253,26,776.723664
5.608085,29,778.941958
6.629995,28,781.035424
5.916357,25,782.937982
6.323218,23,784.62955
5.567379,22,786.335333
6.272936,29,788.491551
5.509383,17,789.76356
6.201963,19,791.18378
6.062984,20,792.681885
6.149247,21,794.261522
6.169854,23,795.997664
5.594718,23,797.770045
6.623601,25,799.633583
5.610533,20,801.172907
5.480757,20,802.650429
4.225242,22,804.362991
5.669376,20,805.836629
6.335561,27,807.840253
5.649157,17,809.134273
5.890138,24,810.920082
3.476167,16,812.166754
5.096428,22,813.850794
7.270126,27,815.920649
6.146473,21,817.45939
6.990089,26,819.426679
6.902703,30,821.664184
6.505632,26,823.668851
4.752157,17,824.933769
6.607404,32,827.38614
4.150226,18,828.718463
4.392685,16,829.931683
5.999367,31,832.29114
6.213239,30,834.649364
6.799896,20,836.140653
5.933956,22,837.793253
6.767413,27,839.856579
5.190687,21,841.486742
5.769239,28,843.648637
6.426661,27,845.651312
5.472819,24,847.469023
5.677634,27,849.468855
3.984994,15,850.620362
6.398047,24,852.423956
6.57674,26,854.402446
6.108941,19,855.793827
5.727273,22,857.469365
5.081548,18,858.849096
6.262625,27,860.854792
5.957884,23,862.611114
6.065391,22,864.247716
6.143694,22,865.926162
6.279862,28,868.075197
4.540293,22,869.754831
4.343955,21,871.330842
5.686495,20,872.872761
6.051953,23,874.568936
5.300295,24,876.411845
6.470953,32,878.808559
5.612123,18,880.218321
6.087328,24,882.026998
5.690681,26,884.008419
6.030157,25,885.87126
6.166841,24,887.737411
7.305793,22,889.364877
4.549281,19,890.7624
6.047664,26,892.752946
6.148309,25,894.617442
5.660359,26,896.612877
6.625008,31,899.014514
6.858701,21,900.581405
6.243797,29,902.794206
4.631415,21,904.352449
6.301704,23,906.055571
5.492584,20,907.668184
5.968164,28,909.75037
7.584437,27,911.809449
6.35204,22,913.475343
5.942547,27,915.549845
4.60373,17,916.856802
3.436538,14,917.905787
5.655167,23,919.651208
6.224782,27,921.677604
6.119918,22,923.380478
5.895745,27,925.412289
6.117755,27,927.500672
5.629902,25,929.424083
4.436256,18,930.726328
6.340255,26,932.68571
5.890094,24,934.560172
5.164326,22,936.239654
5.64474,23,937.967623
6.306345,22,939.623362
6.663607,28,941.703349
5.644057,25,943.537511
5.505415,21,945.133709
5.569716,24,946.909855
6.303394,20,948.49579
6.046319,31,950.806103
5.274894,28,952.982868
6.001433,24,954.802384
6.293928,28,956.943568
5.458728,23,958.66299
5.594313,23,960.451905
6.199788,20,961.945165
4.808053,18,963.296907
5.836414,27,965.403994
4.964124,22,967.043866
6.409631,22,968.715378
6.290725,26,970.708407
5.955391,20,972.248852
5.960733,20,973.75693
5.660039,27,975.816648
3.770111,15,976.93191
5.206636,25,978.896295
5.412302,19,980.313581
5.929923,27,982.336028
6.31509,27,984.415988
6.340759,20,985.928427
6.573317,20,987.483066
6.603436,29,989.670546
6.186849,23,991.472008
6.145833,27,993.452819
6.061033,23,995.215788
5.552754,27,997.237986
6.552262,24,999.066241
5.423214,19,1000.462451
5.888026,29,1002.692907
7.036622,32,1005.081786
6.651575,28,1007.207366
6.392196,28,1009.289649
5.597698,28,1011.446141
6.150241,30,1013.757266
4.791562,21,1015.327522
6.576219,23,1017.097479
6.405846,25,1018.999556
5.292299,23,1020.787999
5.980748,28,1022.890108
5.682239,21,1024.488766
5.84698,26,1026.4071
6.085206,27,1028.541854
5.284358,27,1030.552835
6.525294,23,1032.345737
5.108508,23,1034.066175
5.233348,18,1035.43477
5.209632,20,1036.990983
5.81657,25,1038.867393
6.963307,25,1040.782836
5.472515,23,1042.513346
5.935891,21,1044.149841
6.203764,28,1046.180911
5.223414,27,1048.248154
5.828037,22,1049.857865
6.958779,25,1051.790793
6.203913,25,1053.665049
6.182688,27,1055.746898
6.53395,20,1057.241001
6.012683,23,1059.021155
4.637608,18,1060.385702
5.840006,27,1062.428057
4.871954,19,1063.894946
6.729633,23,1065.657677
6.21651,26,1067.658772
4.952578,25,1069.533959
5.554838,20,1071.071495
6.497436,23,1072.755866
6.682899,31,1075.146522
5.542607,24,1076.910573
5.955932,16,1078.166761
6.197575,25,1080.04731
7.095381,25,1081.933614
4.29829,15,1083.021025
6.415568,25,1084.95307
6.539332,24,1086.710238
5.306247,20,1088.177308
6.497666,16,1089.438345
3.748278,18,1090.782424
6.956042,28,1092.961797
5.64054,22,1094.574791
7.080437,26,1096.580598
5.541027,25,1098.447591
6.356015,27,1100.479678
5.32794,19,1101.927305
6.226429,18,1103.290545
5.952198,21,1104.946432
6.122858,27,1107.012138
6.766568,30,1109.300872
3.99985,15,1110.398107
6.645758,27,1112.425049
5.73721,22,1114.100754
6.176779,23,1115.808436
5.014932,19,1117.239978
5.656584,17,1118.506064
6.325172,26,1120.511174
6.667724,24,1122.325827
6.105801,20,1123.834617
3.593231,15,1124.938943
6.830131,32,1127.400371
6.211325,19,1128.824033
6.526171,24,1130.652683
6.135578,25,1132.494376
6.086846,26,1134.515972
6.053276,28,1136.633057
5.710744,26,1138.620794
4.953046,26,1140.579794
5.33071,21,1142.221513
5.325148,19,1143.661727
5.763043,19,1145.093416
5.757002,24,1146.979714
4.819386,19,1148.378765
6.603882,34,1150.982083
6.329821,22,1152.639212
5.169781,23,1154.432208
7.813545,36,1157.236802
6.675483,24,1159.017253
7.093023,25,1160.958192
3.778859,14,1162.036097
6.069618,28,1164.152515
6.13155,22,1165.896904
6.585885,26,1167.829647
6.583768,32,1170.258118
3.294297,14,1171.32324
5.451759,23,1173.13526
6.18815,28,1175.222202
6.435774,22,1176.947513
5.603292,24,1178.756426
5.436646,25,1180.67579
6.778284,27,1182.678242
4.808289,18,1184.0952
6.938996,27,1186.126317
6.685799,28,1188.279231
6.815846,30,1190.58211
6.873702,24,1192.425319
6.240834,28,1194.538149
6.836938,28,1196.678886
5.013009,18,1198.028823
6.270072,28,1200.230522
7.371573,33,1202.72419
6.388892,27,1204.820758
6.011853,18,1206.132387
6.294393,22,1207.858732
6.096273,16,1209.039343
5.642661,23,1210.815892
5.781647,23,1212.587681
6.278893,21,1214.205014
6.506281,28,1216.364964
6.967598,25,1218.240275
5.642357,24,1220.071836
7.172797,33,1222.614422
5.645751,23,1224.387507
6.047985,24,1226.271868
6.789338,21,1227.881821
5.653487,19,1229.337571
5.27563,18,1230.745957
5.766549,18,1232.112108
5.00324,21,1233.735178
6.179557,31,1236.080773
7.082984,28,1238.228872
6.548742,28,1240.360442
6.095136,26,1242.365383
3.905938,13,1243.31618
6.427701,21,1244.914549
7.407888,25,1246.86205
4.235458,15,1248.015549
5.53231,25,1249.951236
6.848474,30,1252.201364
5.706276,22,1253.938543
4.673696,16,1255.127445
6.689063,27,1257.19903
6.118182,28,1259.3253
5.863779,25,1261.224531
6.169765,22,1262.871574
6.15873,25,1264.829327
6.090843,25,1266.75267
6.737255,32,1269.21919
6.253741,29,1271.420711
5.951865,22,1273.140046
6.854815,17,1274.399273
6.720154,23,1276.163203
6.625438,25,1278.061555
6.042285,22,1279.769308
6.753559,29,1281.943578
6.941372,34,1284.5335
6.426328,26,1286.487155
6.613964,28,1288.626423
6.611415,25,1290.485484
6.205931,25,1292.410192
6.178023,25,1294.329372
6.102114,23,1296.060346
6.547059,28,1298.225202
5.783382,17,1299.544783
5.033606,17,1300.861241
4.946403,23,1302.65956
6.011399,21,1304.283672
6.21333,24,1306.072972
5.635407,22,1307.815397
5.6093,19,1309.265473
5.048795,26,1311.309488
5.825755,24,1313.139296
6.40894,26,1315.139926
5.489741,21,1316.716449
5.933062,24,1318.581243
5.585053,19,1320.008458
6.056886,20,1321.549601
5.394421,21,1323.131368
5.877511,16,1324.323436
5.915736,19,1325.814115
6.59823,27,1327.828525
5.859293,29,1330.039485
7.018093,35,1332.740333
6.592284,28,1334.910314
6.357231,20,1336.438401
6.16469,22,1338.161321
6.357957,19,1339.578335
6.835755,22,1341.241169
2.893795,11,1342.087905
5.085034,19,1343.507401
6.289483,30,1345.833062
7.051773,28,1347.961157
6.08942,32,1350.444806
6.408336,21,1352.035231
6.085668,24,1353.876828
6.386827,21,1355.433301
4.809963,21,1357.093945
6.749382,25,1358.955199
5.96541,28,1361.105215
5.729741,23,1362.841531
6.328301,28,1364.986461
5.637874,21,1366.585944
6.962055,32,1369.063513
7.349437,25,1370.960393
6.05368,23,1372.766239
4.641481,19,1374.19575
6.593489,26,1376.210346
6.065392,31,1378.583806
6.356027,20,1380.126145
6.399144,22,1381.789647
7.08902,23,1383.582158
6.704101,28,1385.702816
3.922979,20,1387.250376
5.816547,19,1388.669081
6.548466,27,1390.717377
6.051961,21,1392.268954
5.857223,20,1393.799222
6.249461,29,1396.012022
6.812757,21,1397.595955
7.885611,32,1400.066078
6.306918,26,1402.08373
5.816851,26,1404.077068
6.324947,28,1406.248851
6.881326,26,1408.205677
7.121098,28,1410.3865
6.847883,26,1412.341926
6.928025,30,1414.683141
5.941781,18,1416.063596
7.260225,31,1418.486402
4.925625,19,1419.953602
5.980816,21,1421.56657
6.840079,28,1423.676557
5.001783,26,1425.701143
6.566352,26,1427.644921
6.125116,24,1429.514433
6.856576,27,1431.537307
5.757216,27,1433.670741
6.943007,23,1435.38612
6.545777,27,1437.48762
6.481449,25,1439.366251
7.048857,24,1441.212263
6.392385,24,1443.046664
6.671801,33,1445.613084
6.131474,25,1447.514256
6.788149,27,1449.580877
6.515095,28,1451.752645
6.584465,28,1453.899682
6.008688,18,1455.26885
6.638885,25,1457.187696
5.764664,25,1459.069716
7.321212,31,1461.502863
5.682944,22,1463.263917
6.709858,24,1465.060654
5.438199,24,1466.886968
6.842562,23,1468.689032
5.802634,22,1470.347204
6.858124,24,1472.209907
6.642091,23,1473.948801
6.041054,32,1476.385047
6.000183,22,1478.061454
5.728354,20,1479.663095
6.417385,27,1481.721387
6.010797,23,1483.494284
5.283603,20,1485.019332
5.511684,18,1486.411101
5.687179,21,1487.992747
6.260403,24,1489.840766
5.893542,21,1491.474733
6.404805,29,1493.662248
6.788994,31,1496.048782
6.568959,28,1498.232344
6.377414,22,1499.90688
7.363714,24,1501.809732
5.378743,22,1503.458911
6.679452,25,1505.388085
6.525167,21,1507.030934
6.298443,22,1508.688
6.741246,27,1510.757021
5.68676,19,1512.201926
6.310814,26,1514.228083
4.649211,22,1515.919525
6.045176,19,1517.400497
5.169162,20,1518.935664
6.393111,29,1521.205249
5.721738,15,1522.352592
5.615685,25,1524.247932
6.979682,28,1526.424761
6.770337,26,1528.36753
6.12332,23,1530.13834
5.958904,21,1531.729326
6.65307,27,1533.808643
6.760817,27,1535.915849
6.517059,27,1537.97644
6.928344,27,1540.091082
6.733739,26,1542.040104
7.054601,28,1544.171252
6.838067,31,1546.598813
6.633727,20,1548.161504
6.055591,23,1549.874945
5.818217,21,1551.463943
5.780689,36,1554.286325
6.714881,32,1556.753529
5.214109,16,1557.950784
6.661378,28,1560.1153
6.722992,23,1561.852381
5.511754,21,1563.523004
6.41736,24,1565.326877
6.718141,33,1567.866779
5.766928,20,1569.387728
6.270621,23,1571.217257
4.830594,18,1572.568237
6.165818,21,1574.168444
6.289291,24,1576.031136
6.812288,24,1577.849987
6.268307,27,1579.921664
6.444391,26,1581.908611
6.257335,25,1583.799463
6.776866,31,1586.169636
6.628551,30,1588.427354
6.511232,25,1590.39423
5.424291,19,1591.83508
5.858571,20,1593.38576
6.657206,23,1595.148108
6.066697,26,1597.133463
7.43511,24,1598.95824
6.85777,33,1601.519225
4.916751,19,1602.944777
6.712328,27,1604.951625
5.476018,26,1606.962211
6.821878,26,1608.911944
6.494408,26,1610.956289
5.840187,22,1612.628813
5.31755,20,1614.16057
5.04508,20,1615.708909
7.256437,25,1617.606555
5.93973,26,1619.56221
6.915078,30,1621.892915
6.37559,25,1623.779425
7.474997,26,1625.780169
5.377698,17,1627.088788
6.79602,27,1629.200166
6.62964,28,1631.297608
6.842735,30,1633.565109
6.560806,29,1635.80491
7.186441,23,1637.512424
7.204426,27,1639.650387
2.853853,10,1640.423266
6.297057,27,1642.469034
6.174054,21,1644.127609
7.083374,32,1646.572452
7.540974,27,1648.641034
6.666504,27,1650.652205
5.921938,24,1652.502119
6.051064,17,1653.797298
6.940854,25,1655.752558
6.468043,28,1657.845172
6.094506,23,1659.621717
6.937264,33,1662.079336
6.747795,24,1663.971254
7.044208,26,1665.940241
5.480734,22,1667.684645
7.864726,25,1669.606119
6.20516,25,1671.562525
5.926728,20,1673.131014
7.026125,24,1674.987272
6.388985,19,1676.401505
6.832593,26,1678.432538
5.020272,22,1680.086072
6.602749,29,1682.361706
6.293354,23,1684.064349
7.298355,31,1686.538281
6.547867,24,1688.331614
6.114754,29,1690.579101
6.038214,26,1692.500813
5.326017,22,1694.240694
5.771796,21,1695.810093
6.249992,19,1697.310205
5.66724,20,1698.817362
7.008564,27,1700.871034
6.001131,24,1702.752472
6.60316,24,1704.57803
6.913188,25,1706.514111
6.578322,27,1708.549742
3.361135,14,1709.65296
6.417498,24,1711.48281
6.096016,20,1713.056782
6.352086,28,1715.209768
5.327197,16,1716.461729
5.405477,19,1717.869822
5.723425,18,1719.23134
6.940404,27,1721.329341
4.548397,22,1723.012021
6.313684,24,1724.882304
6.731464,20,1726.423592
6.209987,28,1728.543833
5.928789,24,1730.392397
3.654303,17,1731.689212
6.037382,23,1733.438125
6.750696,24,1735.275457
6.463488,27,1737.349008
6.314906,22,1739.02809
4.902554,16,1740.254726
6.346922,21,1741.83755
6.161264,29,1744.084749
7.388616,28,1746.172606
5.556524,18,1747.603739
6.337143,27,1749.609146
5.632176,21,1751.249918
6.469478,24,1753.080888
6.955866,28,1755.264977
5.332323,24,1757.102469
6.33253,19,1758.572998
6.666027,33,1761.045981
7.173508,30,1763.333874
6.144979,28,1765.440552
4.30969,23,1767.212224
6.400208,25,1769.105847
5.162818,17,1770.48116
7.1987,33,1772.971326
5.283027,18,1774.408591
5.630293,24,1776.285202
6.093135,23,1778.074458
5.649874,25,1779.952854
5.847912,20,1781.494569
7.056045,29,1783.735519
6.735122,25,1785.680994
5.391147,24,1787.477746
6.326357,24,1789.361265
5.901062,21,1790.916252
6.17152,23,1792.688213
4.775198,19,1794.128691
6.455094,24,1795.955439
6.026765,30,1798.239178
6.120677,27,1800.307855
4.9461,16,1801.519415
6.239898,24,1803.353775
5.564153,19,1804.78847
5.397319,23,1806.55601
6.627398,29,1808.829115
3.617918,13,1809.800851
7.206934,25,1811.653714
6.491112,28,1813.820938
6.608241,31,1816.219018
6.150884,24,1818.044276
5.476205,21,1819.654098
6.165844,23,1821.415326
6.569381,28,1823.517573
5.814876,19,1824.986468
5.988371,24,1826.821063
6.041311,23,1828.601234
6.496866,27,1830.682862
4.058581,20,1832.21454
6.377563,22,1833.860048
6.304483,23,1835.650792
7.095592,32,1838.0722
6.676031,33,1840.631811
7.303195,23,1842.419458
6.534282,25,1844.362283
7.179938,28,1846.500443
6.490657,32,1848.983305
7.412915,27,1851.084772
6.781293,28,1853.201031
6.070987,26,1855.238268
6.889306,26,1857.170468
6.042449,26,1859.132826
6.195035,22,1860.801371
5.885728,22,1862.537138
7.357102,28,1864.651098
6.429229,26,1866.667574
6.145902,26,1868.628031
5.388532,22,1870.38249
6.430149,24,1872.179813
6.151384,26,1874.174689
5.547018,23,1875.913516
7.150549,35,1878.551253
5.627469,20,1880.043661
6.755556,22,1881.709243
5.845885,18,1883.088449
7.071596,25,1885.02588
6.74304,28,1887.150093
6.163198,27,1889.222634
6.718581,30,1891.49757
6.163299,25,1893.403625
6.056425,26,1895.372728
6.979477,35,1898.06599
6.681955,24,1899.899043
6.815168,33,1902.474848
6.274204,28,1904.636097
6.580753,24,1906.444536
3.354949,18,1907.851828
6.601741,30,1910.125604
5.929702,27,1912.203364
6.292744,22,1913.843971
5.636745,25,1915.81005
7.243591,27,1917.887177
6.576907,27,1919.982425
6.799793,24,1921.776293
6.474118,25,1923.717182
5.884898,23,1925.489302
6.818385,31,1927.877847
6.104606,31,1930.207611
6.090251,26,1932.226497
6.19307,27,1934.264763
7.334204,18,1935.647607
4.770637,26,1937.622437
6.083209,21,1939.284267
6.451273,26,1941.212747
6.751077,26,1943.210519
6.291093,25,1945.099785
7.05229,23,1946.895878
5.656863,17,1948.150463
6.126687,19,1949.59091
6.204487,26,1951.577508
6.671892,24,1953.360898
6.132803,20,1954.916608
5.55518,25,1956.83878
6.293589,24,1958.701169
5.230846,19,1960.142616
