# {"t_start": 1672454481.13058, "env_id": "PctContinuous-v0"} 
r,l,t
5.580262,21,252.60306
5.501348,26,254.549767
5.425819,28,256.599894
6.095859,24,258.491444
5.121774,17,259.764702
5.22513,16,260.983801
4.76698,20,262.461367
4.619089,24,264.274208
4.931719,18,265.598362
5.501129,25,267.440185
4.855877,18,268.810018
5.508591,24,270.57554
6.041137,23,272.306854
4.927949,25,274.134753
4.934944,20,275.658623
4.196805,17,276.967333
5.712309,26,278.88141
6.129981,19,280.343856
5.083178,18,281.681655
5.767301,25,283.599485
5.280012,21,285.153667
6.155839,26,287.137445
4.931502,20,288.599565
5.840729,26,290.520339
6.367494,25,292.335895
5.569389,20,293.8223
4.922371,25,295.733681
6.494409,26,297.605892
4.748985,20,299.106202
4.991944,18,300.459941
5.203312,18,301.817877
6.617643,25,303.653908
6.112966,21,305.190037
5.898858,18,306.586132
6.090533,24,308.374496
6.158572,23,310.083606
6.073639,21,311.638485
4.866647,20,313.161466
5.911553,27,315.136736
6.116046,23,316.870605
5.563065,18,318.171582
5.661276,26,320.087146
4.826514,25,321.974217
5.962811,23,323.675333
5.034478,24,325.517324
5.066754,25,327.355163
5.497148,19,328.815827
6.609871,23,330.49403
6.614032,27,332.556953
5.116869,21,334.11141
5.217941,22,335.789963
5.652992,25,337.669415
5.170564,17,338.991252
5.904528,22,340.583518
5.325964,21,342.112737
5.415405,24,343.917036
5.815672,24,345.728641
4.215116,20,347.237458
4.90429,20,348.709097
6.280199,28,350.750792
3.037358,11,351.584015
5.652626,22,353.202955
4.845486,19,354.632639
5.579586,22,356.23178
4.502194,13,357.210196
5.137605,25,359.078963
5.925369,21,360.628381
5.35772,29,362.839904
6.113946,26,364.738481
5.764532,23,366.518937
3.774998,16,367.675526
5.547972,23,369.37461
3.93666,17,370.627553
3.294027,13,371.565082
5.554909,22,373.221744
5.7091,19,374.620032
6.813597,26,376.588094
4.258092,19,377.976595
4.72812,17,379.21859
5.344999,26,381.18151
4.725777,22,382.849088
6.063343,19,384.264981
5.357254,25,386.114973
4.236109,16,387.366163
5.505912,18,388.676595
6.337503,20,390.149039
4.723161,19,391.612573
6.701707,28,393.683811
5.980428,24,395.437201
4.20735,17,396.70804
6.387886,22,398.313412
5.010609,25,400.210011
6.054702,24,401.972331
5.681074,23,403.706196
5.604738,26,405.640827
5.774356,26,407.599461
6.124731,25,409.42527
6.332755,33,411.917959
5.984596,26,413.909662
4.347546,16,415.089571
4.850956,17,416.322759
6.378558,29,418.523333
4.887349,23,420.28173
5.381045,23,422.011198
4.55769,22,423.674298
4.88884,25,425.576698
6.264723,32,427.95037
5.455218,24,429.767246
5.958094,24,431.533833
4.801737,23,433.263909
4.400721,16,434.466814
4.962632,18,435.755585
6.105147,20,437.265055
6.711103,24,439.05323
4.189247,22,440.712169
6.630741,27,442.725252
5.854486,24,444.532711
5.418708,27,446.493134
6.374746,25,448.372882
6.008609,22,449.98141
4.882728,19,451.497452
6.065156,23,453.216474
5.513814,19,454.684585
4.425051,18,456.012408
5.49404,20,457.47998
5.799472,28,459.612367
4.828328,18,460.930463
5.445592,20,462.40473
6.197405,28,464.44706
5.789752,26,466.411945
5.698074,27,468.400789
5.273194,21,470.003611
6.188478,29,472.190923
6.301554,29,474.355104
5.307162,19,475.758888
5.300649,23,477.540489
3.394807,9,478.229255
4.801521,17,479.481306
5.70932,23,481.228823
4.692508,21,482.780273
5.289397,27,484.771254
6.001227,26,486.697715
5.721625,21,488.30819
3.983294,18,489.63246
5.679994,27,491.665237
6.004811,22,493.341796
4.578659,23,495.066902
5.89208,25,496.985539
5.11506,22,498.610833
4.181583,20,500.134928
5.493546,18,501.479808
6.410722,31,503.818753
6.282721,24,505.627372
5.372506,19,507.009833
3.940491,15,508.160156
6.058222,27,510.161998
5.75334,25,512.038454
5.411106,25,513.896027
6.488526,23,515.641732
5.022976,23,517.381063
5.522462,20,518.931138
6.583878,23,520.682565
5.747033,22,522.356164
3.851146,20,523.875689
5.525399,22,525.49065
4.213537,17,526.8249
4.93229,22,528.470686
6.029436,22,530.161372
4.371449,20,531.623418
6.677511,28,533.719641
6.515869,30,535.916166
5.563625,26,537.875009
6.476593,21,539.443304
5.074754,18,540.752172
6.07074,21,542.356828
2.676739,10,543.095058
5.42318,24,544.904897
5.396106,17,546.19531
5.554186,20,547.650724
6.16083,24,549.429668
6.437497,24,551.218444
5.486277,20,552.753483
3.978572,22,554.378436
6.074152,24,556.215061
6.751311,23,557.920723
5.038736,22,559.55986
6.122436,29,561.73007
6.3454,28,563.851979
5.975781,29,565.982066
6.383788,27,567.995045
6.761722,25,569.837826
6.121516,23,571.576439
5.725252,22,573.21842
6.059837,24,575.103576
5.189675,17,576.343075
5.60789,25,578.196466
5.597588,22,579.891511
5.660807,22,581.471262
5.674131,19,582.954638
6.602058,27,584.942534
6.320041,37,587.733542
5.091455,26,589.672237
4.87344,20,591.201328
5.659496,23,592.889792
5.652818,24,594.706372
4.955457,20,596.161309
6.406981,34,598.767808
4.027784,16,599.958582
5.21002,14,601.038984
6.280072,24,602.860967
6.01635,21,604.4203
4.266794,16,605.648292
6.414964,23,607.34186
5.49736,25,609.224772
6.42341,21,610.748285
4.145103,18,612.165235
6.451023,30,614.393294
6.211719,20,615.91469
5.502598,26,617.80675
6.015074,15,618.93541
4.035848,20,620.468619
4.384863,18,621.789263
6.991332,29,623.952955
3.196298,11,624.756345
5.031064,21,626.340126
5.465734,22,627.994859
5.812554,25,629.904769
6.944527,21,631.501559
6.163235,25,633.362944
6.703192,26,635.295521
4.06915,20,636.747557
6.178283,31,639.143484
5.75158,19,640.573985
6.180892,28,642.704194
5.863933,18,644.054119
6.863176,30,646.318304
5.60403,22,647.948611
5.668503,25,649.85133
6.348777,27,651.854291
6.025329,18,653.208522
4.122378,14,654.300375
6.31768,24,656.113991
7.251321,29,658.283572
6.02281,24,660.066702
2.92643,15,661.207899
6.275411,26,663.137279
6.192293,25,665.02319
5.320092,22,666.684153
6.457618,21,668.246484
6.703091,30,670.531845
4.746397,17,671.782211
5.75622,26,673.799759
5.998516,23,675.475075
5.738332,25,677.380996
3.706461,16,678.556619
5.902557,17,679.895718
6.634329,26,681.823563
3.792757,14,682.883364
4.170352,16,684.133169
3.102024,15,685.258568
6.000961,27,687.259851
6.214649,33,689.7423
6.261051,24,691.544974
6.418755,31,693.866902
6.109503,28,695.991949
6.106037,25,697.882503
5.951252,20,699.4196
5.621239,19,700.820006
4.906626,22,702.522408
4.922633,17,703.758672
4.938973,26,705.699786
5.598797,22,707.419624
6.09249,26,709.342834
5.79458,19,710.808184
5.379337,23,712.538299
5.006328,21,714.169387
5.879469,22,715.798921
4.397357,16,716.971869
4.932281,19,718.423776
6.330037,25,720.275146
6.578262,32,722.686226
5.690775,28,724.757779
6.739665,34,727.343065
6.625102,23,729.074134
5.792306,24,730.905752
4.707116,20,732.399682
4.126568,14,733.481911
4.993708,21,735.032274
5.475777,21,736.651105
5.28151,26,738.663301
3.5503,15,739.799217
5.94041,29,741.944894
5.956184,26,743.939979
6.962824,33,746.41435
6.043487,24,748.240707
4.401166,21,749.811835
5.922785,21,751.362411
6.453206,28,753.500911
5.283485,17,754.759668
7.043126,27,756.868877
5.056803,24,758.681199
5.445457,23,760.410073
7.024074,28,762.501504
5.812776,26,764.464803
5.544796,21,766.043896
6.874467,21,767.641092
6.124342,26,769.604354
5.841303,23,771.346611
5.64633,22,773.016571
5.687115,25,774.911844
4.812273,22,776.559014
4.520061,18,777.938091
6.664761,26,779.870766
6.36382,24,781.730866
6.341802,33,784.159695
5.272835,24,786.008307
5.463385,21,787.581386
4.95525,23,789.306788
6.02632,29,791.453925
6.035892,27,793.516783
6.104197,20,795.001229
6.714063,24,796.856102
6.138514,26,798.806027
6.019251,21,800.3649
4.750687,22,802.056085
7.586942,31,804.404427
4.887195,25,806.251107
5.800512,22,807.887457
5.431276,29,810.090668
6.577877,23,811.854058
5.969282,17,813.151628
6.146252,25,815.036733
6.738501,27,817.057842
6.020201,29,819.190638
6.30311,29,821.40878
5.425953,24,823.259897
6.9428,26,825.214601
6.777186,26,827.186334
6.949456,26,829.150491
6.179541,23,830.912115
3.614579,20,832.40689
5.843742,20,833.95467
5.649881,23,835.748147
5.219969,24,837.528865
4.936934,19,839.006553
6.886149,26,840.980654
6.459114,21,842.65384
5.378302,21,844.232727
6.085939,26,846.185761
5.938539,33,848.620865
5.802596,25,850.521323
6.632729,29,852.683108
6.629716,27,854.742592
6.22458,20,856.199117
6.330158,25,858.149657
6.170262,28,860.223202
6.29195,27,862.281372
5.805882,22,863.914657
6.828245,25,865.827159
5.976033,20,867.355742
5.859672,25,869.292036
6.691385,29,871.440292
5.877954,23,873.219281
5.788492,31,875.505828
5.673834,23,877.273417
5.219693,23,879.020564
6.189831,22,880.708035
6.913889,27,882.758699
6.818224,28,884.868712
6.842897,29,887.067451
6.554517,32,889.506634
6.394232,22,891.115041
5.060862,22,892.796809
6.066583,27,894.824651
6.881602,24,896.676864
6.638129,22,898.310476
5.703321,26,900.325431
6.768979,27,902.363312
6.638052,29,904.534368
5.849721,20,906.029398
5.573049,21,907.704039
5.951558,24,909.488274
5.478473,16,910.752957
6.151447,24,912.535642
6.409723,19,913.971578
5.873116,26,915.975491
5.00277,20,917.496418
6.143203,21,919.128482
4.662114,22,920.777277
7.097757,31,923.121139
5.245373,21,924.697733
4.882798,18,926.138557
6.276245,25,927.984971
6.648895,31,930.333817
6.412185,27,932.376803
6.066207,27,934.46258
6.055523,23,936.215887
6.602405,29,938.393293
5.470523,22,940.039287
4.693972,18,941.377096
6.763018,26,943.307844
5.961994,18,944.67189
5.529382,22,946.324487
5.592676,23,948.046057
6.827602,30,950.335165
6.118178,24,952.215183
4.856073,21,953.783074
7.019153,27,955.888096
5.923863,25,957.745165
4.552178,18,959.072806
6.693425,32,961.534013
6.738892,25,963.47869
6.76972,29,965.660493
5.917605,28,967.828715
6.560163,32,970.206223
6.81579,30,972.504872
6.140622,25,974.389771
5.59982,27,976.457274
5.500239,25,978.36521
5.746455,28,980.496221
6.213799,31,982.890042
4.982636,18,984.217518
6.596947,33,986.776631
4.975001,23,988.488303
6.335927,25,990.431615
6.609762,31,992.784776
5.69281,19,994.195792
5.000355,15,995.333318
5.832161,27,997.378984
6.427754,26,999.337071
4.544234,21,1000.891839
6.951739,28,1003.043011
7.034817,22,1004.676266
5.818121,24,1006.515608
5.334974,18,1007.844056
6.242654,22,1009.497306
6.352458,25,1011.419828
7.409822,30,1013.728639
5.697866,26,1015.685839
5.929331,27,1017.759721
6.261709,30,1020.037746
6.460854,19,1021.485045
5.459138,20,1023.005294
6.329633,23,1024.761926
6.743514,27,1026.752768
7.002987,26,1028.816708
5.777079,25,1030.697922
6.809438,24,1032.526871
6.365011,29,1034.722392
3.356912,14,1035.830952
5.997617,26,1037.787906
6.67438,19,1039.21565
4.508485,17,1040.517945
6.986754,30,1042.770293
6.15258,26,1044.794511
6.361641,27,1046.775458
5.066177,20,1048.280391
5.810722,24,1050.06424
5.786807,23,1051.832005
6.590206,29,1054.002045
6.144002,21,1055.621857
6.252916,20,1057.119747
6.062244,29,1059.376297
6.146262,30,1061.614393
5.129933,28,1063.788039
6.253819,22,1065.457707
6.356887,23,1067.25727
5.72445,19,1068.679673
5.978084,23,1070.448905
6.84828,25,1072.271478
6.473585,26,1074.269472
5.058437,24,1076.083617
6.74166,23,1077.832006
5.710776,22,1079.467904
6.04522,21,1081.044179
6.392366,21,1082.628068
5.924662,25,1084.512345
6.115897,25,1086.415544
6.492378,29,1088.531024
6.608339,28,1090.675054
6.537277,24,1092.561492
6.19175,27,1094.547919
6.574904,26,1096.555394
6.316884,17,1097.859867
6.279281,27,1099.822688
6.752814,24,1101.67043
5.034707,26,1103.658857
5.6275,22,1105.396477
5.825959,20,1106.914728
6.942622,25,1108.839225
6.506894,29,1110.937064
5.89125,21,1112.571943
5.935777,24,1114.343702
7.673398,33,1116.838784
4.873573,24,1118.654349
4.887964,16,1119.879828
6.017188,21,1121.456757
7.420992,32,1123.904026
5.734889,19,1125.286794
5.194952,28,1127.436662
5.81966,29,1129.625857
5.341045,18,1130.992243
4.519868,15,1132.100293
6.707751,29,1134.327503
6.441777,24,1136.154041
6.051793,30,1138.448582
6.439196,25,1140.318269
7.025696,33,1142.864417
5.373025,30,1145.175402
5.121214,20,1146.741027
6.837762,25,1148.574718
7.089048,28,1150.715014
7.018193,28,1152.847893
6.252011,22,1154.54534
6.410046,30,1156.858048
6.977072,21,1158.468616
6.984884,31,1160.856218
6.47804,26,1162.865411
6.079298,21,1164.445492
7.141552,23,1166.238432
5.580285,22,1167.877478
6.739796,23,1169.643403
6.702262,29,1171.825377
6.907737,30,1174.139814
5.27046,17,1175.434915
5.925652,22,1177.135869
5.981546,18,1178.524831
5.709495,24,1180.369004
6.032493,24,1182.134803
7.15053,27,1184.238599
6.130043,27,1186.246464
6.07094,24,1188.115596
5.459812,24,1189.957034
6.2347,25,1191.890781
6.262466,34,1194.443903
7.057803,28,1196.581783
6.318278,22,1198.232993
6.14791,24,1200.108048
5.843268,24,1201.933889
6.372835,30,1204.252014
6.529136,27,1206.270684
6.079146,25,1208.210292
5.856554,20,1209.696639
6.181044,21,1211.333562
6.671941,31,1213.71542
5.502009,22,1215.423316
7.11821,31,1217.75557
7.023615,30,1220.045766
6.214907,22,1221.744962
6.417664,32,1224.19083
6.68668,23,1225.999904
5.692317,26,1228.008965
5.980774,25,1229.942089
5.292963,20,1231.467804
6.393567,22,1233.157911
5.271691,21,1234.758341
6.840814,28,1236.848894
7.050377,31,1239.276891
4.734722,19,1240.713645
6.448004,23,1242.480166
6.189866,24,1244.291934
5.832178,29,1246.547321
6.545823,18,1247.909659
6.761791,29,1250.169127
4.562703,17,1251.426829
6.154665,28,1253.604445
5.832276,17,1254.869119
6.435044,25,1256.809906
7.309353,24,1258.606918
6.887069,32,1261.054414
6.369055,25,1262.946315
6.017756,23,1264.731007
4.93186,23,1266.504676
5.488888,22,1268.196259
6.250619,31,1270.5474
4.661534,20,1272.102596
6.216746,24,1273.921301
6.792163,27,1276.001785
4.451996,23,1277.721871
5.003879,22,1279.462998
6.639122,26,1281.403074
4.701258,21,1282.959518
6.559663,22,1284.640414
6.910998,26,1286.633446
6.812807,34,1289.189174
5.994882,24,1291.028819
5.032036,16,1292.223784
7.414682,22,1293.912039
5.68368,24,1295.749768
5.261243,19,1297.206694
5.857177,23,1298.997263
6.329647,27,1301.044913
5.991378,22,1302.799006
5.990685,23,1304.536737
6.199335,21,1306.190985
5.156435,15,1307.33038
6.324862,29,1309.538307
6.298617,26,1311.596913
4.19545,19,1313.012839
6.492231,26,1315.035617
6.916909,27,1317.08499
6.367575,21,1318.69163
6.521235,25,1320.568965
6.430577,21,1322.162682
5.545806,20,1323.680429
5.950021,23,1325.48073
6.590724,27,1327.49957
5.561451,20,1328.980881
6.090085,21,1330.643255
6.302435,31,1333.06333
6.532823,22,1334.719666
6.22988,21,1336.307064
6.929542,31,1338.743527
6.762581,26,1340.707165
6.753283,30,1342.961814
6.17779,25,1344.899578
6.624703,26,1346.883801
7.212885,29,1349.111652
6.196229,24,1350.97681
6.079242,18,1352.343142
6.226056,25,1354.224099
6.170836,18,1355.573484
6.778521,30,1357.872079
6.480072,28,1360.005528
5.701618,23,1361.770692
6.897063,21,1363.320486
5.830632,24,1365.194783
5.992624,28,1367.37115
5.687683,26,1369.345467
5.905844,28,1371.510336
5.609559,26,1373.515558
6.201876,26,1375.512839
6.608494,24,1377.352969
1.89691,8,1377.941218
7.341718,24,1379.7894
5.895742,17,1381.080679
5.044168,22,1382.810603
6.715742,20,1384.332819
4.615416,23,1386.052976
6.509673,27,1388.123428
6.831334,30,1390.377925
5.167482,22,1392.015216
6.720691,28,1394.179161
6.929813,25,1396.062151
5.590987,21,1397.642767
5.437611,26,1399.65253
5.724142,29,1401.916404
5.716055,22,1403.576556
6.443512,25,1405.48685
6.534717,23,1407.291542
4.449203,29,1409.529792
6.483805,29,1411.738105
5.489854,18,1413.113947
6.885826,23,1414.892664
6.960036,24,1416.753066
6.249679,18,1418.160156
6.474746,24,1419.989657
6.414375,24,1421.842051
6.382771,29,1424.040499
6.586167,23,1425.811828
4.992043,21,1427.391717
6.002602,26,1429.421824
6.351282,30,1431.679444
5.994769,19,1433.163834
6.895435,22,1434.82973
7.315441,32,1437.291653
6.536637,25,1439.177422
6.526999,27,1441.282368
6.256399,19,1442.722236
7.842682,34,1445.350875
6.288105,19,1446.806741
6.517,32,1449.245662
5.941645,25,1451.1177
4.362871,26,1453.183796
2.906887,15,1454.361262
7.05328,30,1456.648176
6.040568,21,1458.224637
6.434953,22,1459.935042
5.174092,29,1462.174929
4.461684,25,1464.14526
6.671998,31,1466.472782
6.707281,26,1468.494414
5.931698,25,1470.394957
5.564931,22,1472.103977
6.365553,31,1474.452926
5.534637,22,1476.119882
6.353694,19,1477.558569
6.140581,19,1479.105092
6.844997,30,1481.396487
6.539627,23,1483.182031
6.285148,26,1485.158061
5.826495,30,1487.455118
3.893533,12,1488.347724
5.945185,27,1490.478273
6.070588,23,1492.186061
7.4704,31,1494.558998
6.322036,21,1496.189627
6.144811,21,1497.816806
7.528522,30,1500.121299
7.07916,32,1502.605057
5.965498,27,1504.675015
6.485682,24,1506.542095
7.052833,27,1508.586875
7.154703,39,1511.603764
5.892469,23,1513.367272
6.297257,20,1514.894099
5.445915,23,1516.661227
5.674814,27,1518.739363
5.401125,20,1520.280983
6.563012,26,1522.32663
5.475789,25,1524.216692
5.934151,22,1525.944507
5.48266,28,1528.025022
7.459549,22,1529.729131
6.043844,22,1531.394711
5.647245,18,1532.802258
5.657996,25,1534.712722
6.871173,29,1536.979183
6.429669,24,1538.784983
6.47982,28,1540.956128
6.746434,26,1542.900389
5.948312,17,1544.245163
7.072427,24,1546.088043
6.185731,24,1547.965464
6.530598,22,1549.63469
5.842262,20,1551.160916
6.027807,19,1552.6161
3.745646,15,1553.773778
6.202155,30,1556.129176
6.562884,24,1557.924096
6.916284,26,1559.922671
7.247565,29,1562.13153
6.890431,26,1564.145754
6.708686,32,1566.596146
5.541816,23,1568.362711
4.69376,22,1570.06262
5.723401,21,1571.716042
6.02083,23,1573.455349
5.057615,26,1575.485047
5.806515,23,1577.200832
6.24606,23,1579.011969
5.656234,21,1580.596345
5.91903,25,1582.509166
6.956879,25,1584.373255
6.239827,25,1586.28544
6.588608,30,1588.549495
6.613849,26,1590.5881
6.2418,25,1592.484121
5.921572,18,1593.914281
5.779393,27,1595.956664
8.037326,29,1598.184093
7.271012,29,1600.378548
3.865495,20,1601.942462
6.801316,30,1604.171036
3.471714,17,1605.494013
6.460947,34,1608.066411
6.230494,25,1610.009412
7.287474,26,1611.964675
6.280962,26,1613.995725
6.451634,25,1615.907873
6.639259,28,1618.017636
6.565595,26,1619.973966
6.879661,35,1622.694689
4.945622,20,1624.212312
6.946888,19,1625.679716
6.403591,26,1627.664303
6.194567,29,1629.916546
7.069157,24,1631.715747
6.98414,30,1633.968315
7.361406,29,1636.217512
5.745287,18,1637.561185
5.403465,20,1639.096167
6.164656,21,1640.769613
7.059742,31,1643.152412
6.117911,28,1645.307159
7.166478,26,1647.33166
6.260737,29,1649.504219
6.646563,23,1651.272614
5.672518,23,1653.018479
6.719814,27,1655.095778
5.666158,25,1656.986781
5.791222,28,1659.156861
5.581753,28,1661.231605
5.572265,22,1662.973805
5.507991,21,1664.562883
5.348489,22,1666.234743
5.844037,19,1667.728481
6.284893,24,1669.579779
5.593352,22,1671.300816
6.243649,27,1673.430725
5.540979,24,1675.244753
5.272646,21,1676.85318
6.342804,22,1678.548687
6.356214,21,1680.124796
6.504491,23,1681.944512
7.141277,28,1684.036976
6.58655,20,1685.599778
5.828077,22,1687.340261
4.954467,23,1689.061419
5.648015,22,1690.785364
6.626142,24,1692.566786
6.980787,21,1694.213105
6.637936,22,1695.854753
6.268317,26,1697.871698
5.921198,29,1700.086385
4.509245,18,1701.519347
5.257491,21,1703.109523
6.359544,26,1705.117919
6.802766,27,1707.19043
7.335174,29,1709.389105
5.37557,25,1711.292865
5.477396,19,1712.797422
5.558121,22,1714.496462
6.306567,22,1716.165516
6.698043,25,1718.078753
5.619195,28,1720.255662
6.69664,31,1722.612846
5.597577,24,1724.47367
6.165285,28,1726.611396
7.306564,31,1728.979283
6.539601,29,1731.211692
5.358425,19,1732.672826
6.130327,25,1734.547048
7.702458,31,1736.945786
4.507483,19,1738.388621
5.321701,25,1740.283659
7.087468,22,1741.948985
6.284894,28,1744.129863
6.343681,27,1746.148908
6.092832,22,1747.885778
6.530391,23,1749.58379
6.0736,23,1751.371433
7.153227,17,1752.658962
6.368322,30,1755.000931
6.406851,25,1756.906216
6.5066,24,1758.762651
5.892449,26,1760.718835
6.60635,18,1762.064431
6.58036,29,1764.291656
6.283791,24,1766.153701
4.064549,18,1767.499936
7.110921,28,1769.62488
3.964554,15,1770.84124
6.203746,16,1772.046135
6.356841,33,1774.616467
6.236186,23,1776.40227
6.331144,24,1778.284322
5.878067,27,1780.299846
5.568227,24,1782.204614
6.515906,23,1783.953304
5.203683,23,1785.729255
6.412139,25,1787.593443
6.571877,26,1789.629822
6.318843,24,1791.407261
6.482084,28,1793.575499
7.304487,29,1795.791938
4.561663,17,1797.095074
6.408974,27,1799.14039
6.745744,25,1801.049808
6.457337,28,1803.191497
6.730501,27,1805.229871
6.239047,29,1807.446089
5.656994,23,1809.247907
7.470839,28,1811.353497
6.906987,28,1813.490073
6.632092,33,1816.051978
6.193359,23,1817.786114
6.973176,28,1819.955222
7.176595,27,1821.969537
6.704723,20,1823.491476
4.509648,19,1824.963144
5.944812,23,1826.718405
6.76617,23,1828.47937
5.738585,17,1829.805832
5.323774,21,1831.42155
6.654645,32,1833.82718
6.220215,23,1835.624276
6.010934,28,1837.772711
6.451811,31,1840.151445
5.622435,30,1842.459929
6.667557,22,1844.165026
5.210766,22,1845.859711
5.774621,23,1847.643928
6.607896,24,1849.458401
6.562635,29,1851.725035
6.714359,24,1853.549425
6.79757,31,1855.950155
7.117934,22,1857.578651
5.200385,24,1859.423181
6.333801,30,1861.673704
5.58745,15,1862.899325
4.246135,19,1864.323436
7.234335,29,1866.572155
6.812504,25,1868.463697
6.540586,25,1870.450914
5.745047,23,1872.156174
6.295969,27,1874.252442
6.213429,29,1876.395932
6.56086,30,1878.660705
6.865862,23,1880.392221
5.344413,17,1881.683395
4.107442,20,1883.203458
5.819359,26,1885.226383
5.386011,21,1886.810295
7.384583,28,1888.961866
6.509105,21,1890.568887
5.817164,27,1892.619457
6.559877,23,1894.381506
4.585726,17,1895.648917
5.543185,21,1897.28496
6.311917,27,1899.347084
5.329759,24,1901.188023
6.292941,21,1902.834029
5.675039,18,1904.230602
7.099508,25,1906.11559
6.763048,28,1908.273205
5.640694,23,1910.00217
7.153371,30,1912.308744
6.572828,28,1914.437535
6.04852,22,1916.160746
6.788672,24,1917.997579
7.031763,29,1920.259375
7.130469,22,1921.89088
5.32988,18,1923.314727
5.272044,17,1924.586543
6.444069,30,1926.893572
5.737411,28,1929.051778
6.242439,22,1930.708535
7.135044,30,1933.012354
5.846224,23,1934.790614
5.637923,25,1936.687931
6.486165,24,1938.575825
6.058075,26,1940.51776
6.205269,18,1941.87882
5.997269,25,1943.7909
5.263143,20,1945.314523
5.835124,21,1946.938262
5.79803,26,1948.874215
6.557856,25,1950.80127
6.267075,27,1952.791234
5.283121,20,1954.359588
7.065291,29,1956.569335
6.125874,24,1958.432584
6.648354,33,1960.947822
5.651119,23,1962.688
5.940547,25,1964.566935
6.194428,28,1966.751008
6.659117,28,1968.859459
4.670281,17,1970.186072
6.067766,26,1972.155491
