# {"t_start": 1672454481.117517, "env_id": "PctContinuous-v0"} 
r,l,t
5.077278,21,193.282359
4.659702,26,195.178657
6.635325,23,196.923918
6.637824,30,199.114018
5.990377,22,200.781935
3.307876,18,202.130322
4.044523,18,203.482316
5.402269,18,204.811862
5.368716,18,206.189678
2.544054,10,206.942198
6.114049,19,208.397463
4.611585,17,209.78649
5.248841,19,211.374476
4.671362,26,213.525148
4.414774,17,214.851785
4.650925,23,216.612865
6.482802,28,218.674605
6.058193,22,220.330029
5.796102,30,222.55817
5.995157,17,223.862229
5.573081,19,225.276736
5.566368,24,227.074039
6.803412,24,228.825388
5.348221,18,230.125885
6.548602,30,232.391419
5.230373,19,233.806705
5.666832,20,235.315826
5.70914,16,236.48395
5.38063,20,237.92628
6.045753,26,239.924993
6.123087,22,241.526942
4.924204,21,243.097673
6.541924,32,245.54422
6.213077,28,247.607699
6.183758,25,249.476335
5.274836,24,251.261992
6.177398,28,253.404403
5.156644,19,254.776612
4.249261,23,256.48118
5.140418,20,258.066546
5.466237,20,259.552004
5.630431,20,261.066266
6.84938,28,263.159404
5.929408,23,264.86943
4.640376,19,266.28396
5.985609,22,267.904258
6.335776,25,269.789516
5.88449,24,271.544456
5.792609,29,273.717976
5.876147,29,275.928165
3.814148,15,277.053634
6.840736,26,278.969108
5.956909,19,280.436129
5.80692,22,282.084394
5.199204,16,283.319885
6.647232,31,285.638855
5.233937,28,287.7282
4.992889,18,289.040766
6.406364,28,291.108125
6.008006,24,292.858693
6.344374,26,294.835886
5.72313,23,296.541451
4.863518,21,298.095022
5.963179,20,299.568886
4.67773,17,300.842747
6.064671,25,302.736143
6.325046,29,304.839846
5.821856,25,306.747056
6.132693,24,308.529605
6.012977,22,310.197513
4.449185,20,311.657839
7.161532,26,313.616682
5.648904,17,314.861105
4.355502,21,316.402922
5.822009,21,317.991174
5.729679,29,320.109885
5.009677,18,321.493714
5.271344,24,323.277431
6.139317,25,325.161987
4.200087,17,326.414718
5.893633,23,328.177983
3.018755,12,329.0431
5.7785,22,330.686277
5.06133,22,332.341432
5.543916,29,334.506667
4.68406,15,335.674457
5.759505,22,337.307466
6.149255,28,339.443853
5.5695,22,341.026712
5.270156,20,342.498667
5.9139,23,344.231656
5.179676,17,345.51566
4.895573,21,347.091163
5.459395,33,349.525925
6.179641,22,351.14329
6.006913,29,353.279368
5.726511,32,355.679744
4.01557,18,357.003184
5.863645,21,358.577602
6.853316,26,360.506995
6.319196,25,362.416999
5.545585,23,364.080966
6.089206,22,365.763141
5.344868,24,367.528121
6.200535,24,369.330393
5.593532,19,370.712735
4.1009,22,372.315341
5.207698,21,373.913929
5.122657,18,375.222056
4.953916,20,376.74132
5.897144,19,378.130808
5.379033,23,379.873878
4.879074,24,381.654684
5.374328,23,383.370091
6.240995,23,385.123275
4.599217,18,386.442038
6.223684,24,388.268057
6.361144,21,389.783311
5.819466,28,391.937843
5.355827,15,393.025768
5.171513,28,395.10294
5.113327,16,396.297017
5.453938,19,397.672742
2.824709,11,398.548872
5.800023,21,400.097827
4.914462,27,402.061835
5.245369,23,403.794281
4.477388,15,404.91397
3.748522,20,406.43447
6.231596,24,408.211091
5.797611,26,410.151144
4.883116,21,411.719483
6.202198,26,413.703057
5.382523,20,415.176705
5.497296,25,417.006434
5.527474,22,418.717232
5.505017,24,420.507559
3.645248,12,421.466327
6.243726,24,423.250835
5.494227,19,424.650697
4.74839,20,426.185276
5.921839,26,428.146661
4.682617,17,429.420548
4.863449,19,430.820223
4.780834,18,432.138128
5.260087,22,433.812661
5.536241,22,435.412902
5.028849,18,436.776695
5.156397,19,438.21068
6.33728,28,440.282451
5.384006,22,441.929247
5.425891,23,443.642601
5.042135,21,445.193123
5.106244,21,446.745243
5.129492,30,448.992933
4.743493,22,450.62093
5.68535,21,452.267443
5.124261,26,454.204211
5.452905,20,455.718262
5.951082,25,457.564131
5.881039,28,459.704623
4.932039,20,461.169697
6.143381,18,462.520609
4.149862,15,463.605696
6.190386,22,465.211952
5.279899,23,466.953385
5.552466,25,468.793795
4.876504,20,470.33729
4.942202,22,471.983956
5.700843,28,474.098472
5.620144,22,475.713233
6.224015,26,477.700888
5.744881,29,479.873927
5.38136,16,481.078334
6.381807,19,482.495667
5.994658,25,484.324446
6.285893,19,485.77712
5.40629,21,487.306521
6.110222,28,489.434062
5.852103,21,490.99716
5.400624,23,492.751525
6.498977,33,495.228097
6.053657,28,497.373879
5.020088,24,499.139033
5.783807,22,500.821252
7.349868,25,502.660046
4.109156,20,504.21891
3.794605,17,505.481271
6.520104,28,507.607942
5.508579,15,508.700354
5.356092,23,510.386935
5.741021,28,512.496826
5.625423,25,514.362438
5.677245,23,516.150876
4.846863,18,517.471936
5.498532,21,519.088824
6.590031,25,520.989517
5.707835,26,523.001587
5.765657,13,523.964744
6.087178,28,526.083682
5.885463,24,527.907919
6.09012,23,529.583879
6.325988,22,531.264417
6.757364,23,532.950271
5.166934,20,534.472801
6.499964,26,536.380978
5.001314,20,537.931636
6.259396,24,539.661413
5.943694,21,541.248408
5.064289,20,542.746244
6.52529,24,544.51201
4.066758,17,545.845479
4.70624,17,547.076052
5.250446,20,548.591155
4.933978,21,550.109198
5.248334,24,551.916407
6.28399,26,553.871753
6.021586,26,555.816252
5.902521,20,557.343876
5.496421,26,559.305237
4.365185,19,560.715628
5.811842,24,562.491842
6.361155,32,564.924025
5.626605,26,566.828169
5.393038,27,568.81224
5.966863,24,570.603394
5.231038,22,572.23363
5.669756,28,574.387518
6.107356,26,576.366143
4.182814,15,577.476345
6.099705,24,579.308327
6.137611,23,581.013475
6.368773,29,583.18276
4.445248,18,584.537478
4.628429,21,586.118065
6.462489,30,588.323198
6.032151,21,589.907537
5.500826,21,591.528398
6.508453,22,593.149568
5.836908,27,595.15586
4.908505,17,596.425114
5.000613,20,597.956713
5.678131,24,599.769115
7.180432,27,601.784322
5.067388,18,603.191396
6.691049,28,605.29751
5.024222,20,606.777821
5.294286,21,608.317388
4.58539,18,609.67165
6.449481,24,611.448771
6.485737,29,613.664787
5.860806,25,615.54928
5.945845,25,617.395486
6.429807,22,619.020633
5.715387,27,621.072152
6.488277,26,622.998467
5.478544,19,624.401569
5.417997,23,626.126449
5.273683,19,627.586403
7.092543,30,629.849333
6.366063,24,631.679387
6.499547,21,633.24181
6.500795,26,635.18119
5.96365,22,636.765198
5.302021,22,638.487259
4.744336,21,640.073235
5.761742,25,641.945889
6.655006,27,643.977299
6.176746,28,646.103907
6.087019,24,647.900852
4.255525,21,649.453306
6.162204,26,651.438041
5.657466,29,653.650235
3.815683,16,654.834664
6.807538,29,656.999976
5.86906,23,658.756124
4.967355,27,660.766645
6.322293,23,662.508485
5.690533,20,663.998281
6.5139,31,666.338148
6.258457,32,668.755121
5.703861,19,670.174477
6.535977,26,672.114093
5.300496,23,673.888238
5.463837,21,675.423515
5.581059,32,677.836333
5.60828,25,679.715505
6.032345,25,681.614229
5.506318,28,683.782267
6.348178,30,686.002299
5.878396,19,687.49267
7.281277,29,689.619154
5.83073,32,692.00717
5.549725,20,693.507295
6.311299,25,695.413003
4.302557,20,696.895272
5.635929,24,698.76655
6.314739,21,700.322961
6.500203,23,702.044626
6.26749,26,704.01343
5.193681,24,705.823208
6.210226,25,707.730248
4.539606,26,709.668048
4.382303,18,711.050401
6.552491,28,713.173368
6.101075,24,715.016993
6.278223,18,716.313217
6.395971,24,718.144965
6.007579,28,720.230448
6.555606,31,722.575958
5.220426,20,724.03935
6.09965,21,725.629819
6.338404,27,727.656952
4.632036,15,728.812995
5.745517,28,730.925934
5.489535,19,732.346697
6.047291,24,734.170803
6.44615,24,735.966824
4.965426,24,737.805895
6.59515,25,739.722662
6.177218,27,741.764398
5.715683,20,743.269235
5.376911,18,744.621781
6.294447,27,746.659016
7.027412,26,748.632151
5.699715,15,749.763985
5.570561,17,751.012148
6.680809,26,753.014341
5.976443,21,754.57425
5.187488,25,756.521876
6.128543,22,758.154682
6.844762,20,759.679562
6.252216,27,761.701481
6.657292,28,763.796183
5.866711,21,765.356509
5.530316,20,766.921366
6.969738,26,768.892259
6.859088,28,770.991704
5.524241,24,772.807984
4.020719,15,773.926056
6.282445,24,775.761703
6.660876,22,777.389475
6.174518,23,779.145654
6.184363,28,781.229504
7.011303,31,783.593446
6.510855,34,786.169332
5.833322,21,787.756095
5.691053,24,789.525186
6.553115,28,791.610155
5.823891,21,793.238136
5.678691,26,795.153429
6.607675,22,796.877229
5.367039,19,798.312344
5.782883,26,800.240301
6.668856,23,801.976545
5.530408,21,803.563885
6.957048,30,805.828514
6.337737,25,807.694471
5.999103,23,809.43135
5.078973,19,810.847674
5.319555,23,812.651261
6.001769,24,814.433625
6.50872,28,816.564225
7.633837,23,818.258201
6.397124,22,819.928418
6.867134,30,822.171945
6.884588,25,824.111378
6.564741,29,826.286986
6.113805,26,828.263575
6.372397,30,830.511132
6.399074,21,832.126326
6.514543,30,834.429703
6.663804,26,836.396681
6.454092,24,838.234209
5.435167,20,839.782646
3.350483,15,840.923926
5.857821,28,843.119794
5.366245,25,844.969698
6.762386,29,847.185087
6.283305,28,849.223034
5.391231,20,850.753491
6.066626,23,852.48685
7.492129,29,854.693154
6.197506,23,856.347684
6.397986,30,858.673375
5.032209,16,859.851407
5.987307,24,861.706382
5.747766,28,863.798401
6.255059,25,865.710319
5.773394,24,867.550639
5.365911,22,869.238899
5.668771,27,871.236464
6.584337,27,873.303291
5.582415,26,875.230794
5.294001,23,877.021794
6.538604,30,879.273425
5.711729,28,881.406615
6.422856,28,883.522794
6.775852,24,885.343559
6.630553,23,887.088791
5.862193,30,889.358926
6.873735,29,891.553309
6.990117,27,893.566349
5.60661,26,895.573275
5.916811,31,897.888413
6.727237,26,899.891679
6.548839,26,901.836788
5.059076,20,903.362362
6.164324,25,905.235164
5.76518,22,906.951981
4.750583,16,908.161164
6.075414,28,910.26261
6.315939,25,912.175074
6.698686,34,914.787217
5.321202,16,915.997794
6.621365,29,918.247285
6.560754,21,919.785865
5.234502,17,921.096678
6.443039,22,922.761549
6.239564,30,925.02166
7.02633,24,926.895324
6.610102,32,929.279544
4.707883,21,930.88488
5.374847,23,932.609966
6.571756,30,934.928957
4.682842,20,936.444346
6.160821,30,938.72199
5.501644,27,940.750858
6.718311,23,942.419555
6.521689,25,944.279096
5.695796,26,946.247751
4.08754,20,947.747494
6.23533,23,949.546502
6.265624,23,951.269867
5.822008,25,953.217947
6.448196,30,955.497378
5.410774,22,957.171068
5.856551,29,959.335437
6.193727,20,960.894636
5.102495,22,962.520355
6.141877,21,964.155417
5.850971,22,965.847242
5.648764,21,967.460935
5.959213,24,969.24719
6.680777,25,971.180277
6.196045,27,973.20759
7.050569,19,974.648
6.123015,27,976.687427
6.387804,30,979.023678
5.608985,21,980.619891
6.23565,30,982.912661
6.227098,25,984.791675
5.189126,22,986.485766
5.414725,22,988.133744
6.636832,28,990.312977
4.938373,19,991.767232
5.009309,22,993.382611
5.974189,23,995.145445
5.467088,19,996.562855
4.90633,17,997.881446
5.693232,21,999.421543
7.309368,24,1001.209706
6.439905,29,1003.437483
6.011347,24,1005.279094
6.097931,25,1007.125121
6.701979,24,1008.873839
5.868113,25,1010.815906
5.876721,26,1012.857626
6.549194,21,1014.427634
6.485616,30,1016.720907
3.259069,14,1017.782508
5.579587,22,1019.433276
4.719746,16,1020.696059
7.151787,25,1022.576387
5.580675,22,1024.281314
2.942899,12,1025.155967
6.25288,26,1027.08073
6.324113,27,1029.207877
6.222085,25,1031.096065
6.624004,32,1033.529777
4.741251,25,1035.430061
7.838558,27,1037.509211
6.400861,22,1039.163818
6.5854,26,1041.149788
4.607812,17,1042.413236
5.846779,17,1043.768893
3.724134,20,1045.255753
5.736342,30,1047.496551
5.573003,26,1049.404083
5.163115,15,1050.537366
5.884696,23,1052.327829
5.537417,24,1054.094105
6.844138,25,1056.016429
6.133963,21,1057.618449
5.857567,21,1059.253708
5.085378,16,1060.448071
5.347237,20,1061.949562
3.857947,24,1063.813563
6.680991,29,1066.058913
6.303256,25,1067.951093
6.5402,27,1070.02148
6.188824,23,1071.716799
3.957489,17,1072.987898
6.437985,29,1075.21295
7.013579,23,1076.905986
6.429977,24,1078.733231
7.057602,29,1080.923867
6.526755,24,1082.71392
7.006537,28,1084.806503
6.727105,22,1086.503223
6.164931,20,1087.961614
5.491503,19,1089.435266
6.148651,27,1091.464851
6.24502,22,1093.161049
5.837687,24,1094.942075
6.84711,24,1096.810157
5.271214,14,1097.880516
6.264667,22,1099.479887
6.173034,24,1101.306022
6.484699,32,1103.748281
5.229574,21,1105.421115
6.915106,37,1108.254879
6.602469,20,1109.728783
6.289431,22,1111.332577
5.081131,28,1113.488685
5.778081,22,1115.092671
5.197166,22,1116.796224
5.279721,24,1118.604031
6.621693,27,1120.643959
7.33651,24,1122.471486
6.536887,27,1124.489269
6.11305,27,1126.565411
5.644327,29,1128.726898
6.466795,25,1130.642138
5.829593,21,1132.215762
6.163269,21,1133.790638
4.40594,22,1135.48818
6.27581,30,1137.769917
7.096827,26,1139.739071
4.487552,15,1140.864719
6.824414,29,1143.09844
6.247375,23,1144.877063
6.71906,26,1146.903189
6.687332,21,1148.437839
6.51144,28,1150.595614
7.051519,27,1152.631074
5.8577,23,1154.42582
6.369797,31,1156.807703
5.739686,19,1158.28631
6.761185,33,1160.738853
6.687526,28,1162.952302
5.28068,25,1164.903194
6.288802,20,1166.402918
6.226624,32,1168.819119
5.94895,24,1170.643131
6.470447,26,1172.648607
6.680332,35,1175.286975
6.931358,28,1177.463156
6.862483,24,1179.294978
6.165591,26,1181.273313
6.810014,29,1183.456047
6.342935,25,1185.384572
5.004443,16,1186.570531
6.372847,29,1188.827255
6.026745,28,1190.953966
6.121999,25,1192.880225
6.332874,28,1194.999807
5.227985,20,1196.528275
5.579299,23,1198.255563
5.52407,26,1200.293518
6.81656,32,1202.720037
6.148481,24,1204.576019
5.117677,25,1206.438164
4.369539,15,1207.627289
5.108462,19,1209.03427
5.499476,22,1210.739405
6.23412,21,1212.337274
6.574979,26,1214.394482
6.744121,22,1216.053597
6.328602,25,1217.914471
5.347134,23,1219.690012
6.582363,20,1221.228002
5.045917,16,1222.482273
5.829166,27,1224.519031
4.941023,20,1226.094738
6.052327,20,1227.642358
6.344813,28,1229.822299
6.859159,26,1231.809289
6.848312,30,1234.104361
5.513442,18,1235.483068
4.863531,21,1237.037601
6.527351,32,1239.518306
6.158415,20,1241.021478
7.057821,27,1243.103672
4.288419,17,1244.3813
4.999604,21,1246.017772
5.970037,30,1248.309971
6.610125,32,1250.795501
7.394692,26,1252.79508
5.520736,20,1254.310816
5.659437,23,1256.035395
5.439377,17,1257.360066
6.456421,27,1259.388902
4.62517,21,1260.982134
6.66622,18,1262.352081
6.173414,21,1263.94746
6.586344,28,1266.143861
6.40289,22,1267.78849
6.758435,26,1269.799
6.371773,27,1271.899743
5.831883,22,1273.562943
5.868197,22,1275.238905
6.006174,20,1276.771191
6.573672,25,1278.683204
6.232258,27,1280.744142
6.072029,24,1282.544039
3.334633,12,1283.464802
5.429631,19,1284.882393
7.116065,34,1287.502123
5.863208,28,1289.584801
5.690242,25,1291.501662
5.442024,24,1293.31154
6.842954,28,1295.465812
7.697432,26,1297.457621
6.578802,22,1299.156162
6.615509,25,1301.062863
5.143778,18,1302.51477
5.123867,22,1304.181444
6.703915,28,1306.342721
7.305873,28,1308.49334
6.770351,27,1310.607239
6.216947,24,1312.445537
4.967207,23,1314.20152
6.250426,24,1316.015595
6.513583,23,1317.833844
5.34251,21,1319.390188
6.261205,27,1321.4088
6.053246,20,1322.944288
5.840565,22,1324.632491
5.8271,21,1326.245073
6.400208,27,1328.249711
7.420281,23,1330.029983
5.196094,22,1331.708522
5.3905,27,1333.836063
7.036818,33,1336.327268
6.388815,23,1338.155853
6.770727,22,1339.774814
6.682039,28,1341.931308
6.450124,24,1343.733001
6.539269,32,1346.222731
6.649362,26,1348.169323
2.869915,17,1349.542264
6.799665,26,1351.521765
6.222116,26,1353.498795
7.061582,23,1355.226101
6.561627,28,1357.36084
5.882251,24,1359.163338
2.599622,9,1359.885399
5.979023,28,1362.021065
6.180609,22,1363.725334
6.370571,20,1365.216312
5.436702,19,1366.651829
6.351554,20,1368.211131
7.090492,24,1370.050251
6.535265,26,1372.06093
5.830452,20,1373.607104
6.397275,21,1375.239549
6.829265,27,1377.274653
6.600271,21,1378.92998
5.645117,24,1380.718718
6.585903,29,1382.969973
5.619149,22,1384.657564
6.444937,27,1386.728112
6.988687,28,1388.823485
5.08692,18,1390.133893
6.257084,27,1392.194752
5.141405,15,1393.340253
5.616427,23,1395.089674
5.684098,23,1396.837144
6.735748,25,1398.784259
5.808813,27,1400.836446
6.161442,25,1402.769215
6.64197,30,1405.04729
6.521167,20,1406.615631
6.857229,28,1408.741596
7.365697,33,1411.277968
5.41132,25,1413.207428
6.214594,26,1415.219051
7.103767,33,1417.802906
5.930247,22,1419.500709
7.098722,34,1422.072246
5.840289,24,1423.887188
6.195562,22,1425.624381
6.055253,21,1427.203563
7.408994,33,1429.717221
5.671285,26,1431.701349
5.110098,22,1433.423757
7.058516,27,1435.445731
6.836043,25,1437.38631
5.940977,19,1438.817424
6.57307,27,1440.936488
6.481392,25,1442.835003
6.228151,28,1444.994254
6.75634,24,1446.828148
6.48995,23,1448.636444
6.500512,24,1450.405988
4.183688,22,1452.137792
6.852953,31,1454.532961
6.138121,20,1456.08208
4.92266,15,1457.184266
6.122591,23,1458.921548
6.503301,30,1461.278291
6.873146,30,1463.646642
6.689179,24,1465.430781
6.212291,29,1467.680227
6.607059,30,1469.970613
5.783714,23,1471.744314
5.98426,22,1473.404899
4.157238,19,1474.892444
5.933815,27,1476.891614
6.544988,31,1479.367213
6.734675,30,1481.64801
6.903446,26,1483.645627
6.283207,23,1485.388176
6.779321,27,1487.475414
5.455838,25,1489.375059
5.688305,21,1491.017561
5.925031,25,1492.896012
6.776137,29,1495.124797
5.889248,21,1496.724915
6.272201,17,1498.055545
5.172335,25,1499.976183
5.818324,23,1501.8058
6.40879,25,1503.683577
7.158624,31,1506.110958
6.258088,24,1507.926383
5.165248,16,1509.140741
6.238309,27,1511.247755
7.184979,39,1514.219378
7.440784,30,1516.507958
5.720089,17,1517.848511
5.932902,27,1519.913303
5.645402,28,1522.133272
5.696153,19,1523.573021
6.568321,28,1525.709355
6.805066,33,1528.215676
5.646988,20,1529.752237
4.751635,21,1531.347642
6.44843,23,1533.138977
5.853948,15,1534.286264
4.946741,22,1535.993716
6.274656,26,1537.970907
4.874459,23,1539.737887
5.77072,27,1541.792124
5.964491,25,1543.687748
6.549734,24,1545.580913
6.087062,26,1547.581717
6.065784,23,1549.344165
6.281492,26,1551.312437
5.695446,25,1553.269382
6.415331,22,1554.937578
6.17406,21,1556.604591
6.566521,23,1558.308037
3.170363,17,1559.666641
6.634728,32,1562.082328
6.00531,23,1563.885572
6.219151,25,1565.78388
6.097246,24,1567.620811
5.348915,18,1569.0082
5.754935,24,1570.904662
5.714862,18,1572.253795
6.754963,31,1574.673893
6.365894,23,1576.399999
6.364157,27,1578.514287
6.438909,27,1580.543652
6.054219,23,1582.322699
6.371525,21,1583.868681
6.319482,20,1585.386945
6.815418,24,1587.225273
7.074735,29,1589.393459
4.578096,14,1590.535951
5.36843,23,1592.280245
6.327959,30,1594.623417
6.108184,22,1596.280587
5.88408,25,1598.205608
5.264511,22,1599.886914
6.921629,25,1601.823791
6.14756,24,1603.585851
6.020226,25,1605.511004
4.328483,15,1606.650612
6.697901,29,1608.83532
6.556458,25,1610.783827
6.901723,32,1613.276649
7.287655,27,1615.324512
6.582497,26,1617.300883
3.66153,13,1618.26513
6.32708,32,1620.747993
6.812943,25,1622.635998
5.949415,21,1624.231993
6.784158,24,1626.087134
6.421661,31,1628.49267
6.339813,25,1630.367476
6.713521,23,1632.15423
7.216344,28,1634.235415
6.271925,27,1636.302234
6.215005,22,1637.967876
6.023025,30,1640.319241
5.524205,28,1642.465115
6.955617,26,1644.512008
4.926571,19,1645.943498
6.446304,30,1648.268838
6.757299,19,1649.69589
4.922298,19,1651.153067
5.260836,18,1652.499454
6.406794,26,1654.452112
6.806745,33,1657.006906
5.881242,22,1658.656763
6.73008,23,1660.441216
6.121985,23,1662.175054
6.223733,24,1664.035296
7.072029,27,1666.107254
5.108784,20,1667.67848
7.865064,25,1669.600178
6.622362,26,1671.628091
6.222068,28,1673.82201
6.09458,25,1675.746034
7.182746,32,1678.188747
5.620192,21,1679.776996
5.058079,18,1681.148776
6.362484,30,1683.489151
6.977504,28,1685.620893
6.547898,24,1687.507059
7.324634,28,1689.668046
6.666199,25,1691.547676
6.698567,26,1693.535141
7.082985,25,1695.429484
6.177854,24,1697.304327
5.622136,20,1698.810184
6.833931,32,1701.296993
6.31563,29,1703.507889
5.477274,17,1704.78204
6.486114,23,1706.577682
6.828774,25,1708.471787
6.33362,25,1710.413071
6.578201,22,1712.073603
5.182672,23,1713.87486
6.101481,26,1715.892563
6.54445,21,1717.475844
6.402012,28,1719.609747
6.57005,25,1721.567665
5.130678,24,1723.382475
6.488895,31,1725.797075
5.73568,20,1727.320462
3.023167,18,1728.710266
5.456788,24,1730.532126
6.959621,25,1732.448708
6.054451,24,1734.252109
2.989986,10,1735.025813
6.343043,24,1736.893355
6.901332,26,1738.854264
6.075479,29,1741.062897
6.329239,21,1742.64368
5.996364,25,1744.587893
5.508754,20,1746.094979
5.612519,24,1747.973351
5.660882,18,1749.324731
6.593199,28,1751.47381
4.917296,19,1752.9366
6.654807,25,1754.881367
5.588214,24,1756.713731
5.306757,23,1758.427856
6.144022,33,1760.973638
7.603394,27,1763.023942
6.004421,28,1765.126817
6.661816,22,1766.829105
6.141049,25,1768.720968
6.626694,30,1771.075104
6.940459,27,1773.144913
6.714053,27,1775.259885
5.879943,27,1777.355824
6.511793,29,1779.566259
5.08051,18,1780.947635
5.332881,19,1782.47444
5.845608,24,1784.298343
7.182879,33,1786.810026
6.970032,31,1789.14059
4.517944,18,1790.53566
6.329818,24,1792.368181
6.118778,23,1794.121806
5.871562,26,1796.11674
4.797288,17,1797.435024
6.725336,32,1799.833926
5.401742,27,1801.898512
6.507233,24,1803.732081
6.366212,20,1805.256163
5.833962,19,1806.701215
5.772692,27,1808.824317
6.570986,28,1810.895846
7.316557,30,1813.205767
4.768005,22,1814.88932
5.491307,22,1816.593721
4.805911,15,1817.732224
5.780224,22,1819.42791
6.537768,23,1821.178823
6.568954,24,1822.98367
5.851229,20,1824.546863
6.165066,26,1826.51012
6.607267,26,1828.499958
6.674298,28,1830.658907
3.816801,16,1831.897141
5.450287,23,1833.646295
6.914774,21,1835.264674
6.142788,26,1837.262374
5.553209,22,1838.963148
5.328446,23,1840.70191
4.35881,15,1841.870603
6.497906,21,1843.496001
6.184223,23,1845.252377
6.764646,29,1847.523307
3.60507,12,1848.443487
6.545849,27,1850.559693
5.5513,23,1852.260525
6.370357,24,1854.093301
4.812599,23,1855.905401
6.274805,27,1857.901727
5.304733,19,1859.367707
6.09221,26,1861.314187
5.903461,20,1862.919204
5.923048,25,1864.795734
5.663555,25,1866.732428
6.135845,23,1868.481075
6.347199,26,1870.547853
6.234514,31,1872.839802
4.939235,24,1874.715296
6.472961,23,1876.417434
6.111802,22,1878.102056
7.000857,24,1879.898712
6.892679,24,1881.706061
6.599156,23,1883.452751
5.704174,17,1884.736463
6.460529,29,1886.969695
6.469908,29,1889.216237
6.394324,29,1891.425568
5.767065,23,1893.160098
6.939871,27,1895.225719
5.842212,17,1896.549571
7.234489,26,1898.488687
6.729652,27,1900.611703
4.630937,29,1902.85653
6.568657,22,1904.552513
6.169569,23,1906.300093
6.897207,24,1908.125005
6.036855,20,1909.641214
5.694781,25,1911.532143
6.802842,27,1913.629243
5.605727,24,1915.526715
6.181489,27,1917.568522
5.757029,23,1919.371718
6.965988,27,1921.398768
6.452354,22,1923.052923
5.96588,26,1925.093789
4.361095,12,1926.011253
6.578294,20,1927.578746
6.637071,26,1929.514886
5.903273,24,1931.404308
5.798324,21,1932.964607
6.385819,26,1934.94565
6.967451,29,1937.150485
5.724232,26,1939.181817
5.505642,24,1940.976305
6.576119,27,1943.071475
4.108093,17,1944.339056
6.021349,29,1946.586689
3.749466,14,1947.6334
6.095648,19,1949.027958
4.911256,20,1950.596753
5.744211,29,1952.735103
6.724621,26,1954.752004
5.67825,23,1956.520823
5.248479,24,1958.384931
6.474057,30,1960.658768
5.260997,20,1962.218923
6.809988,30,1964.43698
6.670563,31,1966.844095
4.549862,18,1968.219895
6.790739,22,1969.891815
6.992636,24,1971.725932
4.951377,19,1973.213347
