# {"t_start": 1672454481.7967906, "env_id": "PctContinuous-v0"} 
r,l,t
4.688588,19,266.208013
5.357256,19,267.624551
6.04876,22,269.270681
5.634618,21,270.793294
5.333841,19,272.270928
4.672032,23,273.900621
5.974055,29,276.142574
5.696507,22,277.777492
5.485808,23,279.530147
3.323866,16,280.721621
6.169928,23,282.499204
4.969329,21,284.050733
5.868952,20,285.543649
6.747991,24,287.3447
6.309202,23,289.015342
6.653739,27,291.01656
6.54337,27,292.993568
5.503964,21,294.6268
5.108697,20,296.103783
5.069861,24,297.852081
5.441128,24,299.631795
3.914724,18,301.032187
4.642542,17,302.254026
5.715076,21,303.794211
3.810882,11,304.667801
5.024034,20,306.163193
6.398856,24,307.915681
6.33486,23,309.646589
4.422363,16,310.817438
5.553379,23,312.568235
5.17728,19,313.986283
4.034654,15,315.069461
6.258953,27,317.087183
5.415145,19,318.489503
5.573948,23,320.21689
6.277581,26,322.155075
5.67184,27,324.179385
6.076587,24,325.961824
5.442001,22,327.637293
6.213096,23,329.330358
4.498714,18,330.647605
5.685882,24,332.49005
6.112342,27,334.552421
5.228838,23,336.270907
4.505602,19,337.673289
5.604808,23,339.426094
7.118059,32,341.748923
5.695152,23,343.486022
6.625119,27,345.50742
5.038708,19,346.936736
5.132048,23,348.618911
5.783936,22,350.254888
6.841864,28,352.310489
5.593046,23,354.040787
6.412667,23,355.738691
5.512368,23,357.466857
6.342902,23,359.172021
3.854548,12,360.044389
6.62985,30,362.310816
5.379146,20,363.77375
5.31776,13,364.774303
6.24111,23,366.502516
5.698307,17,367.739347
4.992024,20,369.241483
4.956804,17,370.463989
5.371345,19,371.898137
6.350944,20,373.373966
5.553821,25,375.209917
5.849817,24,377.02334
5.646082,27,378.989153
5.503737,22,380.684326
5.623467,27,382.690594
3.104128,12,383.605881
5.679993,26,385.558633
6.265332,22,387.215993
4.448483,23,388.901621
5.181297,16,390.098846
6.560015,24,391.921535
7.035244,28,393.962632
5.62278,28,396.049289
6.136638,27,398.075197
4.678806,19,399.487049
5.181321,20,400.95545
5.485541,23,402.694014
5.485261,25,404.533463
5.230061,20,406.061481
4.973983,22,407.673224
4.325174,17,408.903868
5.907941,24,410.744865
5.388439,25,412.609262
4.879134,18,413.985032
5.336975,21,415.528265
5.063681,20,417.04141
5.815393,22,418.684654
4.436823,21,420.334693
5.804487,25,422.2017
5.489699,24,423.97116
6.529813,26,425.972223
5.779647,18,427.291739
4.341711,19,428.739793
6.007172,20,430.210829
5.715165,20,431.721984
5.919627,26,433.647237
5.092476,15,434.731705
6.03818,20,436.237769
5.79693,20,437.733786
5.489825,20,439.235726
4.396214,19,440.659382
5.908446,14,441.684669
5.600933,21,443.281898
5.906909,26,445.173637
5.526257,26,447.108799
5.421835,30,449.327624
4.934943,22,451.069989
5.409787,21,452.630344
5.418767,18,454.025927
4.102351,21,455.595143
5.635408,24,457.361523
5.886542,24,459.162561
6.002326,25,460.993467
5.170017,18,462.340486
6.166422,27,464.28438
6.056916,26,466.274603
5.147464,20,467.742282
5.688148,22,469.414181
4.621782,17,470.688192
5.261914,17,471.978572
5.389745,20,473.487691
5.84295,23,475.166792
5.912838,24,477.017828
5.429253,18,478.379688
4.58464,15,479.490813
5.879715,21,481.08711
5.68103,25,482.917958
5.818635,22,484.565697
4.804421,19,485.970032
5.162461,21,487.509331
5.767983,21,489.135782
4.885155,22,490.763002
6.3837,30,493.054394
4.243132,19,494.477526
5.03776,22,496.166364
5.086088,27,498.191037
6.198158,26,500.139376
5.773792,26,502.050303
6.324391,21,503.683846
5.699067,20,505.172755
6.574392,21,506.756196
5.873112,23,508.451266
5.795233,31,510.764474
6.46633,19,512.185994
5.539751,22,513.818045
4.792255,17,515.159395
5.751262,25,517.030235
5.651824,17,518.341326
5.387338,24,520.164222
5.990274,31,522.529863
5.838655,27,524.547944
6.146337,33,527.06554
5.900559,20,528.534133
5.382542,21,530.136824
4.120007,16,531.345407
5.903583,21,532.915602
4.843258,21,534.456405
5.141022,18,535.796665
6.794376,34,538.32923
5.969941,17,539.578429
6.4989,29,541.795908
4.717863,14,542.797518
5.891652,24,544.626087
5.206651,17,545.899817
4.604388,14,546.900636
3.5255,17,548.201074
6.34024,25,550.048948
4.736005,20,551.586365
5.183152,20,553.055407
6.343873,23,554.762639
6.511796,28,556.894722
5.847803,25,558.767826
6.363093,21,560.334315
6.171953,20,561.811872
6.255647,24,563.635112
5.567807,22,565.226503
5.301152,21,566.845691
5.46936,21,568.369282
5.693736,25,570.26573
5.616163,21,571.786998
5.093893,22,573.454876
5.879196,23,575.255774
4.783514,23,576.962011
5.422771,24,578.768677
4.892363,21,580.337248
5.829986,26,582.295708
5.60306,23,583.991175
5.561553,19,585.435507
6.039234,21,586.983595
6.018954,21,588.5283
6.642707,30,590.851485
5.636038,24,592.613455
6.929485,24,594.409499
6.007591,18,595.745985
4.321551,17,597.042971
5.844691,21,598.623678
5.169518,18,599.98663
6.360402,26,601.960476
5.795535,22,603.624454
4.777535,17,604.918218
6.472194,24,606.684135
4.890404,18,608.051711
6.25955,25,609.863455
4.148933,14,610.909637
4.335064,18,612.331043
6.062136,25,614.179808
5.571581,25,616.049406
6.164417,28,618.111197
5.259654,21,619.739825
5.805437,20,621.221938
4.707064,16,622.390852
5.777393,19,623.820617
6.031684,21,625.376043
6.090224,24,627.197337
5.522561,27,629.246893
5.518046,23,631.001306
5.492448,25,632.869295
6.612461,27,634.856292
4.955793,27,636.823746
5.656332,23,638.619215
5.384184,19,640.076976
6.36531,22,641.739657
6.467868,28,643.834595
5.827483,30,646.100483
6.208041,31,648.389912
6.017018,24,650.236632
4.899279,18,651.561912
5.143523,22,653.26835
6.318671,23,654.982791
5.825602,21,656.589467
5.342845,24,658.358586
6.388068,22,660.015853
4.906688,18,661.357123
5.66994,19,662.781968
6.535386,36,665.495904
7.390542,30,667.730722
6.227626,26,669.732521
6.3429,26,671.702488
5.541321,30,673.94811
5.201038,22,675.610721
6.513593,28,677.68298
6.504166,25,679.609751
6.384545,27,681.606828
7.09567,27,683.70463
5.502848,15,684.82466
6.307684,25,686.742045
6.377255,21,688.270355
5.83068,27,690.252175
6.560495,29,692.441663
5.686232,30,694.739193
4.780117,22,696.369232
6.037,18,697.752114
5.261738,22,699.409899
6.308812,28,701.513072
7.634962,35,704.163451
6.960604,36,706.893414
6.508054,22,708.548558
6.480013,31,710.91523
5.909748,33,713.412806
5.932852,29,715.570551
6.030368,28,717.699412
6.529957,24,719.480532
6.187938,25,721.399504
5.62347,19,722.753591
6.123233,15,723.873854
6.549444,31,726.23581
5.426494,26,728.19916
6.182899,21,729.795395
5.407994,24,731.605823
6.950221,24,733.425631
6.459608,29,735.572201
5.109746,23,737.371512
5.610448,18,738.760235
5.363058,19,740.193591
5.392173,22,741.823405
5.661369,19,743.283549
6.139065,28,745.385294
6.875537,25,747.27078
5.721933,24,749.084956
5.63147,17,750.330114
7.042294,27,752.407602
5.824898,19,753.82608
6.680958,20,755.387603
4.26131,18,756.716222
6.018815,21,758.303464
6.181995,31,760.661944
5.765435,23,762.390932
6.438678,25,764.239725
6.362714,27,766.327012
6.800001,39,769.218277
5.086183,17,770.550894
5.68653,24,772.354622
5.906898,23,774.075846
3.712034,17,775.396092
6.492371,24,777.142384
5.298153,30,779.427478
6.259194,27,781.500089
4.746894,12,782.391288
5.677551,23,784.110088
6.018451,23,785.862419
6.891891,32,788.258337
6.880712,34,790.793638
6.045814,27,792.858669
6.781136,23,794.569503
4.658367,21,796.200308
5.944638,20,797.704206
5.90533,28,799.771636
6.481061,26,801.767795
6.977274,26,803.74381
6.086809,29,805.892142
6.190483,24,807.720998
5.98999,26,809.662296
6.573366,25,811.582719
5.430514,23,813.302285
5.351268,22,815.024285
5.318835,27,816.999227
5.18383,18,818.327436
5.463033,24,820.145617
4.803425,20,821.63783
5.531173,19,823.124753
4.819617,24,824.92855
6.438254,27,826.980472
5.759711,21,828.59254
5.654646,22,830.254825
4.64976,19,831.673154
6.115625,29,833.966274
6.178776,21,835.519872
6.378353,33,838.050625
6.540745,31,840.420839
5.715831,21,842.063243
6.866111,22,843.707183
4.933561,15,844.795952
7.263574,26,846.786606
6.165628,22,848.398272
6.348035,28,850.521059
6.778335,24,852.328286
6.937398,30,854.589393
6.350612,28,856.714734
6.492138,31,859.031358
5.889498,22,860.726455
5.718716,20,862.203682
4.795249,25,864.086632
5.174601,18,865.468549
4.09548,19,866.943656
6.059595,19,868.426928
5.603715,19,869.812036
5.586333,23,871.538142
6.564177,33,874.051284
7.222412,21,875.65355
5.924515,23,877.365939
6.489886,29,879.603641
7.048869,32,882.029627
6.559031,26,884.001696
6.34025,26,885.956791
3.776951,12,886.851162
5.619643,24,888.679615
5.851976,21,890.212683
6.362168,24,892.070514
4.693766,18,893.418852
5.686928,30,895.707983
6.063848,19,897.143134
6.732849,32,899.590874
5.552435,22,901.227532
5.08702,17,902.54072
6.470712,29,904.712332
5.399436,19,906.169982
5.903,24,907.993684
6.279524,24,909.859082
5.968658,30,912.117603
6.348157,25,914.034088
6.577291,33,916.562457
6.449648,23,918.309909
6.725975,26,920.25642
7.002568,27,922.323937
6.684421,26,924.268091
5.781346,20,925.847997
6.358402,33,928.307609
4.311306,19,929.742499
6.332788,20,931.253631
6.635554,24,933.121869
5.776702,23,934.867499
5.574287,22,936.552676
5.77521,23,938.269157
6.044208,19,939.676605
5.16169,21,941.253561
6.345969,26,943.158069
5.339473,25,945.046169
5.93037,29,947.243892
6.869934,32,949.674688
5.352154,23,951.486739
6.133118,28,953.571749
7.371309,37,956.42214
6.617631,28,958.489314
6.17933,21,960.141736
6.271368,30,962.403737
5.673794,24,964.243391
5.816457,19,965.667038
6.915683,30,967.960428
6.624047,28,970.095904
6.885474,22,971.774343
5.597252,28,973.90175
5.972416,22,975.569463
4.962807,20,977.079206
6.146548,28,979.257761
5.423869,17,980.506653
5.207025,23,982.30251
5.174393,21,983.870126
5.762771,22,985.530316
5.539804,18,986.932434
5.699562,21,988.533176
6.933154,25,990.482886
7.067888,26,992.405658
7.02938,27,994.463871
6.636712,28,996.552309
4.139215,12,997.498203
6.649132,34,1000.02083
5.093235,25,1001.938818
6.653312,26,1003.876206
6.388752,27,1005.926858
6.673967,27,1007.918288
6.628241,30,1010.244944
4.611572,19,1011.655012
6.15531,25,1013.585475
7.00319,28,1015.703903
5.54272,21,1017.312152
5.980741,21,1018.889586
6.624633,24,1020.759307
5.936484,22,1022.43665
5.133332,24,1024.249818
6.25863,30,1026.470221
7.021158,27,1028.596285
5.729316,27,1030.621327
7.492101,31,1032.99881
5.226619,23,1034.7528
6.496376,25,1036.687054
5.572042,18,1038.035598
5.9449,24,1039.858036
5.85503,18,1041.22293
6.205572,23,1043.0197
5.947083,23,1044.712449
6.679376,32,1047.118013
6.91097,32,1049.475492
6.268209,20,1051.040641
6.153781,24,1052.840168
5.594665,28,1054.962483
4.58951,21,1056.556057
6.524675,24,1058.405858
5.598572,17,1059.701741
6.610441,22,1061.336896
6.179765,28,1063.49802
5.033696,20,1065.036437
5.6304,19,1066.533991
6.033495,24,1068.304968
5.851416,23,1070.084788
5.860879,21,1071.612528
6.176978,20,1073.174061
5.257463,16,1074.366078
6.761112,30,1076.6098
6.271449,22,1078.285109
6.804345,23,1080.004035
7.295752,29,1082.173026
5.244261,22,1083.854612
5.510545,16,1085.082333
3.346974,17,1086.317696
6.226487,25,1088.212331
6.502918,33,1090.714215
6.718585,25,1092.641411
5.336252,18,1093.959011
6.279129,19,1095.403457
5.569709,26,1097.405275
4.054014,16,1098.599287
5.535232,23,1100.320328
5.542253,26,1102.293319
6.823071,31,1104.739612
5.924151,19,1106.153327
5.806371,20,1107.714239
6.49754,26,1109.643339
5.904864,23,1111.37798
7.074696,27,1113.414325
5.025983,23,1115.128398
6.558648,30,1117.37485
6.984325,27,1119.45679
5.796323,20,1120.973728
6.088095,23,1122.705848
4.707985,18,1124.051367
4.698001,18,1125.361937
5.934116,25,1127.286291
6.060252,27,1129.336181
6.472636,26,1131.309193
6.962539,24,1133.104383
6.758634,27,1135.187512
6.778074,27,1137.289822
5.594186,21,1138.856452
6.756768,29,1141.097182
6.121611,19,1142.494391
6.165328,25,1144.409223
6.758141,30,1146.724841
4.729349,15,1147.826834
6.180951,30,1150.127538
5.077016,23,1151.879997
6.203153,29,1154.138805
6.246889,22,1155.811812
7.123972,31,1158.17245
6.090702,25,1160.060572
6.54593,21,1161.74279
6.036619,32,1164.224273
5.526303,19,1165.649315
6.878556,26,1167.595645
5.887757,22,1169.267716
6.009818,24,1171.090464
6.13423,26,1173.099806
4.908756,23,1174.852396
5.902191,20,1176.406231
5.879002,25,1178.308826
6.296191,26,1180.292702
6.14248,24,1182.059076
6.68121,22,1183.782641
6.71198,26,1185.754193
6.879568,30,1188.074014
7.015452,22,1189.745988
6.611278,23,1191.525257
6.290216,17,1192.813691
6.180003,28,1194.964578
7.147603,30,1197.204894
4.418604,18,1198.605097
6.300294,27,1200.682393
5.246122,20,1202.247721
6.708265,28,1204.352941
6.406108,20,1205.828066
6.881112,26,1207.832257
6.424138,22,1209.504127
6.373612,26,1211.519098
5.494342,27,1213.588368
6.43051,32,1216.049426
4.125032,18,1217.368609
5.630811,19,1218.846577
5.888861,22,1220.550594
6.88152,26,1222.551966
6.113017,25,1224.460429
5.318619,30,1226.823963
6.02531,30,1229.146129
5.665617,19,1230.589911
6.198312,29,1232.774619
7.301413,33,1235.328019
6.982878,29,1237.550413
6.525352,28,1239.675629
6.32855,25,1241.585482
5.227636,22,1243.253625
6.400017,27,1245.336718
6.469855,32,1247.794604
5.866726,17,1249.129956
5.726425,28,1251.241622
5.093247,19,1252.703861
4.629578,20,1254.213394
5.67044,21,1255.885578
6.167623,19,1257.268784
7.560739,34,1259.859875
5.348863,31,1262.186889
6.327852,27,1264.315656
3.971321,17,1265.60424
6.489678,29,1267.851825
6.436631,25,1269.741158
6.671472,27,1271.818453
6.586789,26,1273.820508
6.667777,26,1275.782189
5.924672,30,1278.075116
5.91672,24,1279.928095
6.253215,25,1281.796529
5.708347,27,1283.849942
6.396618,25,1285.722641
5.189515,21,1287.326314
5.582118,26,1289.274908
6.61148,30,1291.564379
5.220299,17,1292.873405
7.24152,26,1294.855814
6.899908,29,1297.092438
4.752724,15,1298.268293
6.136596,29,1300.490028
4.875939,22,1302.217604
6.754906,28,1304.362689
5.324042,25,1306.290153
6.249807,22,1307.958605
6.160111,23,1309.790181
5.808526,25,1311.698652
6.301799,27,1313.760849
6.021006,25,1315.654814
6.489453,27,1317.735909
5.958408,20,1319.224906
5.32537,23,1320.998309
5.712506,27,1323.021704
3.870147,17,1324.337328
6.802506,26,1326.307177
7.027081,27,1328.320042
5.608153,29,1330.577872
6.942598,28,1332.771069
7.171524,34,1335.364546
6.662613,26,1337.40094
6.745504,27,1339.395285
6.814521,30,1341.703934
6.691987,25,1343.592165
6.93854,25,1345.543431
6.083624,28,1347.700473
5.027345,24,1349.556439
6.714693,25,1351.48271
3.720687,12,1352.377219
6.958776,30,1354.614067
5.220263,25,1356.547869
4.365139,20,1358.020842
6.310997,17,1359.352747
6.755437,25,1361.246039
6.282214,25,1363.145424
6.694069,30,1365.423135
4.746686,24,1367.294957
6.533097,27,1369.371727
5.864289,25,1371.310028
6.259853,27,1373.371952
5.894386,26,1375.365308
4.483036,17,1376.697185
5.616805,26,1378.692974
5.806101,22,1380.352092
6.742867,24,1382.224007
6.625759,34,1384.807893
6.12166,20,1386.354053
6.558154,24,1388.146662
6.432708,25,1390.032372
5.038801,20,1391.513968
3.284,13,1392.490652
5.825964,21,1394.104923
6.206076,19,1395.549259
6.343946,30,1397.857345
5.219629,21,1399.450077
6.039715,19,1400.926015
5.884191,27,1403.01296
6.560603,28,1405.184321
5.334772,19,1406.634212
5.914208,24,1408.448849
7.058853,26,1410.458775
7.070088,27,1412.528193
6.370363,30,1414.824438
6.108998,23,1416.669632
7.396779,34,1419.265178
7.007251,24,1421.112312
6.485412,23,1422.823548
6.366116,26,1424.850525
6.451714,28,1426.959864
6.612573,27,1429.040665
5.26559,23,1430.78387
6.251801,22,1432.504261
6.27021,22,1434.170845
6.35415,22,1435.866815
6.453523,28,1437.994616
6.386953,28,1440.158909
7.863393,28,1442.291525
6.298639,30,1444.625174
5.373636,26,1446.586091
2.993569,16,1447.86622
6.766904,24,1449.654482
6.795464,26,1451.671966
6.833182,34,1454.270351
5.579803,27,1456.364199
6.917771,26,1458.3151
5.229903,20,1459.900894
6.372112,23,1461.664434
7.011268,32,1464.167817
6.905276,28,1466.273071
5.366936,26,1468.316017
6.7246,25,1470.242977
6.535991,17,1471.522649
6.400139,30,1473.793851
5.424412,22,1475.461403
6.210239,28,1477.630086
6.224378,23,1479.447358
6.272225,27,1481.481793
6.913746,31,1483.868856
6.346641,27,1485.971755
6.549907,26,1487.9303
3.19164,15,1489.088638
6.552963,24,1490.954104
7.051639,27,1492.978158
6.311709,23,1494.762543
6.410304,24,1496.563675
6.524695,29,1498.846307
6.946145,22,1500.56604
6.461998,27,1502.629268
6.664995,23,1504.402013
5.940794,26,1506.420053
6.149528,28,1508.532158
6.782971,28,1510.707705
6.538998,31,1513.088429
6.261516,26,1515.063981
5.595143,26,1517.097238
6.741649,24,1518.925976
6.641139,25,1520.908183
6.188141,25,1522.802887
4.13869,21,1524.441163
6.388225,33,1526.920707
6.676971,21,1528.532651
6.582521,23,1530.293432
6.998015,28,1532.458885
7.199249,34,1535.050044
4.592117,17,1536.391768
5.21107,24,1538.227294
6.821281,29,1540.436869
7.463469,32,1542.861367
6.284891,30,1545.213899
5.828681,19,1546.689582
6.314194,25,1548.594697
6.355631,27,1550.63491
6.895711,21,1552.269108
6.497519,22,1553.97085
4.840064,20,1555.567298
5.928211,22,1557.202982
5.031471,20,1558.751793
6.956357,23,1560.504469
6.726763,30,1562.837492
7.364597,33,1565.315447
6.551683,31,1567.706391
7.146447,22,1569.400165
5.965578,25,1571.366077
7.646364,29,1573.578932
6.154552,18,1574.96097
6.32241,26,1576.929863
4.717487,15,1578.116983
5.877031,22,1579.796895
5.859756,26,1581.78355
7.292394,31,1584.104577
5.997396,28,1586.235301
6.267393,26,1588.191585
6.406186,23,1590.024937
6.725644,25,1591.922964
5.21113,19,1593.405619
6.744834,26,1595.390061
6.732446,26,1597.394925
5.780543,24,1599.208471
6.34533,26,1601.21132
5.617817,21,1602.768404
6.391174,25,1604.688943
7.359842,31,1607.036395
6.032842,27,1609.135773
6.608491,28,1611.235921
4.818218,19,1612.731171
7.041483,34,1615.318255
5.520176,24,1617.160313
5.710824,19,1618.575906
6.703603,23,1620.380348
5.323547,21,1621.966419
6.476028,22,1623.689862
6.603149,29,1625.866584
6.156658,28,1628.062013
6.87297,34,1630.612988
6.37542,27,1632.667586
4.08416,20,1634.138611
7.00012,31,1636.510843
6.039544,23,1638.300537
6.890057,40,1641.399428
5.985,21,1643.057119
6.638899,27,1645.127116
5.642746,19,1646.531957
5.457028,21,1648.190325
5.549914,23,1649.901726
6.935529,23,1651.664721
5.277337,24,1653.491482
7.075463,23,1655.272529
7.108494,24,1657.091113
5.594056,21,1658.707564
6.802837,22,1660.366789
6.568746,23,1662.143808
5.856986,30,1664.414524
4.435388,19,1665.94075
5.965727,25,1667.832347
7.265396,25,1669.799816
6.106177,28,1671.975852
6.224045,21,1673.634243
5.888309,26,1675.573207
6.710496,29,1677.82629
6.646772,32,1680.229588
7.278483,30,1682.582048
6.201138,25,1684.512019
4.913739,17,1685.85302
4.905446,27,1687.885352
5.548379,18,1689.30478
6.453009,24,1691.066542
4.803813,17,1692.358903
6.557542,26,1694.373482
5.565566,25,1696.287369
6.660702,28,1698.438322
6.57612,21,1700.053136
6.383262,24,1701.926316
5.56054,20,1703.434443
5.980201,24,1705.299828
6.221925,24,1707.122846
7.938456,30,1709.416667
6.156356,22,1711.109231
5.81826,23,1712.890922
6.501103,26,1714.903278
5.948097,23,1716.663077
5.879495,23,1718.406725
6.215054,19,1719.893949
6.642419,26,1721.88337
6.340746,26,1723.887834
7.129672,34,1726.495112
6.765867,25,1728.420646
6.62293,27,1730.48087
7.128307,22,1732.150771
6.060544,21,1733.743765
6.668709,26,1735.760603
6.392578,29,1737.962371
6.303125,26,1739.933134
5.957946,25,1741.825402
6.348588,22,1743.540744
4.29961,22,1745.207038
6.543324,28,1747.364186
6.971616,32,1749.776508
7.635566,29,1752.001954
6.443342,25,1753.929945
5.305692,22,1755.663753
5.681049,22,1757.286619
5.826127,24,1759.1515
6.555292,31,1761.476184
5.189441,27,1763.56851
5.158375,22,1765.221828
3.645873,11,1766.08106
6.268635,27,1768.140317
6.174088,18,1769.541103
6.188093,24,1771.392815
5.634286,18,1772.779169
6.10694,24,1774.656209
6.291732,24,1776.501144
6.851259,25,1778.438728
6.176667,26,1780.410769
6.65899,27,1782.545245
5.918663,20,1784.069526
4.086236,19,1785.548948
5.594538,24,1787.306232
6.763656,22,1789.038505
5.732421,19,1790.472176
5.468786,18,1791.825744
6.949873,26,1793.824164
6.384542,22,1795.503411
6.126883,23,1797.245154
4.208464,16,1798.482209
6.75451,30,1800.763885
6.048726,30,1803.052846
6.140144,25,1804.96352
5.561203,22,1806.642719
7.122436,37,1809.479015
6.260507,28,1811.625558
7.513596,27,1813.64399
6.100805,21,1815.323725
6.401663,24,1817.13082
6.191546,22,1818.821679
7.293306,23,1820.571832
6.236028,26,1822.55128
4.424524,18,1823.929522
6.170336,24,1825.758417
6.181624,26,1827.753172
5.752592,27,1829.846597
5.773681,23,1831.601916
5.083579,19,1833.035688
5.023367,22,1834.727904
6.46697,24,1836.575091
6.350785,24,1838.430126
5.524208,19,1839.877619
5.547225,20,1841.423958
5.205265,16,1842.673497
6.027843,24,1844.507845
5.943716,30,1846.846111
6.425931,26,1848.805107
5.723846,24,1850.699308
7.072971,30,1852.966477
6.531802,23,1854.76157
6.404294,32,1857.153697
6.647035,23,1858.898205
6.263108,23,1860.637759
6.515551,27,1862.754472
6.071708,24,1864.562155
6.117083,24,1866.436047
5.466567,19,1867.874283
5.730424,27,1870.010643
5.775564,21,1871.561596
5.929135,24,1873.418335
5.849616,25,1875.300575
6.111722,24,1877.120821
6.761573,26,1879.053708
5.581403,24,1880.882429
7.035181,32,1883.290705
6.249629,27,1885.405738
6.137525,22,1887.057443
6.414662,26,1889.056921
6.670164,24,1890.877537
5.568425,24,1892.718351
5.909439,20,1894.245028
6.133649,29,1896.484945
5.627599,16,1897.673409
6.649162,24,1899.552935
6.589477,24,1901.404409
6.788961,31,1903.800034
5.600645,20,1905.321757
6.386188,24,1907.164175
7.55322,28,1909.272958
6.744928,31,1911.655591
6.238229,20,1913.159245
6.184206,30,1915.5026
6.661903,36,1918.269102
5.665976,28,1920.408463
6.669691,24,1922.23653
6.734306,27,1924.326374
5.77395,21,1925.95527
5.837122,25,1927.866472
6.354197,24,1929.658015
7.140838,26,1931.706762
6.985065,27,1933.717314
5.902411,24,1935.597116
5.81564,26,1937.567527
6.640679,27,1939.629325
5.614491,28,1941.790368
7.104301,22,1943.411034
7.025726,27,1945.535328
6.091542,25,1947.389636
7.459519,30,1949.721783
7.314532,30,1951.920441
4.532978,18,1953.32494
6.913714,28,1955.463766
6.997927,35,1958.154734
6.71611,27,1960.183026
6.887983,27,1962.255926
5.382922,17,1963.5212
6.568196,33,1966.091446
4.613017,17,1967.373707
6.876303,28,1969.527682
5.545113,19,1970.980358
5.795157,21,1972.605174
4.807269,25,1974.49721
6.645701,32,1977.017264
6.007725,29,1979.22009
6.829123,23,1981.052281
6.542476,22,1982.688054
6.088312,23,1984.458494
7.483748,27,1986.472788
5.109798,26,1988.470612
7.058742,27,1990.536914
7.338411,22,1992.247431
