# {"t_start": 1672454481.0785484, "env_id": "PctContinuous-v0"} 
r,l,t
6.41768,23,3719.443345
5.428009,22,3721.089199
6.893168,27,3723.203583
6.242862,26,3725.206193
6.101685,25,3727.189898
6.85312,23,3728.887821
6.44327,23,3730.695342
5.695354,25,3732.575946
6.122355,22,3734.280468
5.900882,26,3736.267478
5.984182,25,3738.241347
4.609957,17,3739.52353
4.975914,20,3741.047489
6.731142,23,3742.823781
6.356279,23,3744.569582
6.213334,21,3746.211863
6.413994,32,3748.678164
4.657434,26,3750.692834
6.654196,26,3752.652958
7.862952,31,3755.051168
6.440206,27,3757.165276
5.779757,24,3758.966311
6.117227,27,3761.103528
5.931602,22,3762.767184
6.57829,25,3764.708513
6.256978,28,3766.862229
5.67881,23,3768.657834
6.653932,27,3770.717428
6.192061,28,3772.867972
6.679342,25,3774.771364
6.4318,29,3776.992626
5.632112,23,3778.775266
7.293608,31,3781.189153
6.291112,27,3783.214247
7.034683,25,3785.154161
5.042357,19,3786.604208
6.80242,23,3788.402309
6.41246,26,3790.387514
5.732583,22,3792.092067
6.604637,23,3793.829098
6.26882,34,3796.475077
6.179126,26,3798.424002
6.469412,33,3801.017341
5.956741,25,3803.013033
5.586161,21,3804.587004
6.704697,25,3806.500923
6.342277,25,3808.451799
6.511287,26,3810.431087
6.53646,24,3812.292634
5.750488,22,3813.946797
6.196177,25,3815.885962
6.479289,24,3817.677107
5.08638,20,3819.279266
7.222449,24,3821.101867
6.810299,23,3822.857799
5.595356,21,3824.474787
6.354533,28,3826.672322
7.304799,27,3828.734736
6.999616,26,3830.756781
7.159572,23,3832.519445
6.157538,28,3834.759717
7.245352,25,3836.649068
6.486145,24,3838.482594
6.8296,30,3840.727725
6.112958,27,3842.809591
5.801484,20,3844.314883
6.088733,25,3846.29751
6.136266,20,3847.825028
7.325177,34,3850.412152
5.643292,20,3851.934167
6.001166,31,3854.37071
6.260191,21,3855.968712
6.702531,30,3858.319213
5.265867,19,3859.766569
6.366423,24,3861.626405
6.205555,24,3863.469392
5.600346,18,3864.87075
6.39354,23,3866.634698
5.985776,28,3868.862702
7.155887,20,3870.352865
5.956985,23,3872.103765
6.007867,20,3873.654819
6.872433,31,3875.992022
6.441415,28,3878.197097
7.38459,25,3880.145372
7.209871,31,3882.468049
6.525749,26,3884.500831
6.851597,33,3887.04279
7.256441,31,3889.441436
4.695043,14,3890.494938
6.848265,29,3892.781481
6.561892,26,3894.752683
6.966963,28,3896.98965
6.453348,30,3899.373333
3.201311,9,3900.037124
5.350862,21,3901.6398
6.042035,18,3902.995828
6.805997,32,3905.488883
7.157405,26,3907.512168
7.051554,24,3909.343615
6.968392,28,3911.512571
7.526885,24,3913.342743
7.226674,26,3915.349027
5.100241,18,3916.76194
5.679036,19,3918.190045
5.826627,18,3919.614807
5.543534,22,3921.284016
6.590111,27,3923.401493
6.623403,23,3925.147336
5.968192,28,3927.333375
6.035417,22,3929.012123
7.52508,28,3931.18647
5.870002,22,3932.875836
5.989203,31,3935.315963
7.329836,27,3937.306751
6.878193,23,3939.085055
6.042377,19,3940.533841
6.926708,27,3942.630296
6.887876,37,3945.449362
3.767808,17,3946.809764
6.130346,26,3948.781542
6.153341,28,3951.009649
5.505613,25,3952.918214
5.627038,27,3955.014152
5.012782,19,3956.423047
6.574164,22,3958.143594
6.348595,33,3960.641884
6.132099,25,3962.624191
7.319658,31,3964.983331
6.519419,23,3966.720253
6.192064,25,3968.720445
7.0294,29,3970.891783
5.353642,23,3972.679015
6.83888,27,3974.739956
7.48488,36,3977.536635
6.816434,33,3980.040322
7.223835,21,3981.697989
6.414673,22,3983.372578
6.050308,26,3985.447436
6.191859,25,3987.36437
6.044142,26,3989.427188
6.278926,33,3992.014051
6.095121,25,3993.910048
6.405946,28,3996.079449
6.802145,28,3998.223368
7.485197,21,3999.821359
6.415318,20,4001.329115
6.620089,22,4003.004614
5.932326,24,4004.828063
6.856898,30,4007.127818
5.813504,19,4008.609763
6.005158,24,4010.438753
6.339459,21,4012.116543
5.893522,26,4014.06371
5.64926,17,4015.395567
5.675378,25,4017.28027
6.342353,28,4019.406736
4.018794,17,4020.755355
6.355614,20,4022.306001
6.497441,28,4024.481167
6.408795,24,4026.340163
6.870661,22,4028.074908
6.197371,23,4029.800812
6.727751,33,4032.380455
6.82177,30,4034.697173
7.136407,28,4036.80092
7.158713,28,4039.033712
6.690786,26,4040.97578
6.276949,22,4042.682439
6.485761,24,4044.500392
5.171691,17,4045.857186
6.667027,27,4047.886684
6.733032,29,4050.165545
5.866669,25,4052.083469
7.470634,29,4054.355828
7.347819,27,4056.35795
4.709697,18,4057.812652
6.259935,28,4059.907753
6.258066,23,4061.717754
6.887975,26,4063.674361
6.575716,28,4065.867926
5.64678,22,4067.529543
6.834075,27,4069.647008
7.049648,30,4071.928568
5.874266,28,4074.131239
6.011053,26,4076.125407
5.87436,24,4078.022655
5.829463,25,4079.898093
6.107655,31,4082.320438
6.844909,28,4084.525215
6.833308,28,4086.612819
6.255493,24,4088.461423
6.611999,29,4090.667203
6.425571,19,4092.197497
6.908591,31,4094.520298
6.899751,28,4096.662921
6.131037,30,4098.917478
6.914388,27,4100.974225
5.903316,26,4102.960958
6.712956,20,4104.514122
5.397555,21,4106.138251
6.664513,30,4108.467547
6.950236,28,4110.503611
6.557237,25,4112.473462
3.637912,14,4113.566552
4.840536,22,4115.283166
7.076656,33,4117.805682
6.504276,25,4119.724678
6.400265,28,4121.869526
5.57603,21,4123.491756
6.478371,28,4125.562706
6.584235,26,4127.607068
6.48676,23,4129.304188
5.405922,19,4130.784274
6.751846,25,4132.682997
6.10866,23,4134.528877
6.68524,33,4137.046286
6.994053,26,4139.128104
5.531971,21,4140.734772
6.950189,31,4143.113463
7.399005,23,4144.820284
6.855687,31,4147.22972
5.194156,18,4148.54332
5.571279,23,4150.35922
7.068601,21,4151.932509
5.496834,23,4153.752226
6.94641,22,4155.422253
5.974596,30,4157.762637
7.053097,33,4160.330473
6.359163,31,4162.757211
6.701491,22,4164.433461
6.103155,27,4166.542898
7.556008,29,4168.704609
6.533603,25,4170.654779
6.561477,22,4172.36455
6.166079,21,4174.00506
7.109027,33,4176.558908
7.038702,31,4178.904713
6.62564,28,4181.029734
7.422558,23,4182.791928
5.242555,24,4184.656804
6.480249,27,4186.706165
6.449903,24,4188.579062
6.018731,20,4190.112467
5.816814,27,4192.165958
3.397069,12,4193.083033
6.980977,30,4195.357554
6.984023,28,4197.520752
6.637353,21,4199.151809
6.517118,17,4200.503829
6.159487,25,4202.381062
7.099811,33,4204.91254
5.884343,24,4206.725555
6.007453,19,4208.220923
3.037811,14,4209.283689
4.998723,27,4211.394563
6.792447,25,4213.288194
6.330468,30,4215.605705
6.543095,22,4217.320141
6.037639,25,4219.257354
6.250839,21,4220.839919
5.439093,24,4222.694988
6.819544,26,4224.679888
7.714855,30,4227.008308
6.8307,24,4228.839257
6.376636,26,4230.875199
6.005904,25,4232.774918
6.385362,33,4235.332432
5.956877,22,4236.987773
7.091303,35,4239.706805
5.646038,27,4241.751446
7.08726,29,4243.954827
7.00329,29,4246.227149
7.064745,27,4248.244955
6.520091,26,4250.299456
6.332869,23,4252.029937
5.311809,20,4253.591618
6.105791,20,4255.092444
6.486946,27,4257.20258
7.652463,31,4259.515871
6.715189,24,4261.43211
6.062009,25,4263.322875
6.553588,27,4265.413318
6.258505,22,4267.129281
6.590331,20,4268.650284
7.03186,28,4270.798744
6.862401,22,4272.438055
6.715882,22,4274.176987
5.500669,26,4276.128507
6.907857,30,4278.402039
6.503437,26,4280.449012
6.63404,27,4282.522788
6.451901,26,4284.481304
7.291462,28,4286.570899
5.966398,29,4288.835136
6.439258,33,4291.379162
6.135649,28,4293.540192
6.779048,33,4296.114717
6.34401,31,4298.466984
7.176828,23,4300.282108
6.766745,26,4302.311535
4.76526,18,4303.731848
5.000414,21,4305.305023
6.725294,23,4307.047424
6.073137,26,4309.102869
6.636826,26,4311.11689
7.243719,26,4313.068855
7.265736,33,4315.6092
6.171143,27,4317.630798
6.837359,17,4318.919147
7.064111,35,4321.585062
6.101151,24,4323.441941
5.625121,24,4325.268584
6.763258,27,4327.3519
6.387648,20,4328.902689
6.517344,25,4330.854872
6.615101,26,4332.857658
5.099217,20,4334.462327
6.911995,23,4336.16047
6.01675,28,4338.358111
4.758895,22,4340.002659
6.787056,29,4342.257126
7.038893,27,4344.268964
6.884847,31,4346.707918
7.104463,24,4348.481711
6.649314,30,4350.848276
7.013866,25,4352.746366
6.126244,22,4354.462435
6.094157,22,4356.150165
6.145646,30,4358.47608
7.100755,30,4360.7993
6.065278,21,4362.460931
6.960173,28,4364.621744
7.163578,35,4367.380467
4.341001,22,4369.088173
7.144833,27,4371.203636
5.997442,29,4373.504883
6.383501,21,4375.079754
7.107659,31,4377.486721
6.537298,28,4379.650725
6.429153,25,4381.618356
5.292909,27,4383.669054
4.898697,21,4385.313836
6.656017,26,4387.246597
6.453889,27,4389.385822
6.639779,25,4391.303395
6.237592,23,4393.068826
6.594718,18,4394.459509
5.111616,25,4396.3664
6.471152,24,4398.178997
6.261337,26,4400.221992
6.469278,28,4402.347029
5.897405,23,4404.08617
6.723247,24,4405.934868
7.001702,26,4407.947095
7.896649,36,4410.650691
7.667828,23,4412.479357
7.125265,31,4414.821478
6.770992,27,4416.926229
5.802483,22,4418.624534
6.469919,25,4420.601383
5.766466,29,4422.84533
5.968174,22,4424.51652
6.9107,24,4426.330709
5.810867,30,4428.66911
7.047682,34,4431.306809
7.113085,32,4433.733415
7.096683,31,4436.204994
5.94251,23,4437.955781
6.778046,23,4439.752131
6.338782,28,4441.830255
4.358279,17,4443.202064
5.959391,21,4444.788574
6.938221,33,4447.322396
5.081996,17,4448.618355
6.514437,32,4451.100302
7.226125,28,4453.232455
6.960835,25,4455.193456
6.205282,24,4457.008261
7.180386,23,4458.774861
6.991732,33,4461.326344
6.874784,26,4463.270056
5.131818,19,4464.724253
7.610254,26,4466.729494
7.530548,24,4468.527401
7.500383,30,4470.857407
6.299232,26,4472.814122
6.456292,20,4474.317229
5.992956,25,4476.215381
6.123511,24,4478.074777
7.140284,25,4479.981844
6.443516,27,4482.094193
5.57389,23,4483.836203
4.725444,15,4485.034074
6.971459,27,4487.030148
7.226087,24,4488.879858
4.727122,25,4490.786974
6.950561,28,4492.983268
6.385122,26,4494.95858
6.281334,20,4496.546473
6.037724,24,4498.372961
6.480069,26,4500.399644
7.197179,32,4502.831059
4.553464,24,4504.71037
6.647923,27,4506.762713
6.790789,23,4508.574316
6.652614,25,4510.462906
4.495939,26,4512.456552
6.888941,27,4514.541766
6.254588,24,4516.400897
6.162138,20,4517.912107
7.344242,30,4520.225897
7.172403,29,4522.406878
6.735434,29,4524.622001
6.586606,23,4526.390885
6.6609,29,4528.563592
6.828943,30,4530.915598
6.82859,22,4532.596654
6.620899,30,4534.904532
6.656151,26,4536.897816
6.878739,33,4539.433795
7.018195,34,4542.057
6.623221,34,4544.656603
5.858609,20,4546.27017
5.903004,28,4548.411456
5.680737,22,4550.104371
5.834219,29,4552.33092
6.312154,31,4554.726305
7.158741,24,4556.538358
7.08394,27,4558.644834
6.394013,31,4561.051255
7.545818,31,4563.371068
6.000558,23,4565.158494
6.935707,26,4567.171311
6.744744,25,4569.119905
6.582286,27,4571.094534
7.144286,31,4573.483914
6.936107,32,4575.950981
5.960428,20,4577.470673
6.059145,25,4579.3638
6.606884,24,4581.230159
5.988263,19,4582.645687
6.015144,27,4584.791527
7.204398,30,4587.075571
6.399946,28,4589.222665
5.733621,25,4591.08943
5.35314,18,4592.496887
5.150501,22,4594.145973
5.854015,26,4596.176442
7.231055,22,4597.873668
6.836563,32,4600.355833
5.675103,33,4602.888859
6.961237,29,4605.163523
6.53441,22,4606.845536
7.241562,33,4609.42047
7.184198,24,4611.246041
6.381842,23,4612.944643
7.013823,25,4614.906088
5.778518,24,4616.734513
6.813753,24,4618.585499
7.082634,25,4620.464718
6.511384,22,4622.125079
6.454504,27,4624.26523
7.44952,21,4625.873888
6.538078,29,4628.083698
7.017149,27,4630.211053
5.657594,22,4631.847594
6.539723,27,4633.981381
5.855629,24,4635.764411
6.92037,30,4638.071376
6.424118,21,4639.717224
6.393945,22,4641.380132
6.737495,29,4643.684903
3.325609,10,4644.420691
6.482696,26,4646.450902
6.552654,24,4648.295256
5.779678,25,4650.233435
4.372997,15,4651.372694
6.209034,28,4653.513443
6.242077,22,4655.172793
6.640879,31,4657.558954
5.770677,19,4658.985421
5.581014,19,4660.443162
5.525663,20,4662.01505
7.448624,26,4663.960142
6.509732,24,4665.801553
5.847773,24,4667.606835
5.290475,20,4669.186935
6.830845,29,4671.401544
6.180042,21,4673.020492
6.683659,19,4674.466932
5.809804,25,4676.433006
6.480514,25,4678.337863
6.970149,34,4680.974775
7.711472,21,4682.542427
7.317998,34,4685.162697
4.825501,19,4686.591793
6.198161,27,4688.698455
5.240332,24,4690.536372
7.479159,32,4693.000948
6.721106,29,4695.223684
6.470618,24,4697.095623
5.904076,30,4699.406306
6.158855,22,4701.049881
6.76258,35,4703.753984
3.344283,13,4704.750796
5.616711,25,4706.636102
6.354415,22,4708.33851
6.574835,31,4710.769314
6.472022,30,4713.00368
6.410407,20,4714.540789
7.153744,31,4716.85252
6.276283,21,4718.516648
7.122409,24,4720.337606
7.02559,29,4722.584111
6.640002,25,4724.450788
6.621119,22,4726.166509
5.025726,21,4727.761703
6.431576,26,4729.753389
6.740386,32,4732.234703
7.217664,26,4734.277718
5.052925,23,4736.063965
7.371077,33,4738.584127
3.918177,14,4739.653019
7.017123,29,4741.908129
5.946117,23,4743.650272
6.583123,26,4745.690202
6.231504,22,4747.352705
5.204042,25,4749.293273
6.211978,26,4751.258233
6.420196,21,4752.900312
5.90034,19,4754.437219
5.039132,20,4755.935987
7.577408,31,4758.33722
6.494509,22,4760.060309
6.575413,23,4761.835297
6.451338,29,4764.012257
4.136014,18,4765.425958
3.004076,11,4766.249939
6.391614,24,4768.058378
6.223034,23,4769.841933
6.377334,27,4771.881245
5.846535,22,4773.584218
6.687615,27,4775.643941
6.800965,26,4777.628962
5.968523,22,4779.30503
7.054263,23,4781.121964
6.24238,27,4783.170831
6.611221,26,4785.193095
6.476461,25,4787.075197
6.72356,26,4789.133819
7.29706,25,4791.0361
5.70912,23,4792.868834
3.343832,14,4793.927756
7.483332,30,4796.240302
6.567557,28,4798.415204
4.820435,22,4800.161148
6.968077,27,4802.203434
6.111561,25,4804.200435
6.989816,28,4806.359719
6.217362,28,4808.528159
6.616426,33,4811.090136
6.603635,22,4812.767913
5.513037,18,4814.10231
6.346369,29,4816.333062
7.052156,28,4818.584538
7.594169,27,4820.60856
5.988276,29,4822.923311
7.212273,31,4825.282321
3.589367,14,4826.407291
5.041393,19,4827.820037
6.635809,20,4829.341487
7.586786,29,4831.571617
6.717618,23,4833.308607
6.889904,23,4835.097721
7.294452,31,4837.460476
6.425185,26,4839.483861
6.998721,22,4841.118554
5.852059,23,4842.930779
6.86445,32,4845.402113
6.385316,28,4847.599095
6.86615,22,4849.264198
6.09298,22,4850.989418
5.988101,26,4852.94219
5.996587,24,4854.845262
5.913477,25,4856.727972
6.627244,26,4858.763648
6.977755,22,4860.398961
7.725201,31,4862.849416
6.321143,24,4864.649096
6.753815,33,4867.203603
7.004571,19,4868.699435
6.517299,26,4870.661032
6.449171,30,4872.996607
5.582693,25,4874.935602
5.66023,24,4876.848855
5.859812,23,4878.582953
7.469763,28,4880.786564
6.227385,27,4882.835588
7.236747,25,4884.764944
6.561292,21,4886.392802
6.936285,29,4888.598874
6.232896,31,4890.919279
6.258562,22,4892.621935
7.542575,35,4895.273444
7.521983,29,4897.540907
5.544043,18,4898.872816
6.029175,22,4900.60205
6.387668,28,4902.726589
6.756996,27,4904.843688
6.48168,24,4906.702711
6.279901,26,4908.779346
6.661263,23,4910.480254
5.934519,20,4912.064792
5.074759,22,4913.748805
5.002862,22,4915.435098
7.000792,27,4917.496694
6.913282,31,4919.91839
7.091331,29,4922.180982
5.868727,27,4924.263252
7.059968,26,4926.250039
5.770786,25,4928.174018
7.179781,25,4930.081307
6.843192,28,4932.247149
6.686895,23,4933.985622
6.061167,30,4936.277096
6.162341,20,4937.77896
7.23787,26,4939.841852
6.676465,22,4941.509001
6.264382,23,4943.341509
5.105682,21,4944.894801
5.852111,19,4946.39794
7.181476,31,4948.784023
7.215089,26,4950.801871
7.416908,31,4953.210271
7.330185,31,4955.62977
5.629862,24,4957.509845
6.185013,24,4959.340803
6.124059,22,4961.04364
6.709345,23,4962.865645
6.028428,19,4964.302344
5.479431,20,4965.86639
7.834677,26,4967.829762
6.711675,29,4970.091251
6.592455,29,4972.23068
6.828681,18,4973.630645
6.711947,26,4975.578011
6.271545,22,4977.296896
6.548158,23,4978.995296
6.524143,28,4981.176592
6.718174,31,4983.578166
7.068616,30,4985.895778
6.408447,29,4988.120602
6.648619,20,4989.650109
7.338578,28,4991.839033
6.518586,22,4993.438392
7.223622,26,4995.460875
6.538225,29,4997.700161
6.004821,19,4999.142625
6.892463,25,5001.041046
6.856014,30,5003.401656
7.428838,27,5005.449732
7.287073,25,5007.374889
5.502954,25,5009.285103
6.809701,28,5011.446012
7.185207,25,5013.334836
6.699916,33,5015.884936
7.458413,28,5018.021727
6.475847,31,5020.413321
7.073673,35,5023.117524
6.671932,28,5025.260465
7.135045,36,5028.085769
6.94571,29,5030.356948
6.132337,25,5032.246301
6.696416,23,5033.9652
3.847577,18,5035.390117
7.403828,23,5037.12516
5.790849,22,5038.806625
7.544037,29,5040.983171
7.164019,25,5042.912229
6.017515,27,5044.960417
6.373348,25,5046.894902
6.96804,27,5048.97959
6.235513,24,5050.812546
6.295882,22,5052.471783
6.382533,24,5054.373237
6.611796,25,5056.269817
6.2268,22,5057.966854
6.879861,33,5060.441251
5.718097,24,5062.314815
6.779677,28,5064.474554
4.871438,19,5065.999719
6.512824,22,5067.647494
6.529239,23,5069.420225
6.099603,24,5071.249161
7.186955,34,5073.858977
6.313989,24,5075.67868
6.674122,25,5077.626295
6.120596,29,5079.83675
6.380902,24,5081.684389
5.375459,22,5083.334614
7.025391,25,5085.284333
7.163358,25,5087.154228
6.052104,20,5088.740865
7.87382,27,5090.805792
7.109455,29,5093.062509
7.245873,28,5095.203323
6.333144,19,5096.712018
6.517806,30,5098.976032
5.744908,27,5101.083591
6.83712,27,5103.189883
6.57354,27,5105.241484
6.788917,26,5107.282457
5.783256,25,5109.159938
7.203547,30,5111.498704
6.31712,22,5113.188494
5.309626,22,5114.909733
5.58749,21,5116.483345
6.03428,25,5118.366436
6.854091,23,5120.158442
6.32034,22,5121.818854
6.16794,26,5123.826198
7.49447,33,5126.409519
7.39594,25,5128.281486
5.423997,21,5129.843102
6.145941,22,5131.591954
6.781522,26,5133.541959
6.183115,27,5135.595026
6.190151,24,5137.448506
5.791846,26,5139.484686
6.598203,25,5141.396216
6.375692,27,5143.490361
7.088773,24,5145.314153
6.960824,33,5147.893713
6.705148,24,5149.797543
6.615428,19,5151.246688
5.587344,20,5152.77738
6.415364,28,5154.91999
6.794557,32,5157.462956
6.093012,26,5159.438434
6.219535,28,5161.574145
6.594721,30,5163.883358
6.45983,30,5166.208301
5.552303,28,5168.32351
6.592562,31,5170.735631
6.414223,19,5172.169155
6.777889,27,5174.227257
6.113061,23,5175.946282
3.099244,15,5177.151669
6.440115,28,5179.277781
7.494437,24,5181.104932
7.021023,26,5183.082211
6.079468,28,5185.195246
6.742362,32,5187.710318
6.791323,23,5189.454296
7.431699,27,5191.566967
6.57062,20,5193.053832
4.471119,20,5194.598851
6.555597,25,5196.529198
6.764646,29,5198.716146
5.278434,21,5200.406133
7.027764,30,5202.664402
6.260022,24,5204.486262
5.754179,23,5206.214969
7.29059,21,5207.852025
5.4891,19,5209.288949
7.19677,26,5211.30449
6.11975,27,5213.365274
6.183926,24,5215.204429
5.723189,26,5217.178209
6.907797,32,5219.627193
6.964356,24,5221.422426
6.906579,24,5223.317456
6.762864,20,5224.789691
5.61897,24,5226.659265
6.348064,24,5228.468125
7.12356,31,5230.891903
6.231847,26,5232.892461
7.819117,25,5234.813468
5.178021,16,5236.022347
6.794144,26,5238.112274
6.732651,22,5239.77375
6.500252,22,5241.500186
7.302439,25,5243.367216
6.938252,27,5245.487714
5.970227,28,5247.598964
5.969714,26,5249.647221
6.144155,24,5251.451618
6.433074,23,5253.237956
3.657875,14,5254.289935
6.693462,28,5256.413394
6.992631,31,5258.808826
7.776778,25,5260.796387
7.31222,25,5262.742606
6.544594,28,5264.918616
6.846273,23,5266.655542
6.692938,21,5268.256496
6.366806,28,5270.457976
6.155984,26,5272.493101
7.360606,28,5274.605211
6.997873,26,5276.631935
6.477149,22,5278.276356
6.274435,24,5280.180486
7.147837,29,5282.349598
6.649912,20,5283.965968
7.316842,31,5286.353316
5.37892,21,5287.970389
5.408109,29,5290.166774
6.292114,26,5292.193194
6.117207,23,5293.964995
7.247513,21,5295.626951
7.236796,31,5297.981491
6.661486,29,5300.22372
7.628078,24,5302.011528
6.667334,23,5303.805334
5.200119,18,5305.157659
5.969747,25,5307.137397
5.760485,21,5308.756071
5.530133,21,5310.383683
6.702544,28,5312.5295
5.627937,26,5314.511755
6.636395,25,5316.500933
6.393081,28,5318.686152
4.857259,23,5320.397608
7.267313,27,5322.447532
6.819939,33,5324.913861
5.96673,19,5326.368637
6.664741,26,5328.319033
6.486362,31,5330.694726
7.276456,31,5333.022999
6.742889,32,5335.470268
6.08674,30,5337.823222
5.942889,25,5339.729622
6.30726,25,5341.674421
6.757568,26,5343.669735
6.43933,27,5345.760112
6.171343,27,5347.822317
6.759278,28,5350.007442
5.59632,18,5351.394508
6.003748,23,5353.169034
5.533977,29,5355.38459
6.719529,30,5357.724459
6.433446,31,5360.068497
6.814738,27,5362.160053
3.199912,16,5363.366967
7.186132,36,5366.115249
6.729209,31,5368.517236
5.762274,22,5370.209411
6.604001,25,5372.160117
6.241635,23,5373.863012
7.083726,22,5375.55699
7.736709,32,5378.025665
6.681321,33,5380.566812
6.262312,29,5382.746041
6.49765,22,5384.479977
7.080611,29,5386.694657
5.614503,19,5388.167884
7.27917,29,5390.378944
6.027384,27,5392.478444
5.568466,20,5393.949867
7.084928,23,5395.73786
6.445348,29,5397.944236
3.839468,15,5399.133466
6.401986,22,5400.787554
6.889704,24,5402.598046
6.601787,28,5404.771949
7.01499,28,5406.936798
5.79106,25,5408.887143
7.116377,23,5410.700962
6.500106,26,5412.66633
6.710688,30,5414.982336
5.945415,23,5416.759464
7.285211,32,5419.226582
6.31867,18,5420.564154
5.663614,21,5422.238877
7.034734,30,5424.517513
5.74378,20,5426.069398
7.249757,25,5427.989681
7.126505,27,5430.071696
7.249732,37,5432.928206
6.050678,23,5434.722376
6.545272,24,5436.547033
6.420937,30,5438.872978
5.502467,26,5440.865684
4.765882,23,5442.671332
6.981258,35,5445.402025
5.778448,18,5446.770736
7.048507,23,5448.505958
6.374334,24,5450.365937
6.650133,26,5452.347883
7.047712,23,5454.18509
7.126475,23,5455.897754
6.606716,28,5458.068857
6.618812,25,5459.947704
6.503838,21,5461.635973
6.409675,23,5463.379257
5.876559,26,5465.37454
6.415296,25,5467.289511
5.671388,20,5468.862652
6.474078,24,5470.634643
5.182439,21,5472.311695
6.879418,28,5474.500205
5.198495,23,5476.308115
6.830378,27,5478.360224
7.247681,29,5480.61003
7.261674,32,5483.0628
5.921594,23,5484.846091
7.418075,32,5487.279912
6.264359,29,5489.508045
6.180349,23,5491.206655
7.125724,25,5493.153433
5.77044,25,5495.072521
7.578163,28,5497.287858
6.711927,29,5499.569291
6.644444,29,5501.774706
6.310116,33,5504.333327
5.878052,24,5506.135437
6.852595,26,5508.196557
6.334187,22,5509.837186
6.963749,27,5511.933466
5.47161,24,5513.743579
5.994658,23,5515.512971
5.473992,23,5517.242876
6.843639,22,5518.968091
6.920435,29,5521.1549
6.625655,24,5523.033989
6.4166,23,5524.74948
6.323869,30,5527.084119
6.713317,31,5529.405965
6.555569,29,5531.649073
5.856723,24,5533.485274
6.919967,30,5535.828218
7.172126,33,5538.371162
6.916225,28,5540.467909
5.78102,18,5541.877904
6.508867,26,5543.823407
6.010252,23,5545.637732
7.099758,24,5547.476313
6.767705,38,5550.411613
5.930853,22,5552.059949
6.451099,31,5554.45675
6.792017,28,5556.564332
5.942161,25,5558.524094
6.732761,27,5560.649192
6.321402,26,5562.629951
6.637921,27,5564.68995
6.478258,24,5566.481548
5.422623,17,5567.813042
6.955796,22,5569.529327
6.652834,21,5571.100029
6.078743,29,5573.324961
6.250154,30,5575.63013
4.82241,21,5577.260231
5.645376,21,5578.857839
6.919068,29,5581.133332
7.019878,29,5583.336497
6.240059,31,5585.711641
6.646446,22,5587.45677
6.403611,20,5588.95788
6.129209,27,5591.001186
6.695153,27,5593.083848
5.987154,21,5594.735621
7.031487,27,5596.838387
4.141823,15,5597.948291
6.09367,23,5599.76038
5.937429,27,5601.795143
5.16284,26,5603.782604
6.631205,27,5605.868507
7.11637,27,5607.935081
6.947081,22,5609.562781
5.91902,25,5611.543673
6.873914,22,5613.239305
5.75616,24,5615.132828
7.163056,27,5617.176267
6.659987,23,5619.024885
4.428542,22,5620.692444
6.752223,22,5622.4442
6.456791,29,5624.667373
7.400916,24,5626.524139
5.685105,22,5628.180695
6.953824,27,5630.29592
7.192738,32,5632.71539
6.356971,28,5634.906647
6.561158,26,5636.829254
6.202772,27,5638.956617
5.439503,22,5640.644128
6.5925,26,5642.645832
6.91121,25,5644.555357
7.03004,27,5646.612121
5.720064,24,5648.429814
4.602286,22,5650.15796
6.623744,27,5652.21698
6.125775,27,5654.264701
5.893175,23,5655.993823
6.740237,20,5657.537236
7.290112,25,5659.403775
6.634387,25,5661.365635
6.584679,26,5663.309836
5.758344,16,5664.596459
7.104348,33,5667.122584
6.700968,29,5669.390467
7.385933,30,5671.676407
6.973457,27,5673.751987
6.272243,20,5675.288777
6.782627,30,5677.595375
7.118495,32,5680.103318
7.346044,35,5682.782775
6.422713,31,5685.187977
7.591644,32,5687.64179
6.747452,27,5689.721213
8.036831,25,5691.693956
6.767102,25,5693.575138
6.775774,31,5695.994437
6.716477,35,5698.681596
3.725425,18,5700.087303
7.763451,35,5702.734838
6.698563,29,5704.996846
5.982221,22,5706.712646
6.639972,22,5708.359626
5.920474,33,5710.932685
7.846842,34,5713.466546
7.216851,30,5715.7973
6.752279,22,5717.483383
6.70544,17,5718.786312
6.765058,26,5720.733807
6.794688,25,5722.661237
6.245245,22,5724.372617
6.402021,25,5726.29457
7.153878,22,5727.933675
6.001705,25,5729.894153
6.408532,23,5731.660896
6.192174,18,5732.994956
5.696113,22,5734.731815
6.685215,24,5736.556666
5.978079,31,5738.971066
6.717954,27,5741.004814
6.423339,31,5743.403239
5.638253,24,5745.270481
6.995884,23,5747.031693
7.135018,32,5749.518648
6.979972,29,5751.72107
7.593727,23,5753.498828
7.151889,25,5755.389194
3.602426,18,5756.793555
6.817461,22,5758.429742
5.787708,25,5760.376477
6.206218,29,5762.578881
7.004807,34,5765.182581
6.493142,25,5767.086233
6.533642,24,5769.00053
5.597453,24,5770.817455
7.080608,26,5772.835144
6.941515,32,5775.276227
6.034605,23,5777.077454
4.541855,16,5778.276309
5.976032,22,5780.015287
6.404212,24,5781.806933
6.820715,28,5784.019745
5.927567,18,5785.371269
7.418936,21,5786.968152
5.086997,27,5789.057729
6.49159,26,5791.017206
5.946759,20,5792.556657
6.318982,20,5794.083548
5.989844,28,5796.268526
6.730185,28,5798.3609
5.698996,26,5800.38892
6.862829,23,5802.07458
6.788665,34,5804.744341
6.084993,26,5806.773636
6.707004,24,5808.578104
5.218211,19,5809.997728
6.192655,28,5812.167101
